  bash arg: -p
  bash arg: edu.temple.mar_security.mlkit
  bash arg: 1
Events injected: 1
## Network stats: elapsed time=34ms (0ms mobile, 0ms wifi, 34ms not connected)
TRIAL,ELAPSED_TIME_MS,CPU_PERC,MEM_PERC, EM_STOR_SIZE_KB,EM_STOR_AVAIL_KB,EM_STOR_USED_KB,EM_STOR_USE_PERC,APP_DIR_SIZE_KB, TOTAL_MEM_KB,FREE_MEM_KB,AVAIL_MEM_KB, FLAGS,UTIME,STIME,CUTIME,CSTIME,PRIORITY,NUM_THREADS,START_TIME,RSS
1,,112,5.8,54725904,49460096,5265808,10,16,3667668,348564,1534992,1077952832,626,66,0,0,10,26,1485,49729
2,7838,R,112,54725904,49459688,5266216,10,16,3667668,343384,1534372,1077952832,932,94,0,0,10,26,1485,59397
3,10742,109,6.4,54725904,49460984,5264920,10,16,3667668,321288,1552616,1077952832,1247,109,0,0,10,26,1485,62416
4,13679,113,6.1,54725904,49460976,5264928,10,16,3667668,356764,1591328,1077952832,1551,129,0,0,10,26,1485,53557
5,16560,115,5.9,54725904,49460976,5264928,10,16,3667668,325424,1560340,1077952832,1870,141,0,0,10,26,1485,59555
6,19472,112,6.1,54725904,49460976,5264928,10,16,3667668,341228,1576344,1077952832,2164,170,0,0,10,26,1485,57656
7,22339,112,6.4,54725904,49459680,5266224,10,16,3667668,329116,1608008,1077952832,2481,189,0,0,10,26,1485,58234
8,25287,106,6.2,54725904,49459588,5266316,10,16,3667668,326668,1626280,1077952832,2792,221,0,0,10,26,1485,60674
9,28293,R,112,54725904,49459588,5266316,10,16,3667668,296748,1597208,1077952832,3107,246,0,0,10,26,1485,62205
10,31259,116,5.8,54725904,49459588,5266316,10,16,3667668,349468,1624852,4211008,3422,273,0,0,10,26,1485,54969
11,34217,112,6.2,54725904,49459588,5266316,10,16,3667668,373352,1648696,1077952832,3731,299,0,0,10,26,1485,49502
12,37101,106,6.4,54725904,49459584,5266320,10,16,3667668,355336,1630980,1077952832,4053,319,0,0,10,29,1485,53560
13,40036,115,6.3,54725904,49459580,5266324,10,16,3667668,334528,1610680,1077952832,4369,334,0,0,10,29,1485,61053
14,42967,109,6.0,54725904,49459580,5266324,10,16,3667668,321392,1597636,4211008,4676,354,0,0,10,29,1485,58003
15,45905,106,7.7,54725904,49459576,5266328,10,16,3667668,332940,1609756,1077952832,4999,375,0,0,10,29,1485,69563
16,48862,109,7.3,54725904,49459576,5266328,10,16,3667668,357116,1633960,1077952832,5308,400,0,0,10,29,1485,59884
17,51776,109,6.3,54725904,49459564,5266340,10,16,3667668,316152,1593052,4211008,5620,420,0,0,10,29,1485,69884
18,54682,109,7.3,54725904,49459564,5266340,10,16,3667668,341908,1619680,1077952832,5932,442,0,0,10,29,1485,53137
19,57622,118,6.4,54725904,49459556,5266348,10,16,3667668,368304,1646440,1077952832,6238,472,0,0,10,29,1485,65024
20,60559,112,5.8,54725904,49459556,5266348,10,16,3667668,398304,1679200,4211008,6549,500,0,0,10,29,1485,52613
21,63500,106,6.3,54725904,49459552,5266352,10,20,3667668,402856,1684020,1077952832,6863,522,0,0,10,29,1485,51640
22,66450,112,5.7,54725904,49459544,5266360,10,20,3667668,367096,1647724,1077952832,7183,546,0,0,10,29,1485,53962
23,69413,112,5.4,54725904,49459544,5266360,10,20,3667668,393596,1674328,1077952832,7514,572,0,0,10,29,1485,51457
24,72456,109,5.1,54725904,49459544,5266360,10,20,3667668,411012,1693824,1077952832,7829,600,0,0,10,29,1485,57444
25,75461,109,6.4,54725904,49459540,5266364,10,20,3667668,379220,1662112,1077952832,8156,619,0,0,10,29,1485,51153
26,78523,112,5.6,54725904,49459540,5266364,10,20,3667668,353092,1635992,1077952832,8480,648,0,0,10,29,1485,55385
27,81556,109,5.9,54725904,49459532,5266372,10,20,3667668,393032,1675968,4211008,8783,676,0,0,10,29,1485,50897
28,84591,119,5.3,54725904,49459532,5266372,10,20,3667668,404820,1687760,1077952832,9110,702,0,0,10,29,1485,46855
29,87637,106,6.0,54725904,49459528,5266376,10,20,3667668,402804,1685764,1077952832,9425,734,0,0,10,29,1485,49306
30,90697,116,5.7,54725904,49459528,5266376,10,20,3667668,372584,1655544,1077952832,9740,764,0,0,10,29,1485,58125
31,93674,112,5.1,54725904,49459528,5266376,10,20,3667668,390488,1673460,4211008,10063,786,0,0,10,29,1485,52275
32,96683,109,4.9,54725904,49459524,5266380,10,20,3667668,431852,1714828,1077952832,10379,815,0,0,10,29,1485,49575
33,99720,118,5.2,54725904,49459520,5266384,10,20,3667668,395916,1678980,1077952832,10705,836,0,0,10,29,1485,44254
34,102772,112,4.7,54725904,49459516,5266388,10,20,3667668,399192,1682268,1077952832,11025,864,0,0,10,29,1485,51718
35,105788,112,5.9,54725904,49459516,5266388,10,20,3667668,382332,1665408,1077952832,11335,895,0,0,10,29,1485,55316
36,108816,R,115,54725904,49459516,5266388,10,20,3667668,336448,1622892,1077952832,11653,921,0,0,10,33,1485,60550
37,111801,109,5.9,54725904,49459512,5266392,10,20,3667668,389788,1676296,1077952832,11967,953,0,0,10,33,1485,52143
38,114817,114,5.8,54725904,49459508,5266396,10,20,3667668,391192,1677732,1077952832,12291,981,0,0,10,33,1485,54554
39,117848,112,5.0,54725904,49459508,5266396,10,20,3667668,421120,1707708,1077952832,12611,1011,0,0,10,33,1485,48260
40,120871,120,4.7,54725904,49459508,5266396,10,20,3667668,412192,1699128,1077952832,12940,1036,0,0,10,33,1485,41351
41,123921,126,5.1,54725904,49459508,5266396,10,20,3667668,390856,1678888,1077952832,13261,1066,0,0,10,33,1485,47579
42,126903,112,5.5,54725904,49459500,5266404,10,24,3667668,372732,1660836,1077952832,13580,1082,0,0,10,33,1485,49834
43,129879,118,5.6,54725904,49459500,5266404,10,24,3667668,343500,1631616,4211008,13894,1107,0,0,10,33,1485,61474
44,132841,112,6.3,54725904,49459496,5266408,10,24,3667668,364612,1653768,1077952832,14221,1125,0,0,10,33,1485,55771
45,135835,112,5.3,54725904,49459496,5266408,10,24,3667668,385196,1674408,1077952832,14537,1145,0,0,10,33,1485,53151
46,138752,112,4.9,54725904,49459496,5266408,10,24,3667668,402908,1692228,1077952832,14852,1172,0,0,10,33,1485,47052
47,141796,R,112,54725904,49459496,5266408,10,24,3667668,388820,1678148,1077952832,15177,1193,0,0,10,33,1485,50140
48,144800,111,5.5,54725904,49459492,5266412,10,24,3667668,343564,1632908,1077952832,15500,1210,0,0,10,33,1485,57292
49,147806,124,5.8,54725904,49459492,5266412,10,24,3667668,363184,1652528,1077952832,15820,1234,0,0,10,33,1485,54572
50,150789,109,5.2,54725904,49459492,5266412,10,24,3667668,331052,1620404,1077952832,16145,1247,0,0,10,33,1485,56933
51,153810,109,6.2,54725904,49459488,5266416,10,24,3667668,359024,1648388,1077952832,16463,1268,0,0,10,33,1485,55281
52,156847,109,5.0,54725904,49459488,5266416,10,24,3667668,377064,1666436,1077952832,16772,1298,0,0,10,33,1485,55364
53,159890,115,6.3,54725904,49459488,5266416,10,24,3667668,357012,1646460,1077952832,17104,1319,0,0,10,33,1485,53888
54,162950,115,5.9,54725904,49459484,5266420,10,24,3667668,380288,1669748,1077952832,17422,1345,0,0,10,33,1485,50610
55,165963,117,5.9,54725904,49459484,5266420,10,24,3667668,366952,1656412,1077952832,17749,1366,0,0,10,33,1485,51405
56,168990,R,118,54725904,49459480,5266424,10,24,3667668,358748,1648372,1077952832,18067,1396,0,0,10,33,1485,56677
57,172014,118,6.1,54725904,49459480,5266424,10,24,3667668,365764,1655388,1077952832,18387,1426,0,0,10,33,1485,54936
58,175031,112,5.1,54725904,49459480,5266424,10,24,3667668,397576,1687576,1077952832,18703,1448,0,0,10,33,1485,55963
59,178018,112,7.2,54725904,49459480,5266424,10,24,3667668,326380,1616412,1077952832,19026,1467,0,0,10,33,1485,64806
