2020-05-25 02:15:09.286,FirebaseVision - getInstance() - getCloudTextRecognizer()
2020-05-25 02:15:09.689,FirebaseVisionTextRecognizer - processImage()
2020-05-25 02:15:11.277,Begin successful result processing
2020-05-25 02:15:11.277,Detected text element: Tell
2020-05-25 02:15:11.278,Detected text element: me
2020-05-25 02:15:11.279,Detected text element: Lorem
2020-05-25 02:15:11.279,Detected text element: ipsum
2020-05-25 02:15:11.280,Detected text element: dolor
2020-05-25 02:15:11.281,Detected text element: sit
2020-05-25 02:15:11.281,Detected text element: amet,
2020-05-25 02:15:11.282,Detected text element: consectetur
2020-05-25 02:15:11.283,Detected text element: adipiscing
2020-05-25 02:15:11.284,Detected text element: elit.
2020-05-25 02:15:11.285,Detected text element: Duis
2020-05-25 02:15:11.285,Detected text element: mollis
2020-05-25 02:15:11.286,Detected text element: interdum
2020-05-25 02:15:11.287,Detected text element: interdum.
2020-05-25 02:15:11.287,Detected text element: Aliquam
2020-05-25 02:15:11.288,Detected text element: laoreet
2020-05-25 02:15:11.289,Detected text element: non
2020-05-25 02:15:11.290,Detected text element: felis
2020-05-25 02:15:11.291,Detected text element: quis
2020-05-25 02:15:11.291,Detected text element: placerat.
2020-05-25 02:15:11.292,Detected text element: Pellentesque
2020-05-25 02:15:11.292,Detected text element: fermentum
2020-05-25 02:15:11.294,Detected text element: velit
2020-05-25 02:15:11.295,Detected text element: erat,
2020-05-25 02:15:11.295,Detected text element: et
2020-05-25 02:15:11.296,Detected text element: tincidunt
2020-05-25 02:15:11.296,Detected text element: dui
2020-05-25 02:15:11.297,Detected text element: scelerisque
2020-05-25 02:15:11.298,Detected text element: non.
2020-05-25 02:15:11.298,Detected text element: Proin
2020-05-25 02:15:11.299,Detected text element: sem
2020-05-25 02:15:11.300,Detected text element: nisl,
2020-05-25 02:15:11.300,Detected text element: sollicitudin
2020-05-25 02:15:11.301,Detected text element: lobortis
2020-05-25 02:15:11.301,Detected text element: gravida
2020-05-25 02:15:11.302,Detected text element: vel,
2020-05-25 02:15:11.302,Detected text element: malesuada
2020-05-25 02:15:11.303,Detected text element: at
2020-05-25 02:15:11.304,Detected text element: orci.
2020-05-25 02:15:11.304,Detected text element: Phasellus
2020-05-25 02:15:11.305,Detected text element: non
2020-05-25 02:15:11.305,Detected text element: justo
2020-05-25 02:15:11.306,Detected text element: placerat,
2020-05-25 02:15:11.307,Detected text element: lacinia
2020-05-25 02:15:11.307,Detected text element: tellus
2020-05-25 02:15:11.308,Detected text element: in,
2020-05-25 02:15:11.309,Detected text element: mollis
2020-05-25 02:15:11.309,Detected text element: nibh.
2020-05-25 02:15:11.310,Detected text element: Sed
2020-05-25 02:15:11.311,Detected text element: faucibus
2020-05-25 02:15:11.311,Detected text element: velit
2020-05-25 02:15:11.312,Detected text element: tortor,
2020-05-25 02:15:11.313,Detected text element: vitae
2020-05-25 02:15:11.313,Detected text element: congue
2020-05-25 02:15:11.314,Detected text element: arcu
