2020-05-25 01:56:20.980,/storage/emulated/0/Android/data/edu.temple.edge_playground/files/Movies/dogs_4.mp4,duration,20388
2020-05-25 01:56:20.983,/storage/emulated/0/Android/data/edu.temple.edge_playground/files/Movies/dogs_4.mp4,frame count,610
