2020-05-25 01:35:56.358,FirebaseVision - getInstance() - getOnDeviceTextRecognizer()
2020-05-25 01:35:56.640,FirebaseVisionTextRecognizer - processImage()
2020-05-25 01:35:56.805,Begin successful result processing
2020-05-25 01:35:56.805,Detected text element: Lorem
2020-05-25 01:35:56.806,Detected text element: ipsum
2020-05-25 01:35:56.806,Detected text element: dolor
2020-05-25 01:35:56.807,Detected text element: sit
2020-05-25 01:35:56.807,Detected text element: amet,
2020-05-25 01:35:56.808,Detected text element: Consectetur
2020-05-25 01:35:56.809,Detected text element: adipiscing
2020-05-25 01:35:56.809,Detected text element: elit.
2020-05-25 01:35:56.810,Detected text element: Duis
2020-05-25 01:35:56.811,Detected text element: mollis
2020-05-25 01:35:56.811,Detected text element: interdum
2020-05-25 01:35:56.812,Detected text element: interdum.
2020-05-25 01:35:56.813,Detected text element: Aliquam
2020-05-25 01:35:56.813,Detected text element: laoreet
2020-05-25 01:35:56.814,End successful result processing
2020-05-25 01:35:56.872,FirebaseVisionTextRecognizer - processImage()
2020-05-25 01:35:57.025,Begin successful result processing
2020-05-25 01:35:57.026,Detected text element: Lorem
2020-05-25 01:35:57.026,Detected text element: ipsum
2020-05-25 01:35:57.027,Detected text element: dolor
2020-05-25 01:35:57.028,Detected text element: sit
2020-05-25 01:35:57.028,Detected text element: amet,
2020-05-25 01:35:57.029,Detected text element: Consectetur
2020-05-25 01:35:57.030,Detected text element: adipiscing
2020-05-25 01:35:57.030,Detected text element: elit.
2020-05-25 01:35:57.031,Detected text element: Duis
2020-05-25 01:35:57.032,Detected text element: mollis
2020-05-25 01:35:57.032,Detected text element: interdum
2020-05-25 01:35:57.033,Detected text element: interdum.
2020-05-25 01:35:57.034,Detected text element: Aliquam
2020-05-25 01:35:57.034,Detected text element: laoreet
2020-05-25 01:35:57.035,End successful result processing
2020-05-25 01:35:57.093,FirebaseVisionTextRecognizer - processImage()
2020-05-25 01:35:57.187,Begin successful result processing
2020-05-25 01:35:57.188,Detected text element: Lorem
2020-05-25 01:35:57.188,Detected text element: ipsum
2020-05-25 01:35:57.189,Detected text element: dolor
2020-05-25 01:35:57.190,Detected text element: sit
2020-05-25 01:35:57.190,Detected text element: amet,
2020-05-25 01:35:57.191,Detected text element: Consectetur
2020-05-25 01:35:57.191,Detected text element: adipiscing
2020-05-25 01:35:57.192,Detected text element: elit.
2020-05-25 01:35:57.193,Detected text element: Duis
2020-05-25 01:35:57.194,Detected text element: mollis
2020-05-25 01:35:57.194,Detected text element: interdum
2020-05-25 01:35:57.195,Detected text element: interdum.
2020-05-25 01:35:57.195,Detected text element: Aliquam
2020-05-25 01:35:57.196,Detected text element: laoreet
2020-05-25 01:35:57.197,End successful result processing
2020-05-25 01:35:57.255,FirebaseVisionTextRecognizer - processImage()
2020-05-25 01:35:57.352,Begin successful result processing
2020-05-25 01:35:57.352,Detected text element: Lorem
2020-05-25 01:35:57.353,Detected text element: ipsum
2020-05-25 01:35:57.353,Detected text element: dolor
2020-05-25 01:35:57.354,Detected text element: sit
2020-05-25 01:35:57.354,Detected text element: amet,
2020-05-25 01:35:57.355,Detected text element: Consectetur
2020-05-25 01:35:57.356,Detected text element: adipiscing
2020-05-25 01:35:57.356,Detected text element: elit.
2020-05-25 01:35:57.357,Detected text element: Duis
2020-05-25 01:35:57.357,Detected text element: mollis
2020-05-25 01:35:57.358,Detected text element: interdum
2020-05-25 01:35:57.358,Detected text element: interdum.
2020-05-25 01:35:57.359,Detected text element: Aliquam
2020-05-25 01:35:57.359,Detected text element: laoreet
2020-05-25 01:35:57.360,End successful result processing
2020-05-25 01:35:57.419,FirebaseVisionTextRecognizer - processImage()
2020-05-25 01:35:57.525,Begin successful result processing
2020-05-25 01:35:57.525,Detected text element: Lorem
2020-05-25 01:35:57.525,Detected text element: ipsum
2020-05-25 01:35:57.526,Detected text element: dolor
2020-05-25 01:35:57.526,Detected text element: sit
2020-05-25 01:35:57.527,Detected text element: amet,
2020-05-25 01:35:57.527,Detected text element: Consectetur
2020-05-25 01:35:57.528,Detected text element: adipiscing
2020-05-25 01:35:57.528,Detected text element: elit.
2020-05-25 01:35:57.529,Detected text element: Duis
2020-05-25 01:35:57.529,Detected text element: mollis
2020-05-25 01:35:57.530,Detected text element: interdum
2020-05-25 01:35:57.530,Detected text element: interdum.
2020-05-25 01:35:57.531,Detected text element: Aliquam
2020-05-25 01:35:57.531,Detected text element: laoreet
2020-05-25 01:35:57.531,End successful result processing
2020-05-25 01:35:57.590,FirebaseVisionTextRecognizer - processImage()
2020-05-25 01:35:57.683,Begin successful result processing
2020-05-25 01:35:57.683,Detected text element: Lorem
2020-05-25 01:35:57.683,Detected text element: ipsum
2020-05-25 01:35:57.684,Detected text element: dolor
2020-05-25 01:35:57.684,Detected text element: sit
2020-05-25 01:35:57.684,Detected text element: amet,
2020-05-25 01:35:57.685,Detected text element: Consectetur
2020-05-25 01:35:57.685,Detected text element: adipiscing
2020-05-25 01:35:57.686,Detected text element: elit.
2020-05-25 01:35:57.686,Detected text element: Duis
2020-05-25 01:35:57.686,Detected text element: mollis
2020-05-25 01:35:57.687,Detected text element: interdum
2020-05-25 01:35:57.687,Detected text element: interdum.
2020-05-25 01:35:57.687,Detected text element: Aliquam
2020-05-25 01:35:57.688,Detected text element: laoreet
2020-05-25 01:35:57.688,End successful result processing
2020-05-25 01:35:57.785,FirebaseVisionTextRecognizer - processImage()
2020-05-25 01:35:57.925,Begin successful result processing
2020-05-25 01:35:57.925,Detected text element: Lorem
2020-05-25 01:35:57.925,Detected text element: ipsum
2020-05-25 01:35:57.926,Detected text element: dolor
2020-05-25 01:35:57.926,Detected text element: sit
2020-05-25 01:35:57.926,Detected text element: amet,
2020-05-25 01:35:57.927,Detected text element: Consectetur
2020-05-25 01:35:57.927,Detected text element: adipiscing
2020-05-25 01:35:57.927,Detected text element: elit.
2020-05-25 01:35:57.928,Detected text element: Duis
2020-05-25 01:35:57.928,Detected text element: mollis
2020-05-25 01:35:57.928,Detected text element: interdum
2020-05-25 01:35:57.929,Detected text element: interdum.
2020-05-25 01:35:57.929,Detected text element: Aliquam
2020-05-25 01:35:57.929,Detected text element: laoreet
2020-05-25 01:35:57.930,End successful result processing
2020-05-25 01:35:58.000,FirebaseVisionTextRecognizer - processImage()
2020-05-25 01:35:58.107,Begin successful result processing
2020-05-25 01:35:58.107,Detected text element: Lorem
2020-05-25 01:35:58.107,Detected text element: ipsum
2020-05-25 01:35:58.108,Detected text element: dolor
2020-05-25 01:35:58.108,Detected text element: sit
2020-05-25 01:35:58.108,Detected text element: amet,
2020-05-25 01:35:58.108,Detected text element: Consectetur
2020-05-25 01:35:58.109,Detected text element: adipiscing
2020-05-25 01:35:58.109,Detected text element: elit.
2020-05-25 01:35:58.109,Detected text element: Duis
2020-05-25 01:35:58.110,Detected text element: mollis
2020-05-25 01:35:58.110,Detected text element: interdum
2020-05-25 01:35:58.110,Detected text element: interdum.
2020-05-25 01:35:58.110,Detected text element: Aliquam
2020-05-25 01:35:58.111,Detected text element: laoreet
2020-05-25 01:35:58.111,End successful result processing
2020-05-25 01:35:58.188,FirebaseVisionTextRecognizer - processImage()
2020-05-25 01:35:58.284,Begin successful result processing
2020-05-25 01:35:58.284,Detected text element: Lorem
2020-05-25 01:35:58.284,Detected text element: ipsum
2020-05-25 01:35:58.284,Detected text element: dolor
2020-05-25 01:35:58.285,Detected text element: sit
2020-05-25 01:35:58.285,Detected text element: amet,
2020-05-25 01:35:58.285,Detected text element: Consectetur
2020-05-25 01:35:58.285,Detected text element: adipiscing
2020-05-25 01:35:58.286,Detected text element: elit.
2020-05-25 01:35:58.286,Detected text element: Duis
2020-05-25 01:35:58.286,Detected text element: mollis
2020-05-25 01:35:58.286,Detected text element: interdum
2020-05-25 01:35:58.287,Detected text element: interdum.
2020-05-25 01:35:58.287,Detected text element: Aliquam
2020-05-25 01:35:58.287,Detected text element: laoreet
