Timestamp,TimeToClassify,LabelCount,IsRunningLocally,,,,,
28:15.1,1563,9,FALSE,,,,953.4736842,19
28:16.1,914,9,FALSE,,,,,
28:17.4,1196,9,FALSE,,,,,
28:18.5,898,9,FALSE,,,,,
28:19.8,1176,9,FALSE,,,,,
28:20.8,888,9,FALSE,,,,,
28:21.6,690,9,FALSE,,,,,
28:22.7,920,9,FALSE,,,,,
28:23.8,1027,9,FALSE,,,,,
28:24.6,668,9,FALSE,,,,,
28:25.7,1000,9,FALSE,,,,,
28:27.1,1193,9,FALSE,,,,,
28:27.9,723,7,FALSE,,,,,
28:28.8,796,7,FALSE,,,,,
28:29.8,904,7,FALSE,,,,,
28:31.1,1094,7,FALSE,,,,,
28:32.1,870,7,FALSE,,,,,
28:32.9,712,7,FALSE,,,,,
28:33.9,884,7,FALSE,,,,,
