2020-05-25 02:22:22.281,FirebaseVision - getInstance() - getCloudTextRecognizer()
2020-05-25 02:22:22.649,FirebaseVisionTextRecognizer - processImage()
2020-05-25 02:22:24.197,Begin successful result processing
2020-05-25 02:22:24.198,Detected text element: Lorem
2020-05-25 02:22:24.199,Detected text element: ipsum
2020-05-25 02:22:24.199,Detected text element: dolor
2020-05-25 02:22:24.200,Detected text element: sit
2020-05-25 02:22:24.201,Detected text element: amet,
2020-05-25 02:22:24.201,Detected text element: consectetur
2020-05-25 02:22:24.202,Detected text element: adipiscing
2020-05-25 02:22:24.202,Detected text element: elit.
2020-05-25 02:22:24.203,Detected text element: Duis
2020-05-25 02:22:24.204,Detected text element: mollis
2020-05-25 02:22:24.204,Detected text element: interdum
2020-05-25 02:22:24.205,Detected text element: interdum.
2020-05-25 02:22:24.206,Detected text element: Aliquam
2020-05-25 02:22:24.206,Detected text element: laoreet
2020-05-25 02:22:24.207,Detected text element: non
2020-05-25 02:22:24.208,Detected text element: felis
2020-05-25 02:22:24.208,Detected text element: quis
2020-05-25 02:22:24.209,Detected text element: placerat.
2020-05-25 02:22:24.209,Detected text element: Pellentesque
2020-05-25 02:22:24.210,Detected text element: fermentum
2020-05-25 02:22:24.211,Detected text element: velit
2020-05-25 02:22:24.211,Detected text element: erat,
2020-05-25 02:22:24.212,Detected text element: et
2020-05-25 02:22:24.213,Detected text element: tincidunt
2020-05-25 02:22:24.213,Detected text element: dui
2020-05-25 02:22:24.214,Detected text element: scelerisque
2020-05-25 02:22:24.215,Detected text element: non.
2020-05-25 02:22:24.215,Detected text element: Proin
2020-05-25 02:22:24.216,Detected text element: sem
2020-05-25 02:22:24.216,Detected text element: nisl,
2020-05-25 02:22:24.217,Detected text element: sollicitudin
2020-05-25 02:22:24.218,Detected text element: lobortis
2020-05-25 02:22:24.218,Detected text element: gravida
2020-05-25 02:22:24.219,Detected text element: vel,
2020-05-25 02:22:24.219,Detected text element: malesuada
2020-05-25 02:22:24.220,Detected text element: at
2020-05-25 02:22:24.221,Detected text element: orci.
2020-05-25 02:22:24.221,Detected text element: Phasellus
2020-05-25 02:22:24.222,Detected text element: non
2020-05-25 02:22:24.223,Detected text element: justo
2020-05-25 02:22:24.223,Detected text element: placerat,
2020-05-25 02:22:24.224,Detected text element: lacinia
2020-05-25 02:22:24.224,Detected text element: tellus
