Timestamp,TimeToClassify,LabelCount,IsRunningLocally,,,,,
56:20.9,138,2,TRUE,,,,43.91596639,119
56:21.0,44,2,TRUE,,,,,
56:21.2,41,2,TRUE,,,,,
56:21.3,42,2,TRUE,,,,,
56:21.5,41,2,TRUE,,,,,
56:21.6,41,2,TRUE,,,,,
56:21.8,42,2,TRUE,,,,,
56:22.0,48,2,TRUE,,,,,
56:22.1,43,2,TRUE,,,,,
56:22.3,41,2,TRUE,,,,,
56:22.5,41,2,TRUE,,,,,
56:22.6,40,2,TRUE,,,,,
56:22.8,42,2,TRUE,,,,,
56:23.0,43,2,TRUE,,,,,
56:23.2,42,2,TRUE,,,,,
56:23.3,41,2,TRUE,,,,,
56:23.6,58,2,TRUE,,,,,
56:23.8,46,2,TRUE,,,,,
56:23.9,41,2,TRUE,,,,,
56:24.1,57,2,TRUE,,,,,
56:24.3,43,2,TRUE,,,,,
56:24.5,45,2,TRUE,,,,,
56:24.7,43,2,TRUE,,,,,
56:24.9,47,2,TRUE,,,,,
56:25.0,41,2,TRUE,,,,,
56:25.2,41,2,TRUE,,,,,
56:25.4,43,2,TRUE,,,,,
56:25.6,42,2,TRUE,,,,,
56:25.8,55,2,TRUE,,,,,
56:26.0,41,2,TRUE,,,,,
56:26.1,41,2,TRUE,,,,,
56:26.3,41,2,TRUE,,,,,
56:26.5,41,2,TRUE,,,,,
56:26.7,44,2,TRUE,,,,,
56:26.8,44,2,TRUE,,,,,
56:27.0,44,2,TRUE,,,,,
56:27.2,41,2,TRUE,,,,,
56:27.3,41,2,TRUE,,,,,
56:27.5,42,2,TRUE,,,,,
56:27.7,42,2,TRUE,,,,,
56:27.9,40,2,TRUE,,,,,
56:28.1,40,2,TRUE,,,,,
56:28.2,41,2,TRUE,,,,,
56:28.4,40,2,TRUE,,,,,
56:28.5,40,2,TRUE,,,,,
56:28.8,57,2,TRUE,,,,,
56:28.9,41,2,TRUE,,,,,
56:29.1,42,2,TRUE,,,,,
56:29.2,51,2,TRUE,,,,,
56:29.4,46,2,TRUE,,,,,
56:29.6,41,2,TRUE,,,,,
56:29.8,41,2,TRUE,,,,,
56:29.9,40,2,TRUE,,,,,
56:30.2,62,2,TRUE,,,,,
56:30.3,45,2,TRUE,,,,,
56:30.5,42,2,TRUE,,,,,
56:30.7,41,2,TRUE,,,,,
56:30.9,41,2,TRUE,,,,,
56:31.1,41,2,TRUE,,,,,
56:31.2,41,2,TRUE,,,,,
56:31.4,40,2,TRUE,,,,,
56:31.6,53,2,TRUE,,,,,
56:31.8,40,2,TRUE,,,,,
56:31.9,42,2,TRUE,,,,,
56:32.1,41,2,TRUE,,,,,
56:32.3,41,2,TRUE,,,,,
56:32.4,41,2,TRUE,,,,,
56:32.6,42,2,TRUE,,,,,
56:32.8,45,2,TRUE,,,,,
56:32.9,41,2,TRUE,,,,,
56:33.1,43,2,TRUE,,,,,
56:33.3,42,2,TRUE,,,,,
56:33.4,46,2,TRUE,,,,,
56:33.6,46,2,TRUE,,,,,
56:33.8,45,2,TRUE,,,,,
56:34.0,43,2,TRUE,,,,,
56:34.1,41,2,TRUE,,,,,
56:34.4,43,2,TRUE,,,,,
56:34.6,42,2,TRUE,,,,,
56:34.7,42,2,TRUE,,,,,
56:34.9,40,2,TRUE,,,,,
56:35.1,41,2,TRUE,,,,,
56:35.2,43,2,TRUE,,,,,
56:35.4,43,2,TRUE,,,,,
56:35.6,50,2,TRUE,,,,,
56:35.7,38,2,TRUE,,,,,
56:35.9,39,2,TRUE,,,,,
56:36.0,41,2,TRUE,,,,,
56:36.2,39,2,TRUE,,,,,
56:36.4,40,2,TRUE,,,,,
56:36.6,57,2,TRUE,,,,,
56:36.8,45,2,TRUE,,,,,
56:37.0,42,2,TRUE,,,,,
56:37.2,43,2,TRUE,,,,,
56:37.4,59,2,TRUE,,,,,
56:37.6,42,2,TRUE,,,,,
56:37.7,39,2,TRUE,,,,,
56:37.9,40,2,TRUE,,,,,
56:38.1,39,2,TRUE,,,,,
56:38.3,42,2,TRUE,,,,,
56:38.5,64,2,TRUE,,,,,
56:38.7,39,2,TRUE,,,,,
56:38.9,40,2,TRUE,,,,,
56:39.0,41,2,TRUE,,,,,
56:39.2,39,2,TRUE,,,,,
56:39.4,39,2,TRUE,,,,,
56:39.5,42,2,TRUE,,,,,
56:39.7,42,2,TRUE,,,,,
56:39.9,40,2,TRUE,,,,,
56:40.0,39,2,TRUE,,,,,
56:40.2,41,2,TRUE,,,,,
56:40.4,46,2,TRUE,,,,,
56:40.5,39,2,TRUE,,,,,
56:40.7,40,2,TRUE,,,,,
56:40.9,41,2,TRUE,,,,,
56:41.1,39,2,TRUE,,,,,
56:41.2,40,2,TRUE,,,,,
56:41.4,42,2,TRUE,,,,,
56:41.6,45,2,TRUE,,,,,
