Timestamp,TimeToClassify,LabelCount,IsRunningLocally,,,,,
40:24.8,145,2,TRUE,,,,42.81818182,143
40:24.9,44,2,TRUE,,,,,
40:25.0,41,2,TRUE,,,,,
40:25.2,42,2,TRUE,,,,,
40:25.3,41,2,TRUE,,,,,
40:25.4,42,2,TRUE,,,,,
40:25.6,41,2,TRUE,,,,,
40:25.7,41,2,TRUE,,,,,
40:25.8,43,2,TRUE,,,,,
40:26.0,43,2,TRUE,,,,,
40:26.1,40,2,TRUE,,,,,
40:26.3,41,2,TRUE,,,,,
40:26.4,41,2,TRUE,,,,,
40:26.5,41,2,TRUE,,,,,
40:26.7,41,2,TRUE,,,,,
40:26.8,46,2,TRUE,,,,,
40:27.0,45,2,TRUE,,,,,
40:27.2,43,2,TRUE,,,,,
40:27.3,41,2,TRUE,,,,,
40:27.5,41,2,TRUE,,,,,
40:27.6,43,2,TRUE,,,,,
40:27.7,41,2,TRUE,,,,,
40:27.9,43,2,TRUE,,,,,
40:28.0,41,2,TRUE,,,,,
40:28.2,46,2,TRUE,,,,,
40:28.3,40,2,TRUE,,,,,
40:28.5,42,2,TRUE,,,,,
40:28.6,42,2,TRUE,,,,,
40:28.7,41,2,TRUE,,,,,
40:28.9,43,3,TRUE,,,,,
40:29.0,43,3,TRUE,,,,,
40:29.2,41,3,TRUE,,,,,
40:29.3,44,3,TRUE,,,,,
40:29.5,41,3,TRUE,,,,,
40:29.6,40,3,TRUE,,,,,
40:29.8,46,3,TRUE,,,,,
40:29.9,41,3,TRUE,,,,,
40:30.1,42,3,TRUE,,,,,
40:30.2,41,3,TRUE,,,,,
40:30.4,47,3,TRUE,,,,,
40:30.5,52,3,TRUE,,,,,
40:30.7,40,3,TRUE,,,,,
40:30.8,45,3,TRUE,,,,,
40:30.9,42,3,TRUE,,,,,
40:31.1,41,3,TRUE,,,,,
40:31.2,41,3,TRUE,,,,,
40:31.4,41,3,TRUE,,,,,
40:31.5,40,3,TRUE,,,,,
40:31.6,42,3,TRUE,,,,,
40:31.8,41,3,TRUE,,,,,
40:31.9,43,3,TRUE,,,,,
40:32.0,40,3,TRUE,,,,,
40:32.2,41,3,TRUE,,,,,
40:32.3,43,3,TRUE,,,,,
40:32.4,41,3,TRUE,,,,,
40:32.6,45,3,TRUE,,,,,
40:32.7,41,3,TRUE,,,,,
40:32.8,41,3,TRUE,,,,,
40:33.0,40,3,TRUE,,,,,
40:33.1,42,3,TRUE,,,,,
40:33.3,42,3,TRUE,,,,,
40:33.4,47,3,TRUE,,,,,
40:33.6,40,3,TRUE,,,,,
40:33.8,43,3,TRUE,,,,,
40:33.9,42,3,TRUE,,,,,
40:34.0,41,3,TRUE,,,,,
40:34.2,41,3,TRUE,,,,,
