  bash arg: -p
  bash arg: com.ufotosoft.justshot
  bash arg: 1
Events injected: 1
## Network stats: elapsed time=48ms (0ms mobile, 0ms wifi, 48ms not connected)
Starting up the app... You have 5sec to configure it.
TRIAL,ELAPSED_TIME_MS,CPU_PERC,MEM_PERC, EM_STOR_SIZE_KB,EM_STOR_AVAIL_KB,EM_STOR_USED_KB,EM_STOR_USE_PERC,APP_DIR_SIZE_KB, TOTAL_MEM_KB,FREE_MEM_KB,AVAIL_MEM_KB, FLAGS,UTIME,STIME,CUTIME,CSTIME,PRIORITY,NUM_THREADS,START_TIME,RSS
1,,171,7.8,54725904,47658616,7067288,13,23316,3667664,116192,1100948,1077952832,1396,359,0,0,10,276,1543,67455
2,11480,126,7.1,54725904,47650328,7075576,13,23316,3667664,104316,1133464,1077952832,1830,437,0,0,10,280,1543,61490
3,14598,161,6.0,54725904,47645584,7080320,13,23316,3667664,97312,1095644,4211008,2253,484,0,0,10,278,1543,48435
4,17531,151,5.2,54725904,47645352,7080552,13,23316,3667664,88316,1108808,1077952832,2645,512,0,0,10,272,1543,46467
5,20439,139,5.0,54725904,47644852,7081052,13,23316,3667664,84060,1124980,1077952832,3020,546,0,0,10,261,1543,45893
6,23388,141,5.1,54725904,47644740,7081164,13,23316,3667664,104052,1152160,1077952832,3395,580,0,0,10,251,1543,46823
7,26234,158,4.9,54725904,47644736,7081168,13,23316,3667664,99080,1165232,1077952832,3786,607,0,0,10,250,1543,45449
8,29174,140,4.7,54725904,47616208,7109696,13,23316,3667664,100240,1186084,1077952832,4165,637,0,0,10,242,1543,43638
9,32105,115,4.6,54725904,47616024,7109880,13,23316,3667664,95204,1182488,1077952832,4545,667,0,0,10,242,1543,42978
10,35151,141,4.6,54725904,47615652,7110252,13,23316,3667664,84980,1133100,1077952832,4905,696,0,0,10,241,1543,42278
11,38058,140,4.5,54725904,47615600,7110304,13,23316,3667664,92644,1128296,1077952832,5270,728,0,0,10,241,1543,41552
12,40937,148,4.4,54725904,47617244,7108660,13,23316,3667664,113560,1180660,1077952832,5642,768,0,0,10,241,1543,41401
13,43820,140,4.5,54725904,47616312,7109592,13,23316,3667664,85732,1176848,1077952832,6049,797,0,0,10,241,1543,41815
14,46764,133,4.6,54725904,47616312,7109592,13,23316,3667664,119452,1198772,4211008,6445,821,0,0,10,239,1543,41228
15,49650,148,4.5,54725904,47615500,7110404,13,23316,3667664,118288,1218724,1077952832,6845,858,0,0,10,238,1543,41845
16,52548,150,4.5,54725904,47615496,7110408,13,23316,3667664,106508,1177856,1077952832,7247,890,0,0,10,238,1543,41733
17,55389,148,4.5,54725904,47615496,7110408,13,23316,3667664,106656,1214556,1077952832,7644,920,0,0,10,238,1543,40744
18,58249,151,4.4,54725904,47615496,7110408,13,23316,3667664,121820,1233352,1077952832,8042,948,0,0,10,238,1543,40947
19,61129,158,4.4,54725904,47615496,7110408,13,23316,3667664,108304,1221796,4211008,8452,983,0,0,10,218,1543,41474
