Timestamp,TimeToClassify,LabelCount,IsRunningLocally,,,,,
32:03.9,936,8,FALSE,,,,855.5714286,21
32:04.7,779,8,FALSE,,,,,
32:05.5,722,8,FALSE,,,,,
32:06.5,804,8,FALSE,,,,,
32:07.5,955,8,FALSE,,,,,
32:08.6,993,7,FALSE,,,,,
32:09.4,749,7,FALSE,,,,,
32:10.4,910,7,FALSE,,,,,
32:11.4,813,7,FALSE,,,,,
32:12.6,1119,7,FALSE,,,,,
32:13.6,946,7,FALSE,,,,,
32:14.7,946,7,FALSE,,,,,
32:15.8,945,7,FALSE,,,,,
32:16.6,714,6,FALSE,,,,,
32:17.4,698,6,FALSE,,,,,
32:18.2,722,6,FALSE,,,,,
32:19.0,678,6,FALSE,,,,,
32:19.9,729,6,FALSE,,,,,
32:20.9,924,6,FALSE,,,,,
32:21.7,705,6,FALSE,,,,,
32:23.0,1180,6,FALSE,,,,,
