2020-05-25 02:15:09.843,/storage/emulated/0/Android/data/edu.temple.edge_playground/files/Movies/text_25pt.mp4,duration,20388
2020-05-25 02:15:09.846,/storage/emulated/0/Android/data/edu.temple.edge_playground/files/Movies/text_25pt.mp4,frame count,610
