  bash arg: -p
  bash arg: com.google.android.apps.translate
  bash arg: 1
Events injected: 1
## Network stats: elapsed time=58ms (0ms mobile, 0ms wifi, 58ms not connected)
TRIAL,ELAPSED_TIME_MS,CPU_PERC,MEM_PERC, EM_STOR_SIZE_KB,EM_STOR_AVAIL_KB,EM_STOR_USED_KB,EM_STOR_USE_PERC,APP_DIR_SIZE_KB, TOTAL_MEM_KB,FREE_MEM_KB,AVAIL_MEM_KB, FLAGS,UTIME,STIME,CUTIME,CSTIME,PRIORITY,NUM_THREADS,START_TIME,RSS
1,,125,5.3,54725904,48940036,5785868,11,48,3667664,146604,1570140,1077952832,573,115,0,0,10,100,3846,51411
2,8182,86.8,5.9,54725904,48939952,5785952,11,48,3667664,317788,1575180,1077952832,707,143,0,0,10,99,3846,53127
3,11424,41.1,5.8,54725904,48939852,5786052,11,48,3667664,312400,1581296,1077952832,821,159,0,0,10,98,3846,52067
4,14407,55.8,5.8,54725904,48939772,5786132,11,48,3667664,213032,1567476,1077952832,957,180,0,0,10,98,3846,52535
5,17670,37.1,5.8,54725904,48940188,5785716,11,48,3667664,106756,1570340,1077952832,1062,199,0,0,10,98,3846,53807
6,20702,22.9,5.8,54725904,48939528,5786376,11,48,3667664,88808,1492924,1077952832,1173,221,0,0,10,98,3846,53888
7,23882,30.5,5.8,54725904,48939488,5786416,11,48,3667664,117524,1578384,1077952832,1291,237,0,0,10,98,3846,53417
8,26867,41.1,5.8,54725904,48939360,5786544,11,48,3667664,106852,1585996,1077952832,1407,250,0,0,10,98,3846,53472
9,29902,38.2,5.9,54725904,48939324,5786580,11,48,3667664,88364,1589372,1077952832,1522,272,0,0,10,98,3846,53545
10,32978,41.6,5.7,54725904,48911188,5814716,11,48,3667664,113344,1643904,1077952832,1692,301,0,0,10,98,3846,50270
11,35995,44.1,5.7,54725904,48910976,5814928,11,48,3667664,84972,1599456,1077952832,1866,335,0,0,10,98,3846,54391
12,39471,132,5.9,54725904,48910540,5815364,11,48,3667664,83356,1578740,1077952832,1995,348,0,0,10,98,3846,55899
13,42469,117,6.1,54725904,48910472,5815432,11,48,3667664,89496,1577796,1077952832,2110,368,0,0,10,99,3846,56393
14,45491,170,6.1,54725904,48910464,5815440,11,48,3667664,89372,1596684,1077952832,2237,401,0,0,10,99,3846,57201
15,48484,147,6.3,54725904,48910448,5815456,11,48,3667664,84968,1589652,1077952832,2404,422,0,0,10,99,3846,58437
16,51510,119,6.2,54725904,48910424,5815480,11,48,3667664,100780,1598136,1077952832,2549,445,0,0,10,99,3846,59051
17,54571,114,6.4,54725904,48910412,5815492,11,48,3667664,83344,1531916,1077952832,2679,466,0,0,10,99,3846,58661
18,57556,125,6.4,54725904,48910412,5815492,11,48,3667664,98040,1575320,1077952832,2830,490,0,0,10,98,3846,59247
19,60618,117,5.4,54725904,48910412,5815492,11,48,3667664,166240,1646532,1077952832,2984,510,0,0,10,96,3846,49446
20,63698,61.7,5.8,54725904,48910408,5815496,11,48,3667664,154852,1635580,1077952832,3139,534,0,0,10,96,3846,52918
21,66732,44.1,6.1,54725904,48910408,5815496,11,48,3667664,163248,1617108,1077952832,3298,549,0,0,10,96,3846,52992
22,69778,47.0,6.1,54725904,48910004,5815900,11,48,3667664,155952,1644344,1077952832,3462,571,0,0,10,96,3846,54723
23,72831,52.9,6.1,54725904,48910004,5815900,11,48,3667664,173384,1662136,1077952832,3622,592,0,0,10,96,3846,55751
24,75857,38.2,6.1,54725904,48910408,5815496,11,48,3667664,147644,1607860,1077952832,3804,604,0,0,10,96,3846,55535
25,78812,44.1,6.3,54725904,48910000,5815904,11,48,3667664,154200,1643868,1077952832,3978,624,0,0,10,96,3846,57407
26,81867,55.8,6.1,54725904,48910000,5815904,11,48,3667664,179432,1669128,1077952832,4170,639,0,0,10,96,3846,48415
27,84942,44.1,5.3,54725904,48912492,5813412,11,48,3667664,123176,1687760,1077952832,4345,656,0,0,10,96,3846,49658
28,87980,38.2,5.4,54725904,48911292,5814612,11,48,3667664,114288,1649864,1077952832,4493,685,0,0,10,96,3846,50188
29,90965,55.5,5.5,54725904,48911288,5814616,11,48,3667664,105156,1671628,1077952832,4664,698,0,0,10,96,3846,51049
30,93965,58.8,5.9,54725904,48911288,5814616,11,48,3667664,93008,1659584,1077952832,4838,717,0,0,10,96,3846,54406
31,97000,51.4,6.0,54725904,48911280,5814624,11,48,3667664,81092,1644976,1077952832,5011,740,0,0,10,96,3846,54956
32,100012,52.9,6.0,54725904,48911276,5814628,11,48,3667664,123192,1648776,1077952832,5171,754,0,0,10,96,3846,55770
33,103029,47.2,5.9,54725904,48911276,5814628,11,48,3667664,101924,1656180,1077952832,5331,771,0,0,10,96,3846,55377
34,106031,47.0,6.1,54725904,48909980,5815924,11,48,3667664,171364,1707036,1077952832,5500,790,0,0,10,96,3846,56428
35,109069,52.9,6.0,54725904,48909980,5815924,11,48,3667664,158884,1699276,1077952832,5649,818,0,0,10,96,3846,56100
36,112064,50.0,5.9,54725904,48909896,5816008,11,48,3667664,133896,1663124,1077952832,5798,842,0,0,10,96,3846,54484
37,115109,52.9,6.1,54725904,48909896,5816008,11,48,3667664,130152,1688108,1077952832,5970,861,0,0,10,87,3846,56279
38,118170,52.9,6.5,54725904,48909896,5816008,11,48,3667664,123648,1686496,1077952832,6134,879,0,0,10,87,3846,60376
39,121194,47.0,6.6,54725904,48909892,5816012,11,48,3667664,120208,1654472,1077952832,6297,894,0,0,10,87,3846,60835
40,124271,50.0,6.8,54725904,48909892,5816012,11,48,3667664,133192,1695096,1077952832,6458,920,0,0,10,87,3846,63245
41,127291,50.0,5.2,54725904,48909888,5816016,11,48,3667664,187556,1749472,1077952832,6651,938,0,0,10,87,3846,48427
42,130350,55.8,5.2,54725904,48909888,5816016,11,48,3667664,183616,1745660,1077952832,6828,966,0,0,10,87,3846,48873
43,133366,47.0,5.3,54725904,48909880,5816024,11,48,3667664,185196,1718712,1077952832,7005,983,0,0,10,87,3846,49521
44,136407,47.0,5.3,54725904,48909880,5816024,11,48,3667664,177276,1739492,1077952832,7185,994,0,0,10,87,3846,49800
45,139410,55.8,5.7,54725904,48909880,5816024,11,48,3667664,168964,1731192,1077952832,7370,1016,0,0,10,87,3846,52643
46,142486,51.4,5.8,54725904,48909876,5816028,11,48,3667664,162900,1725232,1077952832,7549,1041,0,0,10,87,3846,51373
47,145528,47.0,5.1,54725904,48909876,5816028,11,48,3667664,186092,1719948,1077952832,7713,1060,0,0,10,87,3846,47256
48,148553,47.0,5.1,54725904,48909876,5816028,11,48,3667664,180788,1743308,1077952832,7882,1079,0,0,10,87,3846,47776
49,151597,44.1,5.3,54725904,48909876,5816028,11,48,3667664,173564,1736144,1077952832,8043,1099,0,0,10,87,3846,49229
50,154622,50.0,5.3,54725904,48909820,5816084,11,48,3667664,167676,1730420,1077952832,8216,1118,0,0,10,87,3846,49155
51,157683,50.0,5.6,54725904,48909816,5816088,11,48,3667664,166316,1700480,1077952832,8393,1133,0,0,10,88,3846,52128
52,160726,55.8,5.6,54725904,48909816,5816088,11,48,3667664,157288,1720128,1077952832,8584,1150,0,0,10,88,3846,52332
