Timestamp,Result Title,Result Confidence
20201230_120519,bird. fece_slgns.mp4 00:00 03:00
20201230_120519,bird face_signs.mp4 00:00 03:00 T
20201230_120520,T -
20201230_120524,T
20201230_120526,li
20201230_120526,T
20201230_120527,T
20201230_120529,-
20201230_120529,-
20201230_120530,T -
20201230_120530,, T -
20201230_120531,,
20201230_120531,T -
20201230_120532,,
20201230_120532,-
20201230_120533,,
20201230_120533,Z, T
20201230_120533,T
20201230_120534,-
20201230_120536,-
20201230_120538,- T
20201230_120539,-
20201230_120539,-
20201230_120540,-
20201230_120541,-
20201230_120541,-
20201230_120542,-
20201230_120543,-
20201230_120543,-
20201230_120545,T
20201230_120558,-
20201230_120558,-
20201230_120601,-
20201230_120602,-
20201230_120602,T -
20201230_120604,T
20201230_120609,-
20201230_120610,,
20201230_120611,T
20201230_120612,T
20201230_120618,-
20201230_120621,T
20201230_120621,T
20201230_120624,-
20201230_120625,T
20201230_120626,T
20201230_120627,T
20201230_120628,T
20201230_120629,T
20201230_120629,T
20201230_120630,T
20201230_120633,T
20201230_120633,T
20201230_120634,T
20201230_120640,6
20201230_120641,-
20201230_120642,6
20201230_120644,-
20201230_120657,.
20201230_120701,T
20201230_120704,.
20201230_120705,.
20201230_120706,.
20201230_120706,.
20201230_120706,.
20201230_120707,.
20201230_120708,.
20201230_120711,T
20201230_120711,T
20201230_120716,T
20201230_120717,T
20201230_120718,T
20201230_120719,T
20201230_120719,NICOLE NO OUTLET PL 7800 N 2
20201230_120720,NICOLE NO OUTLET PL 7800 N
20201230_120720,NICOLE 7800 N NO OUTLET PL 2
20201230_120720,NICOLE NO OUTLET PL 7800 N
20201230_120721,NICOLE NO OUTLET PL 7800 N
20201230_120721,NICOLE NO OUTLET PL 7800 N 2
20201230_120722,NICOLE NO OUTLET PL 7800 N
20201230_120722,NICOLE NO OUTLET PL 7800 N 2
20201230_120723,NICOLE NO OUTLET PL 7800 N
20201230_120723,NICOLE NO OUTLET PL 7800 N
20201230_120724,NICOLE NO OUTLET PL 7800 N 2
20201230_120724,Black Lives Matter AVENUE StonewallST E HISTORIC DISTRICT
20201230_120725,Black Lives Matter AVENUE Stonewall ST LI HISTORIC C DISTRICT
20201230_120725,Black Lives Matter AVENUE Stonewal ST HISTORIC atDISTRICT
20201230_120725,Black Lives Matter AVENUE StonewallS7 UI HISTORIC DISTRICT
20201230_120726,Black Lives Matter AVENUE Stonewall 37 UI HISTORIC eDISTRICT
20201230_120726,Black Lives Matter AVENUE Stonewall ST HISTORIC at DiSTRICT
20201230_120727,Black Lives Matter AVENUE Stonewall sT EHISTORIC DISTRICT
20201230_120727,Black Lives Matter NENUE Stonewall ST LLL HISTORIC DISTRICT A
20201230_120728,Black Lives Matter AVENUE Stonewall ST LI HISTORIC DISTRICT
20201230_120728,Black Lives Matter AVENUE Stonewall ST HISTORIC atDISTRICT
20201230_120729,Black Lives Matter AVENUE Stonewall ST LI HISTORIC at DISTRICT
20201230_120729,ONE AY ONE WAY BROADWAY NO STANDING ANYTIME
20201230_120730,ONE AY 1ANBg11 ONE HAY BROADWAY NO STANDING ANYTIME
20201230_120730,ONE AY ONE WA BROADWAY NO STANDING ANYTIME
20201230_120731,ONE AY ONE HAY BROADWAY NO STANDING ANYTIME
20201230_120731,ONE AY ONE HAY BROADWAY NO STANDING ANYTIME
20201230_120732,ONE AY ONE WA BROADWAY A 5 NO STANDING ANYTIME
20201230_120732,ONE AY ONE HAY BROADWAY NO STANDING ANYTIME
20201230_120732,ONE AY ONE HAY BROADWAY NO STANDING ANYTIME
20201230_120733,ONE AY ONE MAY BROADWAY NO STANDING ANYTIME
20201230_120733,ONEAY ONE HAY BROADWAY NO STANDING ANYTIME
20201230_120734,Ohio St Historic South Norfolk Chesapeake Ave Historic South Norfolk STOP
20201230_120734,Ohio St Historic South Norfolk Chesapeake Ave Historic South Norfolk STOP
20201230_120735,Ohio St Historic South Norfolk Chesapeake Ave Historic South Norfolk STOP
20201230_120735,Ohio St Historic South Norfolk Chesapeake Ave Historic South Norfolk STOP
20201230_120736,Ohio St Historic South Norfolk Chesapeake Ave Historic Soath Norfolk STOP
20201230_120736,Ohio St Historic South Norfolk Chesapeake Ave Historic South Norfolk STOP
20201230_120737,Ohio St Historic South Norfolk Chesapeake Ave Historic South Norfolk STOP
20201230_120737,Ohio St Historic South Norfolk Chesapeake Ave Historic South Norfolk STOP
20201230_120737,Ohio St Historic South Norfolk Chesapeake Ave Historic South Norfolk STOP
20201230_120738,Ohio St Historic South Norfolk Chesapeake AveY Historic South Norfolk STOP
20201230_120738,. Ohio St Historic South Norfolk Chesapeake Ave Historic Soxth Norfolk STOP
20201230_120739,STOP
20201230_120739,STOP
20201230_120740,STOP
20201230_120740,STOP 7 -
20201230_120741,STOP 7
20201230_120741,STOP -
20201230_120742,STOP -
20201230_120742,STOP 7
20201230_120743,STOP -
20201230_120743,STOP
20201230_120743,STOP
20201230_120744,ALTO ALTC
20201230_120744,L ALTO ALTC
20201230_120745,ALTO ALTC
20201230_120745,ALTO ALTC
20201230_120746,A ALTO ALTC
20201230_120746,ALTO ALTC -
20201230_120747,A ALTO ALTC
20201230_120747,A ALTO ALTC
20201230_120748,L ALTOJ ALTC
20201230_120748,ALTO ALTC
20201230_120749,TOW.AWAY NO PARKING 94M-1:30PM ETOWEDP27-5000
20201230_120749,TOWAWAY NO PARKING ME 9AM-1:30PM IE-TOWEDP27-5000
20201230_120750,TOW AWAY NO PARKING M 9AM-1:30PM ETOW27-5000
20201230_120750,TOW AWAY NO PARKING 9AM-1:30PM FTOWE27-5000
20201230_120751,TOW AWAY NO PARKING 9AM-1:30PM ETOWED27-5000
20201230_120751,TOW AWAY NO PARKING 9AM-1:30PM ETOWED27-5000
20201230_120752,TOW AWAY NO PARKING M 9AM-1:30PM UF ATOWED27-5000
20201230_120752,TOW AWAY NO PARKING 9AM-1:30PM ETOW27-5000
20201230_120753,TOW AWAY NO PARKING 9AM-1:30PM ETOWE27-5000
20201230_120753,TOW AWAY NO PARKING M 9AM-1:30PM IFTOWEDT27-5000
20201230_120754,STREET OF THEB WESTERNLA STREHTO TE STARBOARDANTERN 080
20201230_120754,STREET OF THE WESTERNL STRETOF THE STARBOARDIANTERN
20201230_120755,STREET OF THE WESTERNLA STREHT OF THE STARBOARDIANTERN
20201230_120755,STREET OF THE WESTERNL STREHTOF THE STARBOARDIANTERN
20201230_120756,WE STREET OF THE WESTERN LA STREBTOF TEHE STARBOARDIANTERN
20201230_120756,STREET OF THE WESTERNLA STREBTOFTHE STARBOARDIANTERN
20201230_120757,STREET OF THE WESTERNLA STRETOF THE STARBOARDIANTERN
20201230_120757,STREET OF THE WESTERNLA STREBTOFTHE STARBOARDIANTERN
20201230_120758,STREET OF THE WESTERNLA STREBT OF THE STARBOARDIANTERN
20201230_120758,STREET OF THE WESTERNLA STREBTOF TEHE STARBOARDILANTERN
20201230_120759,STREET OF THE WESTERN LA STREHT OF THE STARBOARDIANTERN
20201230_120759,Rd ennan Brace R STOP
20201230_120800,Rd Grennan Brace R STOP .
20201230_120800,Grennann Brace R STOP
20201230_120801,Grennan n Rd Brace STOP
20201230_120801,Grennan k Brace Rd Rdh STOP
20201230_120802,Rd Grennan Brace R STOP
20201230_120802,Rd ennan Brace R STOP
20201230_120803,Grennann R Brace R Rd STOP
20201230_120803,Crennan Rd Brace Rd STOP
20201230_120804,Rd Crennan Brace R STOP
20201230_120804,BLVD TRANQUILITY BLVD T
20201230_120805,BLVD TRANQUILITY BLVD T
20201230_120805,BLVD TRANQUILITY BLVD T
20201230_120806,BLVD TRANQUILITY BLVD T
20201230_120806,BLVD TRANQUILITY BLVD T
20201230_120807,BLVD TRANQUILITY BLVD T
20201230_120807,BLVD TRANQUILITY BLVD T
20201230_120808,BLVD TRANQUILITY BLVD T
20201230_120808,BLVD TRANQUILITY BLVD T
20201230_120809,BLVD TRANQUILITY BLVD T
20201230_120809,500 Hiah St HUnter
20201230_120810,500 Hiah St THunter
20201230_120810,500 Hiah St HUntern
20201230_120811,500 Hiah st HUNter
20201230_120811,500 Hiah St S HUnter
20201230_120812,500 Hiah St Hnter
20201230_120812,500 Highst HUntera
20201230_120813,500 Hiah st HUnter
20201230_120813,500 Hiah st Huntere
