Timestamp,Result Title,Result Confidence
20201230_104327,bird face_signs.mp4 o0:00 0300
20201230_104327,.
20201230_104330,*
20201230_104333,T
20201230_104333,T
20201230_104335,.
20201230_104336,.
20201230_104337,T
20201230_104337,T
20201230_104338,T
20201230_104339,T
20201230_104339,T
20201230_104340,T
20201230_104341,T
20201230_104341,T
20201230_104342,2 .
20201230_104347,T
20201230_104349,T
20201230_104352,*
20201230_104354,*
20201230_104357,*
20201230_104401,2
20201230_104401,2
20201230_104402,T *
20201230_104403,**
20201230_104405,T
20201230_104407,T
20201230_104408,T
20201230_104411,*
20201230_104414,*
20201230_104417,T
20201230_104418,O T
20201230_104418,T
20201230_104419,T
20201230_104419,O
20201230_104420,O
20201230_104420,O T
20201230_104421,T
20201230_104421,O T
20201230_104423,T
20201230_104424,T
20201230_104425,T
20201230_104433,*
20201230_104436,r
20201230_104438,Z.
20201230_104439,T
20201230_104440,T
20201230_104441,T -
20201230_104443,*
20201230_104450,T
20201230_104454,T
20201230_104457,T
20201230_104507,T
20201230_104510,T *
20201230_104513,*
20201230_104514,**
20201230_104516,*
20201230_104517,T
20201230_104527,NICOLE NO OUTLET PL 7800 N
20201230_104528,NICOLE NO OUTLET PL 7800 N
20201230_104528,NICOLE PL 7800 N NO OUTLET
20201230_104529,NICOLE NO OUTLET PL 7800 N **
20201230_104530,PL NICOLE 7800 N NO OUTLET
20201230_104530,NICOLE PL 7800 N NO OUTLET *
20201230_104531,PL NICOLE 7800 N NO OUTLET
20201230_104531,NICOLE NO OUTLET PL 7800 N
20201230_104532,Black Lives Matter AVENUE ST Stonewall LL HISTORIC aL DISTRICT *
20201230_104533,Black Lives Matter AVENUE Stonewall sT HISTORIC DISTRICT **
20201230_104533,Black Lives Matter AVENUE Stonewall s7 a I HISTORIC L DISTRIC
20201230_104534,Black Lives Matter AVENUE Stonewall ST HISTORIC L DISTRICT
20201230_104535,Black Lives Matter AVENUE Stonewall ST IL HISTORIC, T DISTRICT *
20201230_104535,Black Lives Matter AVENUE ST Stonewall IL HISTORIC. DISTRICT *
20201230_104536,Black Lives Matter AVENUE Stonewall ST LL HISTORIC DISTRICT
20201230_104536,Black Lives Matter AVENUE Stonewal ST IL HISTORIC. DISTRICT
20201230_104537,ONE AY ONE HAY BROADWAY NO STANDING ANYTIME T
20201230_104538,ONE AY ONE HA BROADWAY NO STANDING ANY TIME *
20201230_104538,ONE AY ONE WAY BROADWAY NO STANDING ANYTIME
20201230_104539,ONE AY er Asqtatie ONE HAY BROADWAY NO STANDING ANYTIME
20201230_104540,ONE AY r ABrqutatis ONE HAY BROADWAY NO STANDING ANYTIME
20201230_104540,ONE AY ONE HAY BROADWAY NO STANDING ANYTIME
20201230_104541,ONE AY ONE MA BROADWAY NO STANDING ANYTIME *
20201230_104542,ONE A r 1ANqtati ONE WA BROADWAY NO STANDING ANYTIME
20201230_104542,Ohio St Historic South Norfolk Chesapeake Ave Historñc South Norfolk STOP T
20201230_104543,Ohio St Historic South Nortolk Cnesapeake Ave Historic Sonth Norfolk STOP D
20201230_104544,Ohio St Historic Squth Nortolk Chesapeake Ave Historñc South Norfolk STOP
20201230_104544,Ohio St Historic South Nortolk Chesapeake Ave Historñc South Norfolk STOP
20201230_104545,Ohio St Historic Sqyuth Nortolk Chesapeake Ave Historic Sowth Norfolk STOP
20201230_104546,Ohio St Historic Squth Nortolk Chesapeake Ave Historic Sonth Norfolk STOP
20201230_104546,Ohio St Historic Squth Norfolk Chesapeake Ave Historic Sosth Norfolk STOP T
20201230_104547,STOP
20201230_104548,STOP T
20201230_104548,WSTOP
20201230_104549,STOP T
20201230_104550,STOP
20201230_104550,WSTOP
20201230_104551,WSTOP
20201230_104552,STOP
20201230_104552,ALTO ALTO] ALTC
20201230_104553,ALTO ALTO ALTC T
20201230_104554,ALTO ALTC T **
20201230_104554,ALTO ALTC T
20201230_104555,ALTO ALTC T
20201230_104556,N ALTO ALTC T
20201230_104556,ALTO ALTC T
20201230_104557,TOW AWAY NO PRAIN 94M-1:30PM UF TOWED27:5000
20201230_104558,TOW.AWAY NO PARKING 9AM-1:30PM UF TOWED27-5000
20201230_104559,TOWAWAY NO PARKING 9AM-1:30PM UF TOWED27-5000
20201230_104559,TOW AWAY NO PANAIN 94M-1:30PM UF TOWED27-5000
20201230_104600,TOW AWAY NO PARKING 9AM-1:30PM UF TOWED27-5000 T *
20201230_104601,TOW AWAY NO PARKING 9AM-1:30PM UFTOWED727-5000
20201230_104601,TOW AWAY NO PARKING 94M-1:30PM UF TOWED27-5000
20201230_104602,STREET OR THE WESTERN LA STREHT OF HE STARBOARDIANTERN
20201230_104603,STREET OF THE WESTERNLA STREHT OF HE STARBOARD ANTERN As
20201230_104604,STREET OF THE WESTERN LA STREBT OF HE STARBOARD ANTERN
20201230_104604,STREET OF THE WESTERNLA STREBT OF HE STARBOARD ANTERN As T
20201230_104605,STREET OF THE WE TEET OF THR WESTERN LA STREBT OFHE STARBOARD ANTERN
20201230_104606,STREET OF THE WESTERN LA STREBT OF HE STARBOARD ANTERN
20201230_104607,STREET OR THE WESTERN L STREBT OFTHE STARBOARD ANTERN
20201230_104607,Grennan R Brace STOP BRACE RD T
20201230_104608,Grennan R Brace STOP BRACE RO
20201230_104609,Grennan R Brace R STOP BRACE RO
20201230_104610,Grennan R Brace STOP BRACE RO
20201230_104610,Grennan Brace Rd STOP BRACE RD
20201230_104611,Grennan Ra Brace Rd STOP BRACE RD
20201230_104612,Grennan Brace Rd ISTOP BRACE RO
20201230_104612,TRANQUILITY BVD BLVD
20201230_104613,TRANQUILITY BLVD BLVD
20201230_104614,TRANQUILITY BVD BLVD
20201230_104615,TRANQUILITY BVD BLVD
20201230_104615,TRANQUILITY BVD BLVD
20201230_104616,TRANQUILITY BVD BLVD
20201230_104617,BLVD TRANQUILITY BVD **
20201230_104618,500 High st T *
20201230_104618,500 High st T
20201230_104619,High st
20201230_104620,500 High st 200 OUnterae
20201230_104620,500 High st Hunter
20201230_104621,500 High st S 200
20201230_104622,ONLY NO TRUMP ANYTIME *
20201230_104623,ONLY NO TRUMP ANYTIME
20201230_104623,ONLY NO TRUMP ANYTIME
20201230_104624,ONLY NO TRUMP ANYTIME
20201230_104625,ONLY NO TRUMP ANYTIME
