Timestamp,TimeToClassify,LabelCount,IsRunningLocally,,,,,
29:55.2,465,37,TRUE,,,,318,46
29:55.8,414,37,TRUE,,,,,
29:56.3,358,37,TRUE,,,,,
29:56.8,325,37,TRUE,,,,,
29:57.3,327,37,TRUE,,,,,
29:57.7,332,37,TRUE,,,,,
29:58.2,312,37,TRUE,,,,,
29:58.6,322,37,TRUE,,,,,
29:59.1,343,37,TRUE,,,,,
29:59.6,304,30,TRUE,,,,,
30:00.0,305,30,TRUE,,,,,
30:00.4,307,30,TRUE,,,,,
30:00.8,299,30,TRUE,,,,,
30:01.3,303,30,TRUE,,,,,
30:01.7,309,30,TRUE,,,,,
30:02.2,309,30,TRUE,,,,,
30:02.6,305,30,TRUE,,,,,
30:03.1,301,30,TRUE,,,,,
30:03.5,305,30,TRUE,,,,,
30:04.0,310,30,TRUE,,,,,
30:04.4,300,30,TRUE,,,,,
30:04.9,311,30,TRUE,,,,,
30:05.3,300,30,TRUE,,,,,
30:05.8,321,30,TRUE,,,,,
30:06.2,310,30,TRUE,,,,,
30:06.6,302,30,TRUE,,,,,
30:07.0,300,30,TRUE,,,,,
30:07.5,316,30,TRUE,,,,,
30:08.0,309,32,TRUE,,,,,
30:08.4,308,32,TRUE,,,,,
30:08.9,313,32,TRUE,,,,,
30:09.3,308,32,TRUE,,,,,
30:09.8,311,32,TRUE,,,,,
30:10.2,316,32,TRUE,,,,,
30:10.7,308,32,TRUE,,,,,
30:11.1,309,32,TRUE,,,,,
30:11.5,316,32,TRUE,,,,,
30:12.0,310,32,TRUE,,,,,
30:12.5,310,32,TRUE,,,,,
30:12.9,305,32,TRUE,,,,,
30:13.3,319,32,TRUE,,,,,
30:13.8,316,32,TRUE,,,,,
30:14.3,316,32,TRUE,,,,,
30:14.7,312,32,TRUE,,,,,
30:15.2,324,32,TRUE,,,,,
30:15.7,303,30,TRUE,,,,,
