2020-05-25 02:28:53.022,/storage/emulated/0/Android/data/edu.temple.edge_playground/files/Movies/text_65pt_crf23.mp4,duration,20318
2020-05-25 02:28:53.026,/storage/emulated/0/Android/data/edu.temple.edge_playground/files/Movies/text_65pt_crf23.mp4,frame count,608
