Timestamp,TimeToClassify,LabelCount,IsRunningLocally,,,,,
28:54.0,1135,9,FALSE,,,,931,19
28:55.0,919,9,FALSE,,,,,
28:56.0,877,9,FALSE,,,,,
28:56.9,674,9,FALSE,,,,,
28:58.0,1005,9,FALSE,,,,,
28:59.0,852,9,FALSE,,,,,
28:59.9,815,9,FALSE,,,,,
29:01.0,911,9,FALSE,,,,,
29:02.2,1100,9,FALSE,,,,,
29:03.2,908,9,FALSE,,,,,
29:04.1,811,9,FALSE,,,,,
29:05.4,1192,9,FALSE,,,,,
29:06.4,884,7,FALSE,,,,,
29:07.5,912,7,FALSE,,,,,
29:08.6,1030,7,FALSE,,,,,
29:09.5,806,7,FALSE,,,,,
29:10.5,854,7,FALSE,,,,,
29:11.8,1104,7,FALSE,,,,,
29:12.8,900,7,FALSE,,,,,
