Timestamp,TimeToClassify,LabelCount,IsRunningLocally,,,,,
31:25.5,1476,8,FALSE,,,,858.2857143,21
31:26.5,832,8,FALSE,,,,,
31:27.2,619,8,FALSE,,,,,
31:28.2,954,8,FALSE,,,,,
31:29.4,1097,7,FALSE,,,,,
31:30.4,822,7,FALSE,,,,,
31:31.2,700,7,FALSE,,,,,
31:32.2,937,7,FALSE,,,,,
31:33.4,1107,7,FALSE,,,,,
31:34.3,832,7,FALSE,,,,,
31:35.1,686,7,FALSE,,,,,
31:36.0,717,7,FALSE,,,,,
31:36.9,827,7,FALSE,,,,,
31:37.9,950,6,FALSE,,,,,
31:38.7,725,6,FALSE,,,,,
31:39.8,925,6,FALSE,,,,,
31:40.5,685,6,FALSE,,,,,
31:41.4,753,6,FALSE,,,,,
31:42.3,783,6,FALSE,,,,,
31:43.1,753,6,FALSE,,,,,
31:44.1,844,6,FALSE,,,,,
