2020-05-25 01:34:21.637,/storage/emulated/0/Android/data/edu.temple.edge_playground/files/Movies/text_65pt_crf23.mp4,duration,20318
2020-05-25 01:34:21.640,/storage/emulated/0/Android/data/edu.temple.edge_playground/files/Movies/text_65pt_crf23.mp4,frame count,608
