  bash arg: -p
  bash arg: edu.temple.mar_security.mlkit_comp
  bash arg: 1
Events injected: 1
## Network stats: elapsed time=49ms (0ms mobile, 0ms wifi, 49ms not connected)
TRIAL,ELAPSED_TIME_MS,CPU_PERC,MEM_PERC, EM_STOR_SIZE_KB,EM_STOR_AVAIL_KB,EM_STOR_USED_KB,EM_STOR_USE_PERC,APP_DIR_SIZE_KB, TOTAL_MEM_KB,FREE_MEM_KB,AVAIL_MEM_KB, FLAGS,UTIME,STIME,CUTIME,CSTIME,PRIORITY,NUM_THREADS,START_TIME,RSS
1,,118,6.7,54725904,49438992,5286912,10,16,3667668,391552,1548820,1077952832,627,58,0,0,10,26,1495,60560
2,7813,116,6.9,54725904,49438936,5286968,10,16,3667668,279580,1470916,1077952832,938,80,0,0,10,27,1495,72596
3,10765,112,7.3,54725904,49438756,5287148,10,16,3667668,357476,1521376,1077952832,1240,101,0,0,10,29,1495,60626
4,13731,106,7.3,54725904,49442316,5283588,10,16,3667668,349292,1517228,1077952832,1554,127,0,0,10,29,1495,59736
5,16717,109,7.3,54725904,49418908,5306996,10,16,3667668,443656,1621576,1077952832,1871,144,0,0,10,29,1495,57862
6,19707,125,6.5,54725904,49418552,5307352,10,16,3667668,372484,1613860,1077952832,2184,164,0,0,10,29,1495,56514
7,22662,112,6.0,54725904,49418524,5307380,10,16,3667668,371376,1625760,1077952832,2516,175,0,0,10,29,1495,55682
8,25726,116,7.1,54725904,49418548,5307356,10,16,3667668,317196,1580436,1077952832,2841,200,0,0,10,29,1495,66856
9,28782,116,7.1,54725904,49418536,5307368,10,16,3667668,319020,1583736,1077952832,3148,232,0,0,10,29,1495,60481
10,31753,126,7.1,54725904,49508880,5217024,10,16,3667668,315932,1599492,1077952832,3469,250,0,0,10,29,1495,67383
11,34721,116,6.4,54725904,49419796,5306108,10,16,3667668,234496,1631256,1077952832,3781,280,0,0,10,29,1495,59801
12,37820,122,6.3,54725904,49419788,5306116,10,16,3667668,234948,1627176,1077952832,4095,311,0,0,10,29,1495,51642
13,40789,122,6.3,54725904,49419788,5306116,10,16,3667668,224072,1616392,1077952832,4410,333,0,0,10,29,1495,59028
14,43788,116,6.8,54725904,49419788,5306116,10,16,3667668,246020,1586608,1077952832,4723,355,0,0,10,29,1495,71181
15,46766,110,6.3,54725904,49418480,5307424,10,16,3667668,280220,1684776,1077952832,5030,379,0,0,10,29,1495,58676
