2020-05-25 02:11:33.921,/storage/emulated/0/Android/data/edu.temple.edge_playground/files/Movies/dogs_3.mp4,duration,20550
2020-05-25 02:11:33.924,/storage/emulated/0/Android/data/edu.temple.edge_playground/files/Movies/dogs_3.mp4,frame count,615
