Timestamp,TimeToClassify,LabelCount,IsRunningLocally,,,,,
10:19.9,719,18,FALSE,,,,568.2413793,29
10:20.6,603,18,FALSE,,,,,
10:21.5,684,18,FALSE,,,,,
10:22.2,555,18,FALSE,,,,,
10:22.6,379,18,FALSE,,,,,
10:23.4,620,18,FALSE,,,,,
10:24.3,784,14,FALSE,,,,,
10:24.9,425,14,FALSE,,,,,
10:25.6,528,14,FALSE,,,,,
10:26.2,490,14,FALSE,,,,,
10:26.8,454,14,FALSE,,,,,
10:27.4,499,14,FALSE,,,,,
10:28.2,706,14,FALSE,,,,,
10:29.0,671,14,FALSE,,,,,
10:29.8,593,14,FALSE,,,,,
10:30.4,503,14,FALSE,,,,,
10:31.0,436,14,FALSE,,,,,
10:31.5,353,14,FALSE,,,,,
10:32.3,711,14,FALSE,,,,,
10:32.9,445,17,FALSE,,,,,
10:33.6,570,17,FALSE,,,,,
10:34.4,605,17,FALSE,,,,,
10:35.1,563,17,FALSE,,,,,
10:35.8,563,17,FALSE,,,,,
10:36.3,456,17,FALSE,,,,,
10:37.0,545,17,FALSE,,,,,
10:37.8,676,17,FALSE,,,,,
10:38.7,658,17,FALSE,,,,,
10:39.5,685,17,FALSE,,,,,
