Timestamp,TimeToClassify,LabelCount,IsRunningLocally,,,,,
35:56.8,164,1,TRUE,,,,102.8181818,110
35:57.0,152,1,TRUE,,,,,
35:57.2,94,1,TRUE,,,,,
35:57.4,96,1,TRUE,,,,,
35:57.5,105,1,TRUE,,,,,
35:57.7,92,1,TRUE,,,,,
35:57.9,139,1,TRUE,,,,,
35:58.1,106,1,TRUE,,,,,
35:58.3,95,1,TRUE,,,,,
35:58.5,100,1,TRUE,,,,,
35:58.6,90,1,TRUE,,,,,
35:58.8,97,1,TRUE,,,,,
35:59.0,102,1,TRUE,,,,,
35:59.2,98,1,TRUE,,,,,
35:59.3,92,1,TRUE,,,,,
35:59.6,99,1,TRUE,,,,,
35:59.8,127,1,TRUE,,,,,
35:59.9,91,1,TRUE,,,,,
36:00.1,88,1,TRUE,,,,,
36:00.2,88,1,TRUE,,,,,
36:00.5,111,1,TRUE,,,,,
36:00.6,97,1,TRUE,,,,,
36:00.8,99,1,TRUE,,,,,
36:01.0,102,1,TRUE,,,,,
36:01.2,102,1,TRUE,,,,,
36:01.4,138,1,TRUE,,,,,
36:01.6,100,1,TRUE,,,,,
36:01.8,106,1,TRUE,,,,,
36:02.1,104,1,TRUE,,,,,
36:02.3,106,1,TRUE,,,,,
36:02.4,93,1,TRUE,,,,,
36:02.6,100,1,TRUE,,,,,
36:02.8,102,1,TRUE,,,,,
36:03.0,95,1,TRUE,,,,,
36:03.1,94,1,TRUE,,,,,
36:03.3,117,1,TRUE,,,,,
36:03.5,94,1,TRUE,,,,,
36:03.7,104,1,TRUE,,,,,
36:03.9,96,1,TRUE,,,,,
36:04.0,109,1,TRUE,,,,,
36:04.3,141,1,TRUE,,,,,
36:04.5,95,1,TRUE,,,,,
36:04.7,101,1,TRUE,,,,,
36:04.9,99,1,TRUE,,,,,
36:05.1,112,1,TRUE,,,,,
36:05.2,89,1,TRUE,,,,,
36:05.5,133,1,TRUE,,,,,
36:05.6,90,1,TRUE,,,,,
36:05.8,102,1,TRUE,,,,,
36:06.0,93,1,TRUE,,,,,
36:06.2,99,1,TRUE,,,,,
36:06.4,109,1,TRUE,,,,,
36:06.5,93,1,TRUE,,,,,
36:06.7,99,1,TRUE,,,,,
36:06.9,108,1,TRUE,,,,,
36:07.1,99,1,TRUE,,,,,
36:07.3,103,1,TRUE,,,,,
36:07.5,100,1,TRUE,,,,,
36:07.7,95,1,TRUE,,,,,
36:07.9,98,1,TRUE,,,,,
36:08.1,114,1,TRUE,,,,,
36:08.2,91,1,TRUE,,,,,
36:08.4,91,1,TRUE,,,,,
36:08.6,102,1,TRUE,,,,,
36:08.8,100,1,TRUE,,,,,
36:09.0,121,1,TRUE,,,,,
36:09.2,102,1,TRUE,,,,,
36:09.4,101,1,TRUE,,,,,
36:09.6,105,1,TRUE,,,,,
36:09.8,104,1,TRUE,,,,,
36:10.0,90,1,TRUE,,,,,
36:10.1,97,1,TRUE,,,,,
36:10.4,97,1,TRUE,,,,,
36:10.6,107,1,TRUE,,,,,
36:10.7,108,1,TRUE,,,,,
36:10.9,93,1,TRUE,,,,,
36:11.1,93,1,TRUE,,,,,
36:11.3,100,1,TRUE,,,,,
36:11.5,92,1,TRUE,,,,,
36:11.7,90,1,TRUE,,,,,
36:11.9,107,1,TRUE,,,,,
36:12.0,88,1,TRUE,,,,,
36:12.2,104,1,TRUE,,,,,
36:12.5,131,1,TRUE,,,,,
36:12.6,91,1,TRUE,,,,,
36:12.8,97,1,TRUE,,,,,
36:13.0,101,1,TRUE,,,,,
36:13.2,107,1,TRUE,,,,,
36:13.4,92,1,TRUE,,,,,
36:13.6,100,1,TRUE,,,,,
36:13.8,99,1,TRUE,,,,,
36:14.0,111,1,TRUE,,,,,
36:14.2,90,1,TRUE,,,,,
36:14.4,100,1,TRUE,,,,,
36:14.6,90,1,TRUE,,,,,
36:14.7,97,1,TRUE,,,,,
36:15.0,111,1,TRUE,,,,,
36:15.1,99,1,TRUE,,,,,
36:15.3,100,1,TRUE,,,,,
36:15.5,97,1,TRUE,,,,,
36:15.7,98,1,TRUE,,,,,
36:15.9,111,1,TRUE,,,,,
36:16.1,99,1,TRUE,,,,,
36:16.3,101,1,TRUE,,,,,
36:16.5,109,1,TRUE,,,,,
36:16.7,99,1,TRUE,,,,,
36:16.9,106,1,TRUE,,,,,
36:17.2,130,1,TRUE,,,,,
36:17.3,96,1,TRUE,,,,,
36:17.5,109,1,TRUE,,,,,
