  bash arg: -p
  bash arg: com.google.android.apps.translate
  bash arg: 1
Events injected: 1
## Network stats: elapsed time=50ms (0ms mobile, 0ms wifi, 50ms not connected)
TRIAL,ELAPSED_TIME_MS,CPU_PERC,MEM_PERC, EM_STOR_SIZE_KB,EM_STOR_AVAIL_KB,EM_STOR_USED_KB,EM_STOR_USE_PERC,APP_DIR_SIZE_KB, TOTAL_MEM_KB,FREE_MEM_KB,AVAIL_MEM_KB, FLAGS,UTIME,STIME,CUTIME,CSTIME,PRIORITY,NUM_THREADS,START_TIME,RSS
1,,50.0,5.7,54725904,48941108,5784796,11,48,3667664,125172,1627728,1077952832,594,112,0,0,10,101,3730,54743
2,8011,76.3,5.8,54725904,48940912,5784992,11,48,3667664,294788,1565724,1077952832,724,131,0,0,10,100,3730,53958
3,11265,108,5.9,54725904,48940892,5785012,11,48,3667664,292180,1580332,1077952832,831,152,0,0,10,99,3730,54259
4,14256,130,5.9,54725904,48940736,5785168,11,48,3667664,219540,1590620,1077952832,948,172,0,0,10,99,3730,57597
5,17317,108,6.3,54725904,48940648,5785256,11,48,3667664,119520,1556096,1077952832,1059,188,0,0,10,99,3730,57790
6,20238,102,5.5,54725904,48940604,5785300,11,48,3667664,112848,1566072,1077952832,1199,210,0,0,10,99,3730,53467
7,23350,105,5.8,54725904,48940564,5785340,11,48,3667664,123876,1610420,1077952832,1305,227,0,0,10,99,3730,53016
8,26344,111,5.8,54725904,48940476,5785428,11,48,3667664,116036,1611968,1077952832,1415,249,0,0,10,99,3730,54799
9,29369,32.4,6.0,54725904,48940472,5785432,11,48,3667664,95748,1610092,1077952832,1529,267,0,0,10,99,3730,55530
10,32402,50.0,6.3,54725904,48912108,5813796,11,48,3667664,64012,1569376,1077952832,1696,288,0,0,10,100,3730,58371
11,35671,48.5,5.6,54725904,48912020,5813884,11,48,3667664,105524,1601404,1077952832,1851,307,0,0,10,100,3730,53212
12,38742,32.3,5.7,54725904,48911636,5814268,11,48,3667664,78116,1617180,1077952832,1966,331,0,0,10,100,3730,56162
13,41714,28.5,6.0,54725904,48911560,5814344,11,48,3667664,87636,1594084,1077952832,2067,361,0,0,10,100,3730,59306
14,44843,47.0,6.3,54725904,48911544,5814360,11,48,3667664,84608,1580040,1077952832,2219,382,0,0,10,100,3730,59550
15,47892,55.8,6.4,54725904,48911544,5814360,11,48,3667664,79492,1598784,1077952832,2385,399,0,0,10,100,3730,61465
16,50957,58.8,6.6,54725904,48911520,5814384,11,48,3667664,88980,1602112,1077952832,2559,417,0,0,10,100,3730,62496
17,54029,68.5,6.7,54725904,48911512,5814392,11,48,3667664,81304,1565188,1077952832,2710,435,0,0,10,99,3730,61072
18,57076,41.1,6.7,54725904,48911536,5814368,11,48,3667664,99752,1612444,1077952832,2845,444,0,0,10,99,3730,61940
19,60067,44.1,6.8,54725904,48911508,5814396,11,48,3667664,107692,1620952,1077952832,3023,462,0,0,10,97,3730,63239
20,63106,164,6.9,54725904,48911508,5814396,11,48,3667664,101196,1614492,1077952832,3204,484,0,0,10,97,3730,57950
21,66146,138,5.7,54725904,48911508,5814396,11,48,3667664,126196,1611236,1077952832,3359,496,0,0,10,97,3730,52032
22,69161,137,5.7,54725904,48911100,5814804,11,48,3667664,131056,1650892,1077952832,3530,516,0,0,10,97,3730,56533
23,72226,117,6.3,54725904,48911100,5814804,11,48,3667664,134456,1653884,1077952832,3690,534,0,0,10,97,3730,56835
24,75260,108,6.5,54725904,48911500,5814404,11,48,3667664,132376,1651928,1077952832,3862,556,0,0,10,97,3730,58675
25,78291,120,6.4,54725904,48911092,5814812,11,48,3667664,145524,1637036,1077952832,4018,581,0,0,10,97,3730,58518
26,81311,108,6.6,54725904,49003224,5722680,11,48,3667664,132492,1658784,1077952832,4181,598,0,0,10,97,3730,59252
27,84347,100,6.4,54725904,48913584,5812320,11,48,3667664,107956,1671948,1077952832,4345,627,0,0,10,97,3730,60450
28,87331,147,6.6,54725904,48912388,5813516,11,48,3667664,92636,1659540,1077952832,4534,646,0,0,10,97,3730,61799
29,90378,83.7,6.8,54725904,48912388,5813516,11,48,3667664,93452,1622336,1077952832,4702,664,0,0,10,97,3730,62231
30,93475,89.4,6.9,54725904,48912384,5813520,11,48,3667664,86584,1634448,1077952832,4871,685,0,0,10,97,3730,63792
31,96564,45.9,7.1,54725904,48912376,5813528,11,48,3667664,91380,1639628,1077952832,5046,699,0,0,10,97,3730,64166
32,99659,42.8,7.2,54725904,48912372,5813532,11,48,3667664,87536,1609200,1077952832,5215,722,0,0,10,97,3730,64959
33,102691,51.5,7.1,54725904,48911076,5814828,11,48,3667664,102960,1678988,1077952832,5387,735,0,0,10,97,3730,64394
34,105732,47.0,7.5,54725904,48911076,5814828,11,48,3667664,100292,1676696,1077952832,5548,755,0,0,10,97,3730,68422
35,108791,64.7,7.2,54725904,48911076,5814828,11,48,3667664,106632,1682380,1077952832,5706,784,0,0,10,97,3730,66306
36,111835,47.0,7.2,54725904,48910992,5814912,11,48,3667664,83824,1642392,1077952832,5856,809,0,0,10,97,3730,66829
37,114869,55.8,7.8,54725904,48910992,5814912,11,48,3667664,131560,1701180,1077952832,6022,826,0,0,10,88,3730,70235
38,117847,64.7,7.7,54725904,48910992,5814912,11,48,3667664,145684,1715148,1077952832,6177,856,0,0,10,88,3730,53823
39,120924,44.1,5.4,54725904,48910984,5814920,11,48,3667664,203004,1772568,1077952832,6335,875,0,0,10,88,3730,48910
40,123950,73.5,5.8,54725904,48910980,5814924,11,48,3667664,196140,1745040,1077952832,6570,893,0,0,10,88,3730,53460
41,126995,61.7,5.9,54725904,48910976,5814928,11,48,3667664,192436,1770000,1077952832,6836,919,0,0,10,88,3730,51659
42,130048,69.6,6.2,54725904,48910972,5814932,11,48,3667664,179100,1756740,1077952832,7122,938,0,0,10,88,3730,53482
43,133111,64.7,5.9,54725904,48910964,5814940,11,48,3667664,191400,1769168,1077952832,7402,962,0,0,10,88,3730,49077
44,136149,51.5,5.6,54725904,48910960,5814944,11,48,3667664,185500,1734704,1077952832,7655,987,0,0,10,88,3730,49574
45,139105,70.5,5.9,54725904,48910956,5814948,11,48,3667664,199080,1777008,1077952832,7915,1010,0,0,10,88,3730,48197
46,142114,61.7,5.7,54725904,48910952,5814952,11,48,3667664,187704,1765644,1077952832,8184,1026,0,0,10,88,3730,49838
47,145189,47.0,5.5,54725904,48910944,5814960,11,48,3667664,187988,1737704,1077952832,8430,1038,0,0,10,88,3730,48184
48,148230,58.8,5.4,54725904,48910932,5814972,11,48,3667664,186536,1765684,1077952832,8688,1063,0,0,10,88,3730,47697
49,151254,57.5,5.2,54725904,48910928,5814976,11,48,3667664,188264,1767428,1077952832,8971,1082,0,0,10,88,3730,47045
50,154298,64.7,5.6,54725904,48910924,5814980,11,48,3667664,188908,1768092,1077952832,9242,1102,0,0,10,88,3730,45865
51,157369,55.8,5.3,54725904,48910908,5814996,11,48,3667664,176052,1726708,1077952832,9474,1118,0,0,10,88,3730,48142
52,160348,58.8,5.4,54725904,48910908,5814996,11,48,3667664,173620,1752940,1077952832,9723,1131,0,0,10,88,3730,46845
53,163413,60.6,5.2,54725904,48910908,5814996,11,48,3667664,174488,1753828,1077952832,9996,1149,0,0,10,88,3730,46192
54,166450,52.9,5.0,54725904,48910904,5815000,11,48,3667664,173240,1752624,1077952832,10264,1176,0,0,10,88,3730,45102
