  bash arg: -p
  bash arg: com.google.android.apps.translate
  bash arg: 1
Events injected: 1
## Network stats: elapsed time=28ms (0ms mobile, 0ms wifi, 28ms not connected)
Starting up the app... You have 5sec to configure it.
TRIAL,ELAPSED_TIME_MS,CPU_PERC,MEM_PERC, EM_STOR_SIZE_KB,EM_STOR_AVAIL_KB,EM_STOR_USED_KB,EM_STOR_USE_PERC,APP_DIR_SIZE_KB, TOTAL_MEM_KB,FREE_MEM_KB,AVAIL_MEM_KB, FLAGS,UTIME,STIME,CUTIME,CSTIME,PRIORITY,NUM_THREADS,START_TIME,RSS
1,,30.5,5.6,54725904,48152600,6573304,13,48,3667664,326260,1477280,1077952832,665,129,0,0,10,100,1492,53088
2,11009,32.3,5.7,54725904,48152180,6573724,13,48,3667664,374564,1569280,1077952832,789,151,0,0,10,98,1492,54003
3,14124,40.0,5.7,54725904,48152096,6573808,13,48,3667664,300904,1610088,1077952832,901,170,0,0,10,98,1492,55305
4,17318,105,5.7,54725904,48151904,6574000,13,48,3667664,297428,1585172,1077952832,1013,201,0,0,10,98,1492,53158
5,20659,116,5.8,54725904,48151704,6574200,13,48,3667664,307452,1519464,1077952832,1120,222,0,0,10,98,1492,52872
6,23614,124,5.8,54725904,48151700,6574204,13,48,3667664,222724,1558304,1077952832,1240,238,0,0,10,98,1492,56030
7,26784,88.5,6.2,54725904,48157188,6568716,13,48,3667664,196268,1558596,1077952832,1361,258,0,0,10,98,1492,55913
8,29838,36.1,6.0,54725904,48155720,6570184,13,48,3667664,169812,1558528,1077952832,1469,271,0,0,10,98,1492,56128
9,32928,38.2,5.8,54725904,48156664,6569240,13,48,3667664,158632,1548968,1077952832,1580,286,0,0,10,98,1492,52715
10,36015,48.7,5.5,54725904,48152320,6573584,13,48,3667664,154040,1524832,1077952832,1730,309,0,0,10,98,1492,49720
11,39277,58.8,4.6,54725904,48143600,6582304,13,48,3667664,162552,1528408,1077952832,1840,330,0,0,10,98,1492,43826
12,42298,32.4,5.1,54725904,48124176,6601728,13,48,3667664,141720,1519148,1077952832,1974,352,0,0,10,98,1492,47918
13,45499,30.0,5.2,54725904,48123608,6602296,13,48,3667664,140524,1556976,1077952832,2114,389,0,0,10,98,1492,51582
14,48530,28.5,5.5,54725904,48123400,6602504,13,48,3667664,129272,1566768,1077952832,2230,404,0,0,10,98,1492,52862
15,51607,38.4,5.6,54725904,48167604,6558300,12,48,3667664,124572,1553988,1077952832,2350,430,0,0,10,98,1492,48986
16,54787,41.1,4.6,54725904,48124248,6601656,13,48,3667664,179616,1583132,1077952832,2467,448,0,0,10,98,1492,44826
17,57767,31.4,4.9,54725904,48123440,6602464,13,48,3667664,142408,1576784,1077952832,2602,483,0,0,10,98,1492,44467
18,60825,36.1,5.0,54725904,48123464,6602440,13,48,3667664,123932,1563100,1077952832,2728,502,0,0,10,95,1492,46433
19,63857,129,5.0,54725904,48122616,6603288,13,48,3667664,190596,1536600,1077952832,2893,519,0,0,10,93,1492,45523
20,66946,126,5.0,54725904,48122616,6603288,13,48,3667664,196692,1571996,1077952832,3052,534,0,0,10,93,1492,45684
