2020-05-25 01:31:49.092,/storage/emulated/0/Android/data/edu.temple.edge_playground/files/Movies/text_45pt.mp4,duration,20295
2020-05-25 01:31:49.096,/storage/emulated/0/Android/data/edu.temple.edge_playground/files/Movies/text_45pt.mp4,frame count,607
