Timestamp,TimeToClassify,LabelCount,IsRunningLocally
2020-05-25 01:31:49.199,333,20,true
2020-05-25 01:31:49.573,241,20,true
2020-05-25 01:31:49.939,256,20,true
2020-05-25 01:31:50.347,286,20,true
2020-05-25 01:31:50.717,228,20,true
2020-05-25 01:31:51.067,224,20,true
2020-05-25 01:31:51.393,226,20,true
2020-05-25 01:31:51.723,219,20,true
2020-05-25 01:31:52.079,222,20,true
2020-05-25 01:31:52.444,226,20,true
2020-05-25 01:31:52.795,217,20,true
2020-05-25 01:31:53.172,228,20,true
2020-05-25 01:31:53.560,254,19,true
2020-05-25 01:31:53.908,244,19,true
2020-05-25 01:31:54.302,259,19,true
2020-05-25 01:31:54.653,246,19,true
2020-05-25 01:31:55.025,254,19,true
2020-05-25 01:31:55.381,253,19,true
2020-05-25 01:31:55.734,248,19,true
2020-05-25 01:31:56.090,248,19,true
2020-05-25 01:31:56.447,249,19,true
2020-05-25 01:31:56.809,256,19,true
2020-05-25 01:31:57.172,247,19,true
2020-05-25 01:31:57.553,253,19,true
2020-05-25 01:31:57.939,254,19,true
2020-05-25 01:31:58.340,252,19,true
2020-05-25 01:31:58.702,256,19,true
2020-05-25 01:31:59.098,256,19,true
2020-05-25 01:31:59.454,249,19,true
2020-05-25 01:31:59.825,266,19,true
2020-05-25 01:32:00.208,261,19,true
2020-05-25 01:32:00.601,253,19,true
2020-05-25 01:32:00.986,244,19,true
2020-05-25 01:32:01.376,254,19,true
2020-05-25 01:32:01.781,256,19,true
2020-05-25 01:32:02.182,253,19,true
2020-05-25 01:32:02.579,256,19,true
2020-05-25 01:32:02.960,252,19,true
2020-05-25 01:32:03.317,253,19,true
2020-05-25 01:32:03.721,253,19,true
2020-05-25 01:32:04.079,256,19,true
2020-05-25 01:32:04.478,256,19,true
2020-05-25 01:32:04.878,254,19,true
2020-05-25 01:32:05.267,287,19,true
2020-05-25 01:32:05.632,261,19,true
2020-05-25 01:32:06.027,253,19,true
2020-05-25 01:32:06.411,252,19,true
2020-05-25 01:32:06.764,246,19,true
2020-05-25 01:32:07.167,256,19,true
2020-05-25 01:32:07.543,259,19,true
2020-05-25 01:32:07.935,254,19,true
2020-05-25 01:32:08.296,259,19,true
2020-05-25 01:32:08.654,256,19,true
2020-05-25 01:32:09.011,253,19,true
2020-05-25 01:32:09.367,251,19,true
2020-05-25 01:32:09.808,307,19,true
