2020-05-25 03:33:13.119,/storage/emulated/0/Android/data/edu.temple.edge_playground/files/Movies/dogs_1_crf37.mp4,duration,20248
2020-05-25 03:33:13.123,/storage/emulated/0/Android/data/edu.temple.edge_playground/files/Movies/dogs_1_crf37.mp4,frame count,606
