Timestamp,TimeToClassify,LabelCount,IsRunningLocally,,,,,
33:14.0,1021,16,FALSE,,,,659.1111111,27
33:14.8,699,16,FALSE,,,,,
33:15.6,717,16,FALSE,,,,,
33:16.2,446,16,FALSE,,,,,
33:16.9,655,16,FALSE,,,,,
33:17.6,506,16,FALSE,,,,,
33:18.5,802,17,FALSE,,,,,
33:19.2,612,17,FALSE,,,,,
33:20.0,693,17,FALSE,,,,,
33:20.8,693,17,FALSE,,,,,
33:21.7,687,17,FALSE,,,,,
33:22.4,613,17,FALSE,,,,,
33:22.9,392,17,FALSE,,,,,
33:23.6,635,17,FALSE,,,,,
33:24.3,612,17,FALSE,,,,,
33:25.2,787,17,FALSE,,,,,
33:25.9,614,17,FALSE,,,,,
33:26.8,718,19,FALSE,,,,,
33:27.5,665,19,FALSE,,,,,
33:28.3,660,19,FALSE,,,,,
33:29.2,760,19,FALSE,,,,,
33:30.0,666,19,FALSE,,,,,
33:30.8,614,19,FALSE,,,,,
33:31.3,430,19,FALSE,,,,,
33:32.0,622,19,FALSE,,,,,
33:32.8,685,19,FALSE,,,,,
33:33.7,792,19,FALSE,,,,,
