Timestamp,TimeToClassify,LabelCount,IsRunningLocally
2020-05-25 02:51:02.146,747,16,false
2020-05-25 02:51:02.943,698,16,false
2020-05-25 02:51:03.662,584,16,false
2020-05-25 02:51:04.485,696,16,false
2020-05-25 02:51:05.065,423,16,false
2020-05-25 02:51:05.711,538,16,false
2020-05-25 02:51:06.529,676,17,false
2020-05-25 02:51:07.159,483,17,false
2020-05-25 02:51:07.745,480,17,false
2020-05-25 02:51:08.584,697,17,false
2020-05-25 02:51:09.263,552,17,false
2020-05-25 02:51:09.849,460,17,false
2020-05-25 02:51:10.520,557,17,false
2020-05-25 02:51:11.346,697,17,false
2020-05-25 02:51:12.160,674,17,false
2020-05-25 02:51:12.881,610,17,false
2020-05-25 02:51:13.637,641,17,false
2020-05-25 02:51:14.203,456,17,false
2020-05-25 02:51:14.924,580,18,false
2020-05-25 02:51:15.736,670,18,false
2020-05-25 02:51:16.465,571,18,false
2020-05-25 02:51:17.280,690,18,false
2020-05-25 02:51:18.065,633,18,false
2020-05-25 02:51:18.855,672,18,false
2020-05-25 02:51:19.735,750,18,false
2020-05-25 02:51:20.548,664,18,false
2020-05-25 02:51:21.361,677,18,false
2020-05-25 02:51:22.075,571,18,false
