2020-05-25 02:51:01.524,/storage/emulated/0/Android/data/edu.temple.edge_playground/files/Movies/dogs_1_crf0.mp4,duration,20248
2020-05-25 02:51:01.528,/storage/emulated/0/Android/data/edu.temple.edge_playground/files/Movies/dogs_1_crf0.mp4,frame count,606
