  bash arg: -p
  bash arg: edu.temple.mar_security.mlkit
  bash arg: 1
Events injected: 1
## Network stats: elapsed time=43ms (0ms mobile, 0ms wifi, 43ms not connected)
TRIAL,ELAPSED_TIME_MS,CPU_PERC,MEM_PERC, EM_STOR_SIZE_KB,EM_STOR_AVAIL_KB,EM_STOR_USED_KB,EM_STOR_USE_PERC,APP_DIR_SIZE_KB, TOTAL_MEM_KB,FREE_MEM_KB,AVAIL_MEM_KB, FLAGS,UTIME,STIME,CUTIME,CSTIME,PRIORITY,NUM_THREADS,START_TIME,RSS
1,,115,4.3,54725904,49447720,5278184,10,16,3667668,349324,1533396,1077952832,630,39,0,0,10,26,1488,37620
2,7794,112,6.3,54725904,49447604,5278300,10,16,3667668,304332,1490080,1077952832,936,62,0,0,10,29,1488,55219
3,10741,103,5.8,54725904,49447540,5278364,10,16,3667668,255572,1432020,1077952832,1239,81,0,0,10,29,1488,60768
4,13676,110,5.3,54725904,49419392,5306512,10,16,3667668,299792,1502428,1077952832,1540,106,0,0,10,29,1488,47646
5,16564,106,4.5,54725904,49418852,5307052,10,16,3667668,292500,1525772,1077952832,1843,134,0,0,10,30,1488,42514
6,19472,119,4.5,54725904,49418844,5307060,10,16,3667668,337732,1585344,1077952832,2162,151,0,0,10,30,1488,33094
7,22415,112,3.4,54725904,49418832,5307072,10,16,3667668,312216,1570768,1077952832,2481,176,0,0,10,30,1488,30272
8,25399,116,2.8,54725904,49419232,5306672,10,16,3667668,315960,1575032,1077952832,2801,196,0,0,10,30,1488,21988
9,28314,119,2.1,54725904,49419232,5306672,10,16,3667668,328340,1593656,1077952832,3115,222,0,0,10,30,1488,19482
10,31292,116,2.1,54725904,49421316,5304588,10,16,3667668,242336,1611804,1077952832,3417,247,0,0,10,30,1488,19509
11,34192,112,2.1,54725904,49420120,5305784,10,16,3667668,248704,1598480,1077952832,3724,262,0,0,10,30,1488,19509
12,37066,126,2.1,54725904,49420112,5305792,10,16,3667668,248192,1598052,1077952832,4029,281,0,0,10,30,1488,19577
13,39941,120,2.1,54725904,49420108,5305796,10,16,3667668,227504,1579012,1077952832,4316,315,0,0,10,30,1488,19581
14,42821,106,2.1,54725904,49420108,5305796,10,16,3667668,263628,1573492,1077952832,4613,339,0,0,10,30,1488,19629
15,45708,126,2.1,54725904,49418728,5307176,10,16,3667668,297908,1669896,1077952832,4918,365,0,0,10,30,1488,19702
16,48619,125,6.3,54725904,49418728,5307176,10,16,3667668,294856,1667948,1077952832,5235,388,0,0,10,30,1488,56601
17,51574,121,5.8,54725904,49418716,5307188,10,16,3667668,287984,1661148,1077952832,5550,420,0,0,10,30,1488,50197
18,54577,115,5.2,54725904,49418716,5307188,10,16,3667668,299784,1672960,1077952832,5873,441,0,0,10,30,1488,43659
19,57556,106,4.0,54725904,49418712,5307192,10,16,3667668,264240,1637508,1077952832,6183,468,0,0,10,30,1488,42177
20,60473,106,6.3,54725904,49418712,5307192,10,16,3667668,288928,1662952,1077952832,6477,495,0,0,10,30,1488,55622
21,63347,103,5.6,54725904,49418704,5307200,10,20,3667668,275632,1649712,1077952832,6777,518,0,0,10,30,1488,47315
22,66241,125,4.9,54725904,49418696,5307208,10,20,3667668,321392,1695716,1077952832,7091,541,0,0,10,30,1488,43180
23,69215,116,4.5,54725904,49418696,5307208,10,20,3667668,338148,1712560,1077952832,7417,562,0,0,10,30,1488,41663
24,72153,115,5.0,54725904,49418696,5307208,10,20,3667668,333148,1706888,1077952832,7736,590,0,0,10,34,1488,46709
25,75123,112,4.4,54725904,49418692,5307212,10,20,3667668,288408,1662892,1077952832,8058,608,0,0,10,34,1488,46277
26,78090,112,4.6,54725904,49418692,5307212,10,20,3667668,341924,1716440,1077952832,8378,628,0,0,10,34,1488,34466
27,81106,109,5.7,54725904,49418688,5307216,10,20,3667668,292304,1666852,1077952832,8684,664,0,0,10,34,1488,55138
28,84059,109,5.9,54725904,49418684,5307220,10,20,3667668,336016,1710676,1077952832,9005,684,0,0,10,34,1488,44653
29,87108,106,4.9,54725904,49418680,5307224,10,20,3667668,295452,1670120,1077952832,9315,707,0,0,10,34,1488,47926
30,90087,109,4.5,54725904,49418680,5307224,10,20,3667668,325748,1700468,1077952832,9622,735,0,0,10,34,1488,34115
31,93049,109,4.0,54725904,49418680,5307224,10,20,3667668,281332,1656056,1077952832,9932,768,0,0,10,34,1488,37579
32,96052,109,2.9,54725904,49418684,5307220,10,20,3667668,346064,1722884,1077952832,10251,794,0,0,10,34,1488,22910
33,99054,123,5.1,54725904,49418676,5307228,10,20,3667668,356916,1733788,1077952832,10587,810,0,0,10,34,1488,42507
34,102126,121,5.2,54725904,49418676,5307228,10,20,3667668,337228,1714100,1077952832,10912,830,0,0,10,34,1488,35335
35,105141,109,3.7,54725904,49418676,5307228,10,20,3667668,353940,1730820,1077952832,11238,847,0,0,10,34,1488,37439
36,108172,112,3.7,54725904,49418652,5307252,10,20,3667668,360636,1737612,1077952832,11565,869,0,0,10,34,1488,29734
37,111178,118,3.3,54725904,49418648,5307256,10,20,3667668,321580,1698560,1077952832,11887,892,0,0,10,34,1488,27418
38,114171,108,2.4,54725904,49418644,5307260,10,20,3667668,317024,1694036,1077952832,12214,910,0,0,10,34,1488,28179
39,117228,111,2.1,54725904,49418684,5307220,10,20,3667668,317700,1694768,1077952832,12538,935,0,0,10,34,1488,22409
40,120269,114,2.1,54725904,49418684,5307220,10,20,3667668,313120,1690200,1077952832,12878,963,0,0,10,34,1488,20259
41,123417,121,2.1,54725904,49418684,5307220,10,20,3667668,310116,1687204,1077952832,13199,992,0,0,10,34,1488,20087
42,126445,112,2.1,54725904,49418680,5307224,10,20,3667668,304280,1681432,1077952832,13517,1011,0,0,10,34,1488,20088
43,129433,114,6.2,54725904,49418676,5307228,10,24,3667668,314536,1695140,1077952832,13843,1031,0,0,10,34,1488,48233
44,132454,115,4.9,54725904,49418672,5307232,10,24,3667668,265852,1646460,1077952832,14162,1057,0,0,10,34,1488,50557
45,135471,127,5.2,54725904,49418672,5307232,10,24,3667668,298424,1679056,4211008,14489,1078,0,0,10,34,1488,44373
46,138498,115,6.0,54725904,49418672,5307232,10,24,3667668,304572,1685992,1077952832,14802,1102,0,0,10,34,1488,53222
47,141494,109,5.8,54725904,49418672,5307232,10,24,3667668,270256,1651708,1077952832,15121,1127,0,0,10,34,1488,48373
48,144497,108,5.0,54725904,49418668,5307236,10,24,3667668,294276,1675732,1077952832,15448,1145,0,0,10,34,1488,41439
49,147540,109,3.9,54725904,49418668,5307236,10,24,3667668,284328,1665792,1077952832,15760,1177,0,0,10,34,1488,39615
50,150517,125,4.5,54725904,49418664,5307240,10,24,3667668,294784,1676252,1077952832,16072,1203,0,0,10,34,1488,37634
51,153507,118,4.1,54725904,49418664,5307240,10,24,3667668,297180,1678724,1077952832,16385,1226,0,0,10,34,1488,29270
52,156480,108,3.1,54725904,49418664,5307240,10,24,3667668,253980,1635536,1077952832,16705,1251,0,0,10,34,1488,33581
53,159501,115,3.3,54725904,49418664,5307240,10,24,3667668,275120,1656684,1077952832,17024,1279,0,0,10,35,1488,20861
54,162525,108,2.1,54725904,49418660,5307244,10,24,3667668,295232,1676900,1077952832,17335,1313,0,0,10,35,1488,21299
55,165524,124,2.2,54725904,49418656,5307248,10,24,3667668,307344,1689040,1077952832,17672,1336,0,0,10,35,1488,20145
56,168658,115,2.1,54725904,49418652,5307252,10,24,3667668,322500,1704200,1077952832,17977,1360,0,0,10,35,1488,20150
