  bash arg: -p
  bash arg: edu.temple.mar_security.mlkit
  bash arg: 1
Events injected: 1
## Network stats: elapsed time=44ms (0ms mobile, 0ms wifi, 44ms not connected)
TRIAL,ELAPSED_TIME_MS,CPU_PERC,MEM_PERC, EM_STOR_SIZE_KB,EM_STOR_AVAIL_KB,EM_STOR_USED_KB,EM_STOR_USE_PERC,APP_DIR_SIZE_KB, TOTAL_MEM_KB,FREE_MEM_KB,AVAIL_MEM_KB, FLAGS,UTIME,STIME,CUTIME,CSTIME,PRIORITY,NUM_THREADS,START_TIME,RSS
1,,112,4.7,54725904,49414660,5311244,10,16,3667668,352300,1626440,1077952832,638,65,0,0,10,26,1504,45867
2,8044,112,4.2,54725904,49414660,5311244,10,16,3667668,356100,1630820,1077952832,960,85,0,0,10,26,1504,50398
3,11046,119,5.8,54725904,49414660,5311244,10,16,3667668,365572,1624492,1077952832,1277,103,0,0,10,26,1504,52430
4,14013,132,5.3,54725904,49414652,5311252,10,16,3667668,346132,1607984,1077952832,1588,129,0,0,10,26,1504,42780
5,16949,115,4.6,54725904,49414652,5311252,10,16,3667668,311452,1565424,1077952832,1914,154,0,0,10,26,1504,51424
6,19928,109,3.6,54725904,49414652,5311252,10,16,3667668,426832,1619372,4211008,2235,181,0,0,10,26,1504,34310
7,22970,112,2.8,54725904,49414652,5311252,10,16,3667668,433268,1626996,1077952832,2565,205,0,0,10,26,1504,31327
8,25985,112,2.2,54725904,49414644,5311260,10,16,3667668,446724,1640460,1077952832,2893,221,0,0,10,26,1504,25575
9,28976,109,2.1,54725904,49414644,5311260,10,16,3667668,442964,1636708,1077952832,3208,245,0,0,10,26,1504,20830
10,31931,116,2.1,54725904,49414640,5311264,10,16,3667668,450988,1644960,1077952832,3525,270,0,0,10,26,1504,19682
11,34902,109,2.1,54725904,49414640,5311264,10,16,3667668,474496,1668468,1077952832,3854,288,0,0,10,26,1504,19682
12,37889,116,2.1,54725904,49414636,5311268,10,16,3667668,459108,1653092,1077952832,4161,320,0,0,10,26,1504,19763
13,40847,112,2.1,54725904,49414632,5311272,10,16,3667668,436672,1630684,1077952832,4482,343,0,0,10,31,1504,19812
14,43798,112,2.1,54725904,49414632,5311272,10,16,3667668,433920,1627932,1077952832,4796,370,0,0,10,31,1504,19818
15,46756,112,2.1,54725904,49414632,5311272,10,16,3667668,514792,1709372,1077952832,5124,384,0,0,10,31,1504,19907
16,49724,109,2.1,54725904,49414632,5311272,10,16,3667668,534544,1729176,1077952832,5443,403,0,0,10,31,1504,19912
17,52721,121,2.1,54725904,49414624,5311280,10,16,3667668,494332,1689056,1077952832,5764,425,0,0,10,31,1504,19928
18,55718,112,2.1,54725904,49414624,5311280,10,16,3667668,523664,1718392,1077952832,6088,444,0,0,10,31,1504,19946
19,58712,112,2.1,54725904,49414624,5311280,10,16,3667668,554512,1749320,1077952832,6404,466,0,0,10,31,1504,19951
20,61749,113,6.2,54725904,49414624,5311280,10,16,3667668,517448,1712372,1077952832,6743,490,0,0,10,31,1504,57478
21,64851,113,6.9,54725904,49414612,5311292,10,20,3667668,477632,1672568,1077952832,7059,508,0,0,10,31,1504,64392
22,67838,133,6.9,54725904,49414604,5311300,10,20,3667668,483376,1678404,1077952832,7380,530,0,0,10,31,1504,45453
23,70773,122,4.5,54725904,49414604,5311300,10,20,3667668,539064,1734100,1077952832,7699,547,0,0,10,31,1504,30166
24,73696,112,6.5,54725904,49414600,5311304,10,20,3667668,524604,1719768,1077952832,8011,568,0,0,10,31,1504,50185
25,76667,123,5.6,54725904,49414596,5311308,10,20,3667668,541332,1736496,1077952832,8316,597,0,0,10,31,1504,40097
26,79610,119,4.9,54725904,49414596,5311308,10,20,3667668,536976,1732160,1077952832,8635,619,0,0,10,31,1504,42679
27,82586,110,4.2,54725904,49414592,5311312,10,20,3667668,530456,1725644,1077952832,8944,646,0,0,10,31,1504,39730
28,85572,110,6.2,54725904,49414592,5311312,10,20,3667668,556204,1751400,1077952832,9257,665,0,0,10,31,1504,48481
29,88525,100,5.6,54725904,49414592,5311312,10,20,3667668,538612,1733808,1077952832,9571,683,0,0,10,31,1504,46971
30,91488,109,4.4,54725904,49414584,5311320,10,20,3667668,538784,1734224,1077952832,9886,704,0,0,10,31,1504,40553
31,94426,109,4.4,54725904,49414584,5311320,10,20,3667668,519788,1715424,1077952832,10202,726,0,0,10,31,1504,29010
32,97402,122,3.8,54725904,49414584,5311320,10,20,3667668,522596,1718352,1077952832,10517,748,0,0,10,31,1504,24695
33,100350,119,2.4,54725904,49414576,5311328,10,20,3667668,537484,1733244,1077952832,10830,768,0,0,10,31,1504,23266
34,103297,106,3.1,54725904,49414576,5311328,10,20,3667668,481624,1677396,1077952832,11143,788,0,0,10,31,1504,30477
35,106247,110,2.1,54725904,49414576,5311328,10,20,3667668,491928,1687700,4211008,11449,813,0,0,10,31,1504,20172
36,109150,112,2.2,54725904,49414572,5311332,10,20,3667668,499404,1695188,1077952832,11765,835,0,0,10,31,1504,20179
37,112119,112,2.2,54725904,49414572,5311332,10,20,3667668,529536,1725868,1077952832,12070,866,0,0,10,34,1504,20183
38,115081,103,2.2,54725904,49414568,5311336,10,20,3667668,545888,1742240,1077952832,12388,890,0,0,10,34,1504,20193
39,118076,121,2.2,54725904,49414564,5311340,10,20,3667668,518828,1715196,1077952832,12712,909,0,0,10,34,1504,20195
40,121087,106,2.2,54725904,49414564,5311340,10,20,3667668,483228,1680176,1077952832,13020,925,0,0,10,34,1504,20200
41,124011,112,2.2,54725904,49414564,5311340,10,20,3667668,499912,1696932,1077952832,13331,946,0,0,10,34,1504,20217
42,126968,109,2.2,54725904,49414560,5311344,10,20,3667668,485224,1682260,1077952832,13634,973,0,0,10,34,1504,20218
43,129921,112,2.2,54725904,49414552,5311352,10,24,3667668,487944,1685240,1077952832,13945,994,0,0,10,34,1504,20222
44,132893,112,2.2,54725904,49414552,5311352,10,24,3667668,514300,1711716,1077952832,14258,1019,0,0,10,34,1504,20229
45,135830,109,2.2,54725904,49414552,5311352,10,24,3667668,515304,1712732,1077952832,14576,1036,0,0,10,34,1504,20234
46,138767,109,2.2,54725904,49414552,5311352,10,24,3667668,510064,1707500,1077952832,14886,1064,0,0,10,34,1504,20239
47,141755,112,2.2,54725904,49414552,5311352,10,24,3667668,537452,1734888,1077952832,15195,1085,0,0,10,34,1504,20244
48,144693,122,2.2,54725904,49414544,5311360,10,24,3667668,520568,1718020,1077952832,15499,1116,0,0,10,34,1504,20256
49,147676,106,6.4,54725904,49414544,5311360,10,24,3667668,481532,1679112,1077952832,15816,1139,0,0,10,34,1504,57665
50,150661,109,5.8,54725904,49414544,5311360,10,24,3667668,512412,1710036,1077952832,16128,1166,0,0,10,34,1504,53129
51,153637,121,5.2,54725904,49414544,5311360,10,24,3667668,515292,1712924,1077952832,16453,1183,0,0,10,34,1504,44013
52,156609,112,3.3,54725904,49414540,5311364,10,24,3667668,492924,1690560,1077952832,16764,1208,0,0,10,34,1504,42222
53,159582,112,4.3,54725904,49414536,5311368,10,24,3667668,495180,1692824,1077952832,17079,1234,0,0,10,34,1504,35690
54,162562,112,3.8,54725904,49414536,5311368,10,24,3667668,477728,1675380,1077952832,17384,1266,0,0,10,34,1504,34470
55,165510,112,2.8,54725904,49414536,5311368,10,24,3667668,514572,1712228,1077952832,17703,1286,0,0,10,34,1504,25991
56,168470,121,2.6,54725904,49414536,5311368,10,24,3667668,512224,1709888,1077952832,18011,1320,0,0,10,34,1504,20285
57,171447,109,2.2,54725904,49414536,5311368,10,24,3667668,490672,1688336,1077952832,18325,1344,0,0,10,34,1504,20289
58,174422,125,6.3,54725904,49414532,5311372,10,24,3667668,502432,1700112,1077952832,18648,1367,0,0,10,34,1504,54433
59,177428,115,5.3,54725904,49414528,5311376,10,24,3667668,513068,1710764,1077952832,18957,1401,0,0,10,34,1504,47960
