Timestamp,TimeToClassify,LabelCount,IsRunningLocally,,,,,
10:55.5,797,13,FALSE,,,,590.5714286,28
10:56.3,571,13,FALSE,,,,,
10:57.0,570,13,FALSE,,,,,
10:57.8,702,13,FALSE,,,,,
10:58.7,745,13,FALSE,,,,,
10:59.4,557,13,FALSE,,,,,
11:00.1,571,11,FALSE,,,,,
11:01.0,646,11,FALSE,,,,,
11:01.7,607,11,FALSE,,,,,
11:02.3,441,11,FALSE,,,,,
11:03.0,555,11,FALSE,,,,,
11:03.6,416,11,FALSE,,,,,
11:04.3,580,11,FALSE,,,,,
11:05.1,555,11,FALSE,,,,,
11:05.9,666,11,FALSE,,,,,
11:06.6,536,11,FALSE,,,,,
11:07.4,659,11,FALSE,,,,,
11:08.2,659,13,FALSE,,,,,
11:09.1,648,13,FALSE,,,,,
11:09.9,650,13,FALSE,,,,,
11:10.6,545,13,FALSE,,,,,
11:11.3,567,13,FALSE,,,,,
11:11.9,450,13,FALSE,,,,,
11:12.6,568,13,FALSE,,,,,
11:13.3,481,13,FALSE,,,,,
11:14.2,710,13,FALSE,,,,,
11:15.0,651,13,FALSE,,,,,
11:15.6,433,13,FALSE,,,,,
