2020-05-25 01:55:12.708,/storage/emulated/0/Android/data/edu.temple.edge_playground/files/Movies/dogs_3.mp4,duration,20550
2020-05-25 01:55:12.711,/storage/emulated/0/Android/data/edu.temple.edge_playground/files/Movies/dogs_3.mp4,frame count,615
