  bash arg: -p
  bash arg: com.snapchat.android
  bash arg: 1
Events injected: 1
## Network stats: elapsed time=63ms (0ms mobile, 0ms wifi, 63ms not connected)
Starting up the app... You have 5sec to configure it.
TRIAL,ELAPSED_TIME_MS,CPU_PERC,MEM_PERC, EM_STOR_SIZE_KB,EM_STOR_AVAIL_KB,EM_STOR_USED_KB,EM_STOR_USE_PERC,APP_DIR_SIZE_KB, TOTAL_MEM_KB,FREE_MEM_KB,AVAIL_MEM_KB, FLAGS,UTIME,STIME,CUTIME,CSTIME,PRIORITY,NUM_THREADS,START_TIME,RSS
1,,93.9,13.1,54725904,48752940,5972964,11,8,3667664,99584,980680,1077952832,1290,474,0,0,16,132,1494,119557
2,11162,58.0,12.9,54725904,48752940,5972964,11,8,3667664,130536,999676,1077952832,1458,503,0,0,16,131,1494,117856
3,14123,81.2,13.3,54725904,48752940,5972964,11,8,3667664,163924,1005836,1077952832,1693,548,0,0,16,131,1494,121754
4,17097,50.0,13.1,54725904,48752940,5972964,11,8,3667664,136828,990192,1077952832,1895,575,0,0,16,131,1494,120012
5,19971,73.3,12.9,54725904,48752528,5973376,11,8,3667664,137812,960588,1077952832,2083,604,0,0,16,131,1494,126071
6,22924,93.3,13.5,54725904,48752528,5973376,11,8,3667664,136688,987860,1077952832,2326,640,0,0,16,131,1494,124024
7,25917,90.0,13.1,54725904,48752528,5973376,11,8,3667664,155688,1018344,1077952832,2523,664,0,0,16,132,1494,121069
8,28887,73.3,13.0,54725904,48752528,5973376,11,8,3667664,185836,1048816,1077952832,2752,707,0,0,16,133,1494,118914
9,31837,53.3,12.9,54725904,48752504,5973400,11,8,3667664,109980,960288,1077952832,2927,736,0,0,16,133,1494,118594
10,34744,50.0,13.1,54725904,48731596,5994308,11,8,3667664,127020,1002336,1077952832,3058,760,0,0,16,133,1494,119434
11,37650,36.6,13.1,54725904,48731264,5994640,11,8,3667664,125760,1004364,1077952832,3178,780,0,0,16,133,1494,120361
12,40572,90.0,13.8,54725904,48728360,5997544,11,8,3667664,149164,1032508,1077952832,3383,819,0,0,16,133,1494,126688
13,43476,83.3,13.6,54725904,48770768,5955136,11,8,3667664,117264,983624,1077952832,3604,851,0,0,16,133,1494,123097
14,46557,46.6,13.2,54725904,48773156,5952748,11,8,3667664,89708,983844,1077952832,3720,874,0,0,16,133,1494,123129
15,49510,51.5,13.1,54725904,48746192,5979712,11,8,3667664,102020,970528,1077952832,3847,896,0,0,16,133,1494,120242
16,52393,53.8,13.3,54725904,48761216,5964688,11,8,3667664,84996,925680,1077952832,4020,928,0,0,16,133,1494,119982
17,55531,70.9,12.8,54725904,48761212,5964692,11,8,3667664,121728,980216,1077952832,4183,957,0,0,16,133,1494,122166
18,58425,75.7,13.2,54725904,48761212,5964692,11,8,3667664,129100,987804,1077952832,4365,1002,0,0,16,133,1494,119129
19,61378,83.3,12.8,54725904,48759916,5965988,11,8,3667664,123944,1018752,1077952832,4543,1031,0,0,16,128,1494,117250
20,64301,54.8,12.1,54725904,48759916,5965988,11,8,3667664,126952,998716,1077952832,4757,1058,0,0,16,127,1494,115172
21,67230,43.3,12.4,54725904,48755256,5970648,11,8,3667664,102684,1021772,1077952832,4892,1077,0,0,16,126,1494,113409
22,70148,154,12.1,54725904,48754432,5971472,11,8,3667664,135560,1038584,1077952832,5121,1172,0,0,16,130,1494,113296
23,73099,173,12.8,54725904,48759532,5966372,11,8,3667664,98920,1007144,1077952832,5419,1337,0,0,16,130,1494,117373
24,76214,148,11.3,54725904,48752896,5973008,11,8,3667664,101264,962932,1077952832,5687,1490,0,0,16,130,1494,101694
25,79136,135,10.6,54725904,48703088,6022816,12,8,3667664,127384,1033360,1077952832,5933,1657,0,0,16,131,1494,98020
26,82016,174,11.1,54725904,48701072,6024832,12,8,3667664,110984,1025964,1077952832,6206,1839,0,0,16,130,1494,102250
27,84957,158,11.1,54725904,48695164,6030740,12,8,3667664,108544,1027604,1077952832,6473,2035,0,0,16,130,1494,101650
28,87893,164,11.0,54725904,48695140,6030764,12,8,3667664,119456,995976,1077952832,6756,2203,0,0,16,130,1494,100977
29,90815,150,11.4,54725904,48695140,6030764,12,8,3667664,112384,1021236,1077952832,7026,2387,0,0,16,130,1494,104642
30,93713,167,11.3,54725904,48695140,6030764,12,8,3667664,104704,1017992,1077952832,7313,2571,0,0,16,130,1494,103894
31,96630,161,11.3,54725904,48741272,5984632,11,8,3667664,135092,1010228,1077952832,7610,2739,0,0,16,129,1494,104009
32,99573,153,11.8,54725904,48734752,5991152,11,8,3667664,131912,1003620,1077952832,7887,2907,0,0,16,131,1494,108720
33,102523,151,11.8,54725904,48673684,6052220,12,8,3667664,105416,1030604,1077952832,8152,3081,0,0,16,130,1494,108322
34,105436,148,11.6,54725904,48673684,6052220,12,8,3667664,100852,1029320,1077952832,8425,3239,0,0,16,130,1494,112354
35,108308,156,12.2,54725904,48673680,6052224,12,8,3667664,102700,1028200,1077952832,8718,3393,0,0,16,130,1494,111544
36,111263,187,12.0,54725904,48673680,6052224,12,8,3667664,124584,1011396,1077952832,9013,3559,0,0,16,130,1494,110665
37,114178,159,12.0,54725904,48679100,6046804,12,8,3667664,94868,994048,1077952832,9313,3724,0,0,16,131,1494,115104
