Timestamp,TimeToClassify,LabelCount,IsRunningLocally
2020-05-25 01:57:09.110,143,6,true
2020-05-25 01:57:09.247,44,6,true
2020-05-25 01:57:09.387,42,6,true
2020-05-25 01:57:09.521,41,6,true
2020-05-25 01:57:09.654,40,6,true
2020-05-25 01:57:09.785,40,6,true
2020-05-25 01:57:09.938,46,6,true
2020-05-25 01:57:10.100,41,6,true
2020-05-25 01:57:10.237,43,6,true
2020-05-25 01:57:10.404,41,6,true
2020-05-25 01:57:10.578,42,6,true
2020-05-25 01:57:10.737,41,6,true
2020-05-25 01:57:10.876,42,6,true
2020-05-25 01:57:11.080,64,6,true
2020-05-25 01:57:11.260,42,6,true
2020-05-25 01:57:11.424,41,6,true
2020-05-25 01:57:11.558,42,6,true
2020-05-25 01:57:11.746,41,6,true
2020-05-25 01:57:11.879,41,6,true
2020-05-25 01:57:12.032,43,6,true
2020-05-25 01:57:12.197,42,6,true
2020-05-25 01:57:12.334,44,6,true
2020-05-25 01:57:12.466,41,6,true
2020-05-25 01:57:12.605,46,6,true
2020-05-25 01:57:12.806,46,6,true
2020-05-25 01:57:12.941,41,6,true
2020-05-25 01:57:13.077,41,6,true
2020-05-25 01:57:13.218,43,3,true
2020-05-25 01:57:13.382,41,3,true
2020-05-25 01:57:13.546,44,3,true
2020-05-25 01:57:13.720,40,3,true
2020-05-25 01:57:13.885,46,3,true
2020-05-25 01:57:14.068,41,3,true
2020-05-25 01:57:14.235,41,3,true
2020-05-25 01:57:14.405,45,3,true
2020-05-25 01:57:14.579,42,3,true
2020-05-25 01:57:14.729,42,3,true
2020-05-25 01:57:14.869,41,3,true
2020-05-25 01:57:15.042,47,3,true
2020-05-25 01:57:15.181,41,3,true
2020-05-25 01:57:15.326,42,3,true
2020-05-25 01:57:15.491,46,3,true
2020-05-25 01:57:15.661,41,3,true
2020-05-25 01:57:15.800,42,3,true
2020-05-25 01:57:15.938,42,3,true
2020-05-25 01:57:16.082,44,3,true
2020-05-25 01:57:16.218,41,3,true
2020-05-25 01:57:16.354,40,3,true
2020-05-25 01:57:16.498,47,3,true
2020-05-25 01:57:16.640,44,3,true
2020-05-25 01:57:16.811,41,3,true
2020-05-25 01:57:16.951,43,3,true
2020-05-25 01:57:17.121,43,3,true
2020-05-25 01:57:17.293,44,3,true
2020-05-25 01:57:17.426,41,3,true
2020-05-25 01:57:17.571,49,3,true
2020-05-25 01:57:17.760,43,3,true
2020-05-25 01:57:17.946,41,3,true
2020-05-25 01:57:18.120,41,3,true
2020-05-25 01:57:18.256,40,3,true
2020-05-25 01:57:18.413,48,3,true
2020-05-25 01:57:18.565,39,3,true
2020-05-25 01:57:18.703,40,3,true
2020-05-25 01:57:18.843,41,3,true
2020-05-25 01:57:18.979,41,3,true
