Timestamp,TimeToClassify,LabelCount,IsRunningLocally,,,,,
35:57.7,877,14,FALSE,,,,573.8,30
35:58.4,643,14,FALSE,,,,,
35:59.2,710,14,FALSE,,,,,
36:00.0,649,14,FALSE,,,,,
36:00.7,619,14,FALSE,,,,,
36:01.3,527,14,FALSE,,,,,
36:02.0,603,14,FALSE,,,,,
36:02.9,825,14,FALSE,,,,,
36:03.5,493,14,FALSE,,,,,
36:04.2,522,14,FALSE,,,,,
36:04.8,492,14,FALSE,,,,,
36:05.5,598,14,FALSE,,,,,
36:06.2,600,14,FALSE,,,,,
36:06.8,482,14,FALSE,,,,,
36:07.3,439,14,FALSE,,,,,
36:07.9,492,14,FALSE,,,,,
36:08.4,367,14,FALSE,,,,,
36:09.2,628,14,FALSE,,,,,
36:10.0,684,14,FALSE,,,,,
36:10.5,398,15,FALSE,,,,,
36:11.2,598,15,FALSE,,,,,
36:11.9,612,15,FALSE,,,,,
36:12.5,498,15,FALSE,,,,,
36:13.2,543,15,FALSE,,,,,
36:14.0,663,15,FALSE,,,,,
36:14.5,444,15,FALSE,,,,,
36:15.2,590,15,FALSE,,,,,
36:15.9,585,15,FALSE,,,,,
36:16.4,440,15,FALSE,,,,,
36:17.1,593,15,FALSE,,,,,
