  bash arg: -p
  bash arg: edu.temple.mar_security.mlkit_orth
  bash arg: 1
Events injected: 1
## Network stats: elapsed time=37ms (0ms mobile, 0ms wifi, 37ms not connected)
TRIAL,ELAPSED_TIME_MS,CPU_PERC,MEM_PERC, EM_STOR_SIZE_KB,EM_STOR_AVAIL_KB,EM_STOR_USED_KB,EM_STOR_USE_PERC,APP_DIR_SIZE_KB, TOTAL_MEM_KB,FREE_MEM_KB,AVAIL_MEM_KB, FLAGS,UTIME,STIME,CUTIME,CSTIME,PRIORITY,NUM_THREADS,START_TIME,RSS
1,,116,6.9,54725904,49433468,5292436,10,20,3667668,370112,1555880,1077952832,883,71,0,0,10,47,1473,59931
2,7944,187,4.5,54725904,49433468,5292436,10,20,3667668,336992,1523348,1077952832,1331,96,0,0,10,47,1473,44136
3,10869,R,112,54725904,49433464,5292440,10,20,3667668,360460,1547116,1077952832,1760,128,0,0,10,47,1473,60494
4,13823,164,5.5,54725904,49433464,5292440,10,20,3667668,372216,1560224,1077952832,2207,149,0,0,10,48,1473,57595
5,16772,173,6.4,54725904,49433460,5292444,10,20,3667668,364616,1554264,1077952832,2630,174,0,0,10,48,1473,53323
6,19684,109,3.3,54725904,49433460,5292444,10,20,3667668,430496,1620152,1077952832,3080,204,0,0,10,48,1473,35377
7,22664,100,3.8,54725904,49433456,5292448,10,20,3667668,411144,1600820,1077952832,3519,232,0,0,10,48,1473,39920
8,25596,160,5.1,54725904,49433456,5292448,10,20,3667668,381988,1571672,1077952832,3938,257,0,0,10,48,1473,33747
9,28628,190,4.6,54725904,49433456,5292448,10,20,3667668,405272,1594956,1077952832,4404,281,0,0,10,48,1473,41203
10,31582,173,5.0,54725904,49433456,5292448,10,20,3667668,390604,1580304,1077952832,4848,310,0,0,10,48,1473,56980
11,34481,125,4.8,54725904,49433452,5292452,10,20,3667668,375520,1565224,1077952832,5291,345,0,0,10,48,1473,33691
12,37447,180,6.5,54725904,49433452,5292452,10,20,3667668,369304,1559248,1077952832,5718,367,0,0,10,48,1473,47542
13,40360,186,4.3,54725904,49433452,5292452,10,20,3667668,423964,1613968,1077952832,6126,395,0,0,10,48,1473,35746
14,43246,110,6.2,54725904,49433448,5292456,10,20,3667668,458820,1649228,1077952832,6553,428,0,0,10,48,1473,61430
15,46146,150,6.4,54725904,49433448,5292456,10,20,3667668,480024,1670528,1077952832,6985,449,0,0,10,48,1473,63046
16,49052,170,6.1,54725904,49433444,5292460,10,20,3667668,451628,1642248,1077952832,7421,484,0,0,10,48,1473,61486
17,52008,174,2.9,54725904,49433444,5292460,10,20,3667668,489744,1680392,1077952832,7856,510,0,0,10,48,1473,39512
18,54947,113,3.9,54725904,49433440,5292464,10,20,3667668,534476,1725148,1077952832,8283,532,0,0,10,48,1473,40202
19,57876,187,5.2,54725904,49433440,5292464,10,20,3667668,481156,1671844,1077952832,8731,569,0,0,10,48,1473,52308
20,60838,200,6.3,54725904,49433440,5292464,10,20,3667668,478644,1669436,1077952832,9176,591,0,0,10,48,1473,55617
21,63739,110,5.0,54725904,49433432,5292472,10,24,3667668,476464,1667256,1077952832,9566,638,0,0,10,48,1473,55818
22,66632,196,6.0,54725904,49433428,5292476,10,24,3667668,477992,1668924,1077952832,10019,665,0,0,10,48,1473,59037
23,69536,159,5.1,54725904,49433428,5292476,10,24,3667668,497576,1688616,1077952832,10428,714,0,0,10,48,1473,41646
24,72492,R,109,54725904,49433424,5292480,10,24,3667668,539744,1730756,1077952832,10832,747,0,0,10,48,1473,54857
25,75488,R,164,54725904,49433424,5292480,10,24,3667668,475564,1666584,1077952832,11258,786,0,0,10,48,1473,54742
26,78471,113,6.4,54725904,49433424,5292480,10,24,3667668,495888,1686908,1077952832,11669,805,0,0,10,48,1473,61109
27,81360,186,4.8,54725904,49433420,5292484,10,24,3667668,477260,1668292,1077952832,12098,848,0,0,10,48,1473,59990
28,84304,R,180,54725904,49433420,5292484,10,24,3667668,509980,1701080,1077952832,12507,882,0,0,10,48,1473,55571
29,87238,106,6.0,54725904,49433420,5292484,10,24,3667668,504344,1695444,1077952832,12934,916,0,0,10,48,1473,54720
30,90146,187,7.1,54725904,49433416,5292488,10,24,3667668,485028,1676312,1077952832,13393,956,0,0,10,48,1473,61250
31,93126,97.0,6.3,54725904,49433416,5292488,10,24,3667668,455760,1647044,1077952832,13815,979,0,0,10,48,1473,64486
32,96158,163,5.9,54725904,49433412,5292492,10,24,3667668,467060,1658360,4211008,14228,1009,0,0,10,48,1473,52994
33,99114,176,5.6,54725904,49433412,5292492,10,24,3667668,470812,1662120,1077952832,14649,1043,0,0,10,48,1473,61357
34,102034,136,5.9,54725904,49433412,5292492,10,24,3667668,461732,1654104,1077952832,15067,1063,0,0,10,48,1473,48289
35,104981,109,5.3,54725904,49433408,5292496,10,24,3667668,473512,1665896,1077952832,15468,1101,0,0,10,52,1473,58303
36,108054,162,5.1,54725904,49433408,5292496,10,24,3667668,490132,1682536,1077952832,15931,1127,0,0,10,52,1473,53615
37,111165,110,6.3,54725904,49433408,5292496,10,24,3667668,458932,1651396,1077952832,16357,1158,0,0,10,52,1473,60040
38,114084,123,6.8,54725904,49433404,5292500,10,24,3667668,467484,1659888,1077952832,16781,1191,0,0,10,52,1473,60402
39,116988,180,6.3,54725904,49433404,5292500,10,24,3667668,421996,1614664,4211008,17202,1213,0,0,10,52,1473,68029
40,119977,174,7.1,54725904,49433404,5292500,10,24,3667668,453632,1646300,1077952832,17617,1249,0,0,10,52,1473,50889
41,122935,281,4.5,54725904,49433396,5292508,10,28,3667668,479320,1672216,4211008,18242,1285,0,0,10,52,1473,42783
42,125982,303,3.6,54725904,49433384,5292520,10,40,3667668,524608,1717816,1077952832,18896,1322,0,0,10,52,1473,23992
43,129072,313,4.2,54725904,49433376,5292528,10,48,3667668,484048,1677308,1077952832,19560,1360,0,0,10,52,1473,41489
44,132108,336,4.2,54725904,49433368,5292536,10,56,3667668,499620,1692888,1077952832,20245,1393,0,0,10,52,1473,38623
45,135072,196,2.9,54725904,49433356,5292548,10,64,3667668,477836,1671120,1077952832,20927,1433,0,0,10,52,1473,36589
