2020-05-25 03:39:20.743,FirebaseVision - getInstance() - getOnDeviceImageLabeler()
2020-05-25 03:39:21.057,FirebaseVisionImageLabeler - processImage()
2020-05-25 03:39:21.193,Begin successful result processing
2020-05-25 03:39:21.193,Detected image label: Dog 	 with confidence: 0.9877888
2020-05-25 03:39:21.194,Detected image label: Pet 	 with confidence: 0.9461469
2020-05-25 03:39:21.194,Detected image label: Television 	 with confidence: 0.5023375
2020-05-25 03:39:21.194,End successful result processing
2020-05-25 03:39:21.261,FirebaseVisionImageLabeler - processImage()
2020-05-25 03:39:21.305,Begin successful result processing
2020-05-25 03:39:21.305,Detected image label: Dog 	 with confidence: 0.9877888
2020-05-25 03:39:21.306,Detected image label: Pet 	 with confidence: 0.9461469
2020-05-25 03:39:21.306,Detected image label: Television 	 with confidence: 0.5023375
2020-05-25 03:39:21.307,End successful result processing
2020-05-25 03:39:21.374,FirebaseVisionImageLabeler - processImage()
2020-05-25 03:39:21.418,Begin successful result processing
2020-05-25 03:39:21.418,Detected image label: Dog 	 with confidence: 0.9877888
2020-05-25 03:39:21.419,Detected image label: Pet 	 with confidence: 0.9461469
2020-05-25 03:39:21.419,Detected image label: Television 	 with confidence: 0.5023375
2020-05-25 03:39:21.419,End successful result processing
2020-05-25 03:39:21.486,FirebaseVisionImageLabeler - processImage()
2020-05-25 03:39:21.528,Begin successful result processing
2020-05-25 03:39:21.529,Detected image label: Dog 	 with confidence: 0.9877888
2020-05-25 03:39:21.529,Detected image label: Pet 	 with confidence: 0.9461469
2020-05-25 03:39:21.529,Detected image label: Television 	 with confidence: 0.5023375
2020-05-25 03:39:21.530,End successful result processing
2020-05-25 03:39:21.595,FirebaseVisionImageLabeler - processImage()
2020-05-25 03:39:21.636,Begin successful result processing
2020-05-25 03:39:21.637,Detected image label: Dog 	 with confidence: 0.9877888
2020-05-25 03:39:21.637,Detected image label: Pet 	 with confidence: 0.9461469
2020-05-25 03:39:21.637,Detected image label: Television 	 with confidence: 0.5023375
2020-05-25 03:39:21.638,End successful result processing
2020-05-25 03:39:21.703,FirebaseVisionImageLabeler - processImage()
2020-05-25 03:39:21.744,Begin successful result processing
2020-05-25 03:39:21.745,Detected image label: Dog 	 with confidence: 0.9877888
2020-05-25 03:39:21.745,Detected image label: Pet 	 with confidence: 0.9461469
2020-05-25 03:39:21.745,Detected image label: Television 	 with confidence: 0.5023375
2020-05-25 03:39:21.746,End successful result processing
2020-05-25 03:39:21.810,FirebaseVisionImageLabeler - processImage()
2020-05-25 03:39:21.852,Begin successful result processing
2020-05-25 03:39:21.852,Detected image label: Dog 	 with confidence: 0.9877888
2020-05-25 03:39:21.852,Detected image label: Pet 	 with confidence: 0.9461469
2020-05-25 03:39:21.853,Detected image label: Television 	 with confidence: 0.5023375
2020-05-25 03:39:21.853,End successful result processing
2020-05-25 03:39:21.921,FirebaseVisionImageLabeler - processImage()
2020-05-25 03:39:21.963,Begin successful result processing
2020-05-25 03:39:21.963,Detected image label: Dog 	 with confidence: 0.9877888
2020-05-25 03:39:21.964,Detected image label: Pet 	 with confidence: 0.9461469
2020-05-25 03:39:21.964,Detected image label: Television 	 with confidence: 0.5023375
2020-05-25 03:39:21.964,End successful result processing
2020-05-25 03:39:22.035,FirebaseVisionImageLabeler - processImage()
2020-05-25 03:39:22.080,Begin successful result processing
2020-05-25 03:39:22.081,Detected image label: Dog 	 with confidence: 0.9877888
2020-05-25 03:39:22.081,Detected image label: Pet 	 with confidence: 0.9461469
2020-05-25 03:39:22.081,Detected image label: Television 	 with confidence: 0.5023375
2020-05-25 03:39:22.081,End successful result processing
2020-05-25 03:39:22.149,FirebaseVisionImageLabeler - processImage()
2020-05-25 03:39:22.191,Begin successful result processing
2020-05-25 03:39:22.192,Detected image label: Dog 	 with confidence: 0.9877888
2020-05-25 03:39:22.192,Detected image label: Pet 	 with confidence: 0.9461469
2020-05-25 03:39:22.192,Detected image label: Television 	 with confidence: 0.5023375
2020-05-25 03:39:22.193,End successful result processing
2020-05-25 03:39:22.277,FirebaseVisionImageLabeler - processImage()
2020-05-25 03:39:22.320,Begin successful result processing
2020-05-25 03:39:22.320,Detected image label: Dog 	 with confidence: 0.9877888
2020-05-25 03:39:22.321,Detected image label: Pet 	 with confidence: 0.9461469
2020-05-25 03:39:22.321,Detected image label: Television 	 with confidence: 0.5023375
2020-05-25 03:39:22.321,End successful result processing
2020-05-25 03:39:22.391,FirebaseVisionImageLabeler - processImage()
2020-05-25 03:39:22.446,Begin successful result processing
2020-05-25 03:39:22.446,Detected image label: Dog 	 with confidence: 0.9877888
2020-05-25 03:39:22.447,Detected image label: Pet 	 with confidence: 0.9461469
2020-05-25 03:39:22.447,Detected image label: Television 	 with confidence: 0.5023375
2020-05-25 03:39:22.447,End successful result processing
2020-05-25 03:39:22.557,FirebaseVisionImageLabeler - processImage()
2020-05-25 03:39:22.599,Begin successful result processing
2020-05-25 03:39:22.599,Detected image label: Dog 	 with confidence: 0.9877888
2020-05-25 03:39:22.600,Detected image label: Pet 	 with confidence: 0.9461469
2020-05-25 03:39:22.600,Detected image label: Television 	 with confidence: 0.5023375
2020-05-25 03:39:22.600,End successful result processing
2020-05-25 03:39:22.668,FirebaseVisionImageLabeler - processImage()
2020-05-25 03:39:22.711,Begin successful result processing
2020-05-25 03:39:22.711,Detected image label: Dog 	 with confidence: 0.9877888
2020-05-25 03:39:22.711,Detected image label: Pet 	 with confidence: 0.9461469
2020-05-25 03:39:22.711,Detected image label: Television 	 with confidence: 0.5023375
2020-05-25 03:39:22.712,End successful result processing
2020-05-25 03:39:22.783,FirebaseVisionImageLabeler - processImage()
2020-05-25 03:39:22.825,Begin successful result processing
2020-05-25 03:39:22.825,Detected image label: Dog 	 with confidence: 0.9877888
2020-05-25 03:39:22.826,Detected image label: Pet 	 with confidence: 0.9461469
2020-05-25 03:39:22.826,Detected image label: Television 	 with confidence: 0.5023375
2020-05-25 03:39:22.826,End successful result processing
2020-05-25 03:39:22.921,FirebaseVisionImageLabeler - processImage()
2020-05-25 03:39:22.965,Begin successful result processing
2020-05-25 03:39:22.965,Detected image label: Dog 	 with confidence: 0.9877888
2020-05-25 03:39:22.965,Detected image label: Pet 	 with confidence: 0.9461469
2020-05-25 03:39:22.966,Detected image label: Television 	 with confidence: 0.5023375
2020-05-25 03:39:22.966,End successful result processing
2020-05-25 03:39:23.036,FirebaseVisionImageLabeler - processImage()
2020-05-25 03:39:23.077,Begin successful result processing
2020-05-25 03:39:23.078,Detected image label: Dog 	 with confidence: 0.9877888
2020-05-25 03:39:23.078,Detected image label: Pet 	 with confidence: 0.9461469
2020-05-25 03:39:23.078,Detected image label: Television 	 with confidence: 0.5023375
2020-05-25 03:39:23.078,End successful result processing
2020-05-25 03:39:23.148,FirebaseVisionImageLabeler - processImage()
2020-05-25 03:39:23.191,Begin successful result processing
2020-05-25 03:39:23.191,Detected image label: Dog 	 with confidence: 0.9877888
2020-05-25 03:39:23.191,Detected image label: Pet 	 with confidence: 0.9461469
2020-05-25 03:39:23.191,Detected image label: Television 	 with confidence: 0.5023375
2020-05-25 03:39:23.192,End successful result processing
2020-05-25 03:39:23.264,FirebaseVisionImageLabeler - processImage()
2020-05-25 03:39:23.307,Begin successful result processing
2020-05-25 03:39:23.308,Detected image label: Dog 	 with confidence: 0.9877888
2020-05-25 03:39:23.308,Detected image label: Pet 	 with confidence: 0.9461469
2020-05-25 03:39:23.308,Detected image label: Television 	 with confidence: 0.5023375
2020-05-25 03:39:23.308,End successful result processing
2020-05-25 03:39:23.416,FirebaseVisionImageLabeler - processImage()
2020-05-25 03:39:23.459,Begin successful result processing
2020-05-25 03:39:23.459,Detected image label: Dog 	 with confidence: 0.9877888
2020-05-25 03:39:23.459,Detected image label: Pet 	 with confidence: 0.9461469
2020-05-25 03:39:23.460,Detected image label: Television 	 with confidence: 0.5023375
2020-05-25 03:39:23.460,End successful result processing
