Timestamp,TimeToClassify,LabelCount,IsRunningLocally,,,,,
38:17.6,151,3,TRUE,,,,43.16860465,172
38:17.7,43,3,TRUE,,,,,
38:17.8,47,3,TRUE,,,,,
38:17.9,41,3,TRUE,,,,,
38:18.0,42,3,TRUE,,,,,
38:18.1,41,3,TRUE,,,,,
38:18.2,42,3,TRUE,,,,,
38:18.3,42,3,TRUE,,,,,
38:18.4,41,3,TRUE,,,,,
38:18.5,47,3,TRUE,,,,,
38:18.7,42,3,TRUE,,,,,
38:18.8,44,3,TRUE,,,,,
38:18.9,45,3,TRUE,,,,,
38:19.0,41,3,TRUE,,,,,
38:19.1,41,3,TRUE,,,,,
38:19.2,41,3,TRUE,,,,,
38:19.3,42,3,TRUE,,,,,
38:19.4,41,3,TRUE,,,,,
38:19.5,46,3,TRUE,,,,,
38:19.7,43,3,TRUE,,,,,
38:19.8,41,3,TRUE,,,,,
38:19.9,41,3,TRUE,,,,,
38:20.0,41,3,TRUE,,,,,
38:20.1,41,3,TRUE,,,,,
38:20.2,41,3,TRUE,,,,,
38:20.3,40,3,TRUE,,,,,
38:20.4,42,3,TRUE,,,,,
38:20.5,42,3,TRUE,,,,,
38:20.7,46,3,TRUE,,,,,
38:20.8,41,3,TRUE,,,,,
38:20.9,41,3,TRUE,,,,,
38:21.0,42,3,TRUE,,,,,
38:21.1,41,3,TRUE,,,,,
38:21.2,40,3,TRUE,,,,,
38:21.3,41,3,TRUE,,,,,
38:21.4,43,3,TRUE,,,,,
38:21.5,41,3,TRUE,,,,,
38:21.6,41,4,TRUE,,,,,
38:21.8,42,4,TRUE,,,,,
38:21.9,42,4,TRUE,,,,,
38:22.0,41,4,TRUE,,,,,
38:22.1,42,4,TRUE,,,,,
38:22.2,41,4,TRUE,,,,,
38:22.3,43,4,TRUE,,,,,
38:22.4,41,4,TRUE,,,,,
38:22.5,41,4,TRUE,,,,,
38:22.6,41,4,TRUE,,,,,
38:22.7,42,4,TRUE,,,,,
38:22.8,47,4,TRUE,,,,,
38:23.0,41,4,TRUE,,,,,
38:23.1,55,4,TRUE,,,,,
38:23.3,49,4,TRUE,,,,,
38:23.4,42,4,TRUE,,,,,
38:23.5,41,4,TRUE,,,,,
38:23.6,41,4,TRUE,,,,,
38:23.8,47,4,TRUE,,,,,
38:23.9,45,4,TRUE,,,,,
38:24.0,40,4,TRUE,,,,,
38:24.2,44,4,TRUE,,,,,
38:24.3,41,4,TRUE,,,,,
38:24.4,48,4,TRUE,,,,,
38:24.5,41,4,TRUE,,,,,
38:24.6,41,4,TRUE,,,,,
38:24.7,41,4,TRUE,,,,,
38:24.8,40,4,TRUE,,,,,
38:24.9,41,4,TRUE,,,,,
38:25.1,41,4,TRUE,,,,,
38:25.2,41,4,TRUE,,,,,
38:25.3,41,4,TRUE,,,,,
38:25.5,41,4,TRUE,,,,,
38:25.6,43,4,TRUE,,,,,
38:25.7,41,4,TRUE,,,,,
38:25.9,41,4,TRUE,,,,,
38:26.0,42,4,TRUE,,,,,
38:26.2,46,4,TRUE,,,,,
38:26.3,42,4,TRUE,,,,,
38:26.4,41,4,TRUE,,,,,
38:26.5,42,4,TRUE,,,,,
38:26.6,41,4,TRUE,,,,,
38:26.8,42,4,TRUE,,,,,
38:26.9,47,4,TRUE,,,,,
38:27.1,41,4,TRUE,,,,,
38:27.3,40,4,TRUE,,,,,
38:27.4,41,4,TRUE,,,,,
38:27.5,44,4,TRUE,,,,,
38:27.7,44,4,TRUE,,,,,
38:27.9,68,4,TRUE,,,,,
38:28.0,42,4,TRUE,,,,,
38:28.1,42,4,TRUE,,,,,
38:28.2,40,4,TRUE,,,,,
38:28.4,40,4,TRUE,,,,,
38:28.6,41,4,TRUE,,,,,
38:28.7,41,4,TRUE,,,,,
38:28.8,40,4,TRUE,,,,,
38:28.9,39,4,TRUE,,,,,
38:29.0,41,4,TRUE,,,,,
38:29.1,46,4,TRUE,,,,,
38:29.3,40,4,TRUE,,,,,
38:29.4,41,4,TRUE,,,,,
38:29.5,42,4,TRUE,,,,,
38:29.6,41,4,TRUE,,,,,
38:29.7,41,4,TRUE,,,,,
38:29.8,44,4,TRUE,,,,,
38:29.9,41,4,TRUE,,,,,
38:30.1,46,4,TRUE,,,,,
38:30.2,42,4,TRUE,,,,,
38:30.4,47,4,TRUE,,,,,
38:30.5,42,4,TRUE,,,,,
38:30.6,43,4,TRUE,,,,,
38:30.8,41,4,TRUE,,,,,
38:30.9,41,4,TRUE,,,,,
38:31.1,41,4,TRUE,,,,,
38:31.2,41,4,TRUE,,,,,
38:31.3,41,4,TRUE,,,,,
38:31.4,39,4,TRUE,,,,,
38:31.5,43,4,TRUE,,,,,
38:31.6,40,4,TRUE,,,,,
38:31.7,46,4,TRUE,,,,,
38:31.8,52,4,TRUE,,,,,
38:32.0,47,4,TRUE,,,,,
38:32.1,41,4,TRUE,,,,,
38:32.2,46,4,TRUE,,,,,
38:32.3,42,4,TRUE,,,,,
38:32.4,48,4,TRUE,,,,,
38:32.6,42,4,TRUE,,,,,
38:32.7,39,4,TRUE,,,,,
38:32.8,39,4,TRUE,,,,,
38:32.9,41,4,TRUE,,,,,
38:33.0,40,4,TRUE,,,,,
38:33.1,39,4,TRUE,,,,,
38:33.2,39,4,TRUE,,,,,
38:33.3,41,4,TRUE,,,,,
38:33.5,45,4,TRUE,,,,,
38:33.7,40,4,TRUE,,,,,
38:33.8,44,4,TRUE,,,,,
38:33.9,41,4,TRUE,,,,,
38:34.0,40,4,TRUE,,,,,
38:34.1,40,4,TRUE,,,,,
38:34.2,41,4,TRUE,,,,,
38:34.3,42,4,TRUE,,,,,
38:34.5,43,4,TRUE,,,,,
38:34.7,54,4,TRUE,,,,,
38:34.8,39,4,TRUE,,,,,
38:34.9,41,4,TRUE,,,,,
38:35.1,39,4,TRUE,,,,,
38:35.2,45,4,TRUE,,,,,
38:35.3,39,4,TRUE,,,,,
38:35.4,41,4,TRUE,,,,,
38:35.6,44,4,TRUE,,,,,
38:35.7,41,4,TRUE,,,,,
38:35.8,41,4,TRUE,,,,,
38:35.9,41,4,TRUE,,,,,
38:36.0,39,4,TRUE,,,,,
38:36.1,39,4,TRUE,,,,,
38:36.2,40,4,TRUE,,,,,
38:36.3,42,4,TRUE,,,,,
38:36.5,40,4,TRUE,,,,,
38:36.6,39,4,TRUE,,,,,
38:36.7,45,4,TRUE,,,,,
38:36.8,41,4,TRUE,,,,,
38:37.0,46,4,TRUE,,,,,
