2020-05-25 03:38:17.639,/storage/emulated/0/Android/data/edu.temple.edge_playground/files/Movies/dogs_1_crf51.mp4,duration,20248
2020-05-25 03:38:17.642,/storage/emulated/0/Android/data/edu.temple.edge_playground/files/Movies/dogs_1_crf51.mp4,frame count,606
