Timestamp,TimeToClassify,LabelCount,IsRunningLocally
2020-05-25 02:10:19.940,719,18,false
2020-05-25 02:10:20.642,603,18,false
2020-05-25 02:10:21.462,684,18,false
2020-05-25 02:10:22.161,555,18,false
2020-05-25 02:10:22.650,379,18,false
2020-05-25 02:10:23.406,620,18,false
2020-05-25 02:10:24.336,784,14,false
2020-05-25 02:10:24.901,425,14,false
2020-05-25 02:10:25.557,528,14,false
2020-05-25 02:10:26.180,490,14,false
2020-05-25 02:10:26.781,454,14,false
2020-05-25 02:10:27.395,499,14,false
2020-05-25 02:10:28.218,706,14,false
2020-05-25 02:10:29.036,671,14,false
2020-05-25 02:10:29.758,593,14,false
2020-05-25 02:10:30.382,503,14,false
2020-05-25 02:10:30.967,436,14,false
2020-05-25 02:10:31.466,353,14,false
2020-05-25 02:10:32.308,711,14,false
2020-05-25 02:10:32.921,445,17,false
2020-05-25 02:10:33.640,570,17,false
2020-05-25 02:10:34.364,605,17,false
2020-05-25 02:10:35.077,563,17,false
2020-05-25 02:10:35.763,563,17,false
2020-05-25 02:10:36.340,456,17,false
2020-05-25 02:10:37.014,545,17,false
2020-05-25 02:10:37.842,676,17,false
2020-05-25 02:10:38.651,658,17,false
2020-05-25 02:10:39.477,685,17,false
