2020-05-25 01:33:28.417,FirebaseVision - getInstance() - getOnDeviceTextRecognizer()
2020-05-25 01:33:28.802,FirebaseVisionTextRecognizer - processImage()
2020-05-25 01:33:29.048,Begin successful result processing
2020-05-25 01:33:29.048,Detected text element: Lorem
2020-05-25 01:33:29.049,Detected text element: ipsum
2020-05-25 01:33:29.050,Detected text element: dolor
2020-05-25 01:33:29.051,Detected text element: sit
2020-05-25 01:33:29.052,Detected text element: amet,
2020-05-25 01:33:29.052,Detected text element: Consectetur
2020-05-25 01:33:29.053,Detected text element: adipiscing
2020-05-25 01:33:29.054,Detected text element: elit.
2020-05-25 01:33:29.055,Detected text element: Duis
2020-05-25 01:33:29.055,Detected text element: mollis
2020-05-25 01:33:29.056,Detected text element: interdum
2020-05-25 01:33:29.057,Detected text element: interdum.
2020-05-25 01:33:29.058,Detected text element: Aliquam
2020-05-25 01:33:29.058,Detected text element: laoreet
2020-05-25 01:33:29.059,Detected text element: wwwWwwwww
2020-05-25 01:33:29.060,Detected text element: wwwwwwAwAwMAAAANAANwNwNNANAww
2020-05-25 01:33:29.060,Detected text element: wwww
2020-05-25 01:33:29.061,Detected text element: wwwwwwww
2020-05-25 01:33:29.062,Detected text element: w
2020-05-25 01:33:29.062,Detected text element: w
2020-05-25 01:33:29.063,Detected text element: wwwwwwnnwww
2020-05-25 01:33:29.064,Detected text element: wwww
2020-05-25 01:33:29.065,Detected text element: wwww.wwwwwwwwww
2020-05-25 01:33:29.065,Detected text element: MacBook
2020-05-25 01:33:29.066,Detected text element: Pro
2020-05-25 01:33:29.067,End successful result processing
2020-05-25 01:33:29.151,FirebaseVisionTextRecognizer - processImage()
2020-05-25 01:33:29.313,Begin successful result processing
2020-05-25 01:33:29.314,Detected text element: Lorem
2020-05-25 01:33:29.314,Detected text element: ipsum
2020-05-25 01:33:29.315,Detected text element: dolor
2020-05-25 01:33:29.316,Detected text element: sit
2020-05-25 01:33:29.316,Detected text element: amet,
2020-05-25 01:33:29.317,Detected text element: Consectetur
2020-05-25 01:33:29.318,Detected text element: adipiscing
2020-05-25 01:33:29.318,Detected text element: elit.
2020-05-25 01:33:29.319,Detected text element: Duis
2020-05-25 01:33:29.319,Detected text element: mollis
2020-05-25 01:33:29.320,Detected text element: interdum
2020-05-25 01:33:29.321,Detected text element: interdum.
2020-05-25 01:33:29.321,Detected text element: Aliquam
2020-05-25 01:33:29.322,Detected text element: laoreet
2020-05-25 01:33:29.322,Detected text element: wwwWwwwww
2020-05-25 01:33:29.323,Detected text element: wwwwwwAwAwMAAAANAANwNwNNANAww
2020-05-25 01:33:29.323,Detected text element: wwww
2020-05-25 01:33:29.324,Detected text element: wwwwwwww
2020-05-25 01:33:29.324,Detected text element: w
