Timestamp,TimeToClassify,LabelCount,IsRunningLocally,,,,,
08:49.6,754,16,FALSE,,,,582.4827586,29
08:50.2,507,16,FALSE,,,,,
08:50.7,408,16,FALSE,,,,,
08:51.4,531,16,FALSE,,,,,
08:52.1,589,16,FALSE,,,,,
08:52.7,480,16,FALSE,,,,,
08:53.5,601,16,FALSE,,,,,
08:54.3,707,17,FALSE,,,,,
08:55.0,610,17,FALSE,,,,,
08:55.5,411,17,FALSE,,,,,
08:56.2,552,17,FALSE,,,,,
08:57.0,610,17,FALSE,,,,,
08:57.9,731,17,FALSE,,,,,
08:58.5,527,17,FALSE,,,,,
08:59.2,526,17,FALSE,,,,,
08:59.8,458,17,FALSE,,,,,
09:00.3,404,17,FALSE,,,,,
09:01.1,692,17,FALSE,,,,,
09:01.8,481,17,FALSE,,,,,
09:02.5,607,18,FALSE,,,,,
09:03.0,402,18,FALSE,,,,,
09:03.8,632,18,FALSE,,,,,
09:04.6,590,18,FALSE,,,,,
09:05.4,722,18,FALSE,,,,,
09:06.2,684,18,FALSE,,,,,
09:07.0,605,18,FALSE,,,,,
09:07.8,663,18,FALSE,,,,,
09:08.6,653,18,FALSE,,,,,
09:09.5,755,18,FALSE,,,,,
