Timestamp,Result Title,Result Confidence
20201230_034532,bird_group_signs.mp4 00:00 03:00
20201230_034532,Bird.groupusigns.impa
20201230_034533,T
20201230_034535,T 1
20201230_034535,2,
20201230_034536,T
20201230_034537,a
20201230_034537,a
20201230_034538,T
20201230_034538,T
20201230_034539,T
20201230_034539,T
20201230_034540,T
20201230_034540,ar T
20201230_034541,T
20201230_034541,at T
20201230_034542,T
20201230_034542,.
20201230_034542,T
20201230_034543,T
20201230_034543,T
20201230_034544,T
20201230_034544,T
20201230_034544,T
20201230_034545,--
20201230_034545,T
20201230_034546,T
20201230_034547,T
20201230_034548,T
20201230_034549,T
20201230_034549,*
20201230_034549,- T
20201230_034550,-
20201230_034551,T
20201230_034551,T
20201230_034551,T
20201230_034552,T
20201230_034552,T
20201230_034553,T
20201230_034554,T
20201230_034554,T
20201230_034554,T
20201230_034555,T
20201230_034556,T
20201230_034556,T
20201230_034556,T
20201230_034557,T
20201230_034559,T
20201230_034559,T
20201230_034600,T
20201230_034601,T
20201230_034602,T
20201230_034603,T
20201230_034603,T
20201230_034605,T
20201230_034606,T
20201230_034607,T
20201230_034608,T
20201230_034608,T
20201230_034611,T
20201230_034611,T
20201230_034612,T
20201230_034613,T
20201230_034613,T
20201230_034613,T
20201230_034614,T *
20201230_034614,T
20201230_034615,T
20201230_034615,T
20201230_034615,T
20201230_034616,T
20201230_034616,T
20201230_034617,T
20201230_034617,T
20201230_034618,T
20201230_034619,T
20201230_034620,T
20201230_034620,T
20201230_034620,T
20201230_034622,T
20201230_034622,O
20201230_034622,O -
20201230_034623,O T
20201230_034623,O T
20201230_034624,O T
20201230_034624,O T
20201230_034625,O T
20201230_034625,O T
20201230_034625,O
20201230_034626,O
20201230_034626,O T
20201230_034627,O T
20201230_034627,T
20201230_034628,T
20201230_034628,T
20201230_034629,T
20201230_034629,T
20201230_034630,T
20201230_034630,T
20201230_034631,T T
20201230_034632,T
20201230_034633,T
20201230_034633,T
20201230_034634,T
20201230_034635,T
20201230_034635,T
20201230_034636,T
20201230_034636,T
20201230_034638,T
20201230_034639,T
20201230_034640,T
20201230_034640,T
20201230_034641,T
20201230_034641,T
20201230_034642,T
20201230_034643,T
20201230_034643,T
20201230_034643,T
20201230_034644,T
20201230_034645,T
20201230_034645,T
20201230_034646,T
20201230_034646,T
20201230_034647,T
20201230_034647,A T
20201230_034649,T
20201230_034650,T
20201230_034650,T
20201230_034651,T
20201230_034651,M
20201230_034652,M
20201230_034653,T *
20201230_034657,T
20201230_034658,T
20201230_034659,T
20201230_034700,T
20201230_034701,T
20201230_034701,T
20201230_034704,T
20201230_034705,T
20201230_034705,T
20201230_034706,T
20201230_034707,T
20201230_034708,T
20201230_034708,T
20201230_034709,T
20201230_034709,T
20201230_034710,T
20201230_034712,T
20201230_034713,T
20201230_034714,T
20201230_034717,Aa T
20201230_034720,T
20201230_034721,Aa T
20201230_034721,Aa T
20201230_034722,Aa
20201230_034723,e T
20201230_034724,T
20201230_034728,@9 8R5E T
20201230_034728,@98R5E T
20201230_034729,@8BE9R 58 T
20201230_034729,@89RR5E T
20201230_034730,S @899R5=
20201230_034730,T
20201230_034731,@BOt5=
20201230_034731,995= T
20201230_034732,T
20201230_034732,NICOLE NO OUTLET PL 7800 N
20201230_034733,NICOLE NO OUTLET PL 7800 N
20201230_034733,NICOLE NO OUTLET PL 7800 N 2
20201230_034734,PL NICOLE 7800 N NO OUTLET
20201230_034734,NICOLE NO OUTLET PL 7800 N 2
20201230_034734,NICOLE PL 7800 N NO OUTLET
20201230_034735,NICOLE NO OUTLET PL 7800 N 2
20201230_034735,NICOLE PL 7800 N NO OUTLET
20201230_034736,NICOLE NO OUTLET PL 7800 N
20201230_034736,NICOLE PL 7800 N NO OUTLET 2 -
20201230_034737,NICOLE PL 7800 N NO OUTLET
20201230_034737,Black Lives Matter AVENUE StonewallST L HISTORIC at DISTRICT
20201230_034738,Black Lives Matter AVENUE Stonewall S L HISTORIC tDISTRICT T
20201230_034738,Black Lives Matter AVENUE Stonewall ST UI HISTORIC DISTRICT T
20201230_034738,Black Lives Matter AVENUE StonewallST aISTORIC DISTRICT
20201230_034739,Black Lives Matter AVENUE Stonewall s LLL HISTORIC DISTRICT
20201230_034739,Black Lives Matter AVENUE StonewallST LLL HISTORIC at DISTRICT *
20201230_034740,Black Lives Matter AVENUE StonewallST IL HISTORIC DISTRICT T
20201230_034740,Black Lives Matter AVENUE Stonewall sT LL HISTORIC at DISTRICT T
20201230_034741,Black Lives Matter AVENUE Stonewall ST L HISTORIC at DISTRICT
20201230_034741,Black Lives Matter AVENUE Stonewall sT LLL HISTORIC DISTRICT
20201230_034742,Black Lives Matter AVENUE Stonewall sT LLL HISTORIC tDISTRICT
20201230_034742,Black Lives Matter AVENUE StonewallST HISTORTC DISTRICT
20201230_034742,ONE AY ONE HAY BROADWAY NO STANDING ANYTIME
20201230_034743,ONE AY or ASPQH A ONE HAY BROADWAY NO STANDING ANYTIME T
20201230_034743,ONE AY or ASPQHA ONE HAY BROADWAY 5 NO STANDING ANYTIME
20201230_034744,ONE AY ONE HAY BROADWAY NO STANDING ANYTIME
20201230_034744,ONE A Y or A POR A ONE HAY BROADWAY NO STANDING ANYTIME T
20201230_034745,ONE AY ONE HAY BROADWAY NO STANDING ANYTIMEE
20201230_034745,ONE AY ONE HAY BROADWAY NO STANDING ANYTIME
20201230_034746,ONE AY or RASP ARIS ONE HAY BROADWAY NO STANDING ANYTIME
20201230_034746,ONE AY ONE WAY BROADWAY NO STANDING ANYTIME
20201230_034747,ONE A Y ONE HAY BROADWAY NO STANDING ANYTIME
20201230_034747,ONE AY or A POR AES ONE HAY BROADWAY NO STANDING ANYTIME T
20201230_034747,Ohio St Historic South Norfolk Chesapeake Ave Historic Sonth Norfolk STOP
20201230_034748,Ohio St Historic South Norfolk Chesapeake Ave Historic Sosth Norfolk STOP T
20201230_034748,Ohio St Historic Sounth Norfolk Chesapeake Ave Historic Sosth Norfolk M STOP T
20201230_034749,Ohio St Historic South Norfolk Chesapeake Ave Historic Sosth Norfolk STOP
20201230_034749,Ohio St HistoricSouth Norfolk Chesapeake Ave ! Historic Sosth Norfolk STOP T
20201230_034750,Ohio St Historic Squth Norfolk Chesapeake Ave Historic Soth Norfolk M STOP T
20201230_034750,Ohio St Historic South Norfolk Chesapeake Ave Historic South Norfolk STOP
20201230_034751,Ohio St Historic South Norfolk Chesapeake Ave Historic Sonth Norfolk STOP
20201230_034751,Ohio St Historic South Norfolk Chesapeake Ave Historic Sonth Norfolk STOP T
20201230_034752,Ohio St FHistoric South Norfolk Chesapeake Ave Historic Sonth Norfolk STOP
20201230_034752,Ohio St Historic South Norfolk Chesapeake Ave Historic Sosth Norfolk STOP T
20201230_034752,STOP
20201230_034753,STOP
20201230_034753,STOP
20201230_034754,STOP w
20201230_034754,STOP
20201230_034755,STOP
20201230_034755,STOP
20201230_034756,STOP
20201230_034756,STOP T
20201230_034757,STOP
20201230_034757,ALTO ALTC
20201230_034758,ALTO ALTC T
20201230_034758,ALTO ALTC T
20201230_034758,ALTO ALTC T
20201230_034759,ALTO ALTC T
20201230_034759,ALTO ALTC T
20201230_034800,ALTO ALTC
20201230_034800,ALTO ALTC T *
20201230_034801,ALTO ALTC T
20201230_034801,ALTO ALTC T
20201230_034802,ALTO ALTC T **
20201230_034802,TOW.AWAY NO PARKING 94M-1:30PM UFATOWE 27-5000 T
20201230_034803,TOW AWAY NO PARKING 9AM-1:30PM UFTOWEDR27-5000 .
20201230_034803,TOW AWAY NO PARKING 9AM-1:30PM UF-TOWED27-5000 T
20201230_034804,TOW.AWAY NO PARKING 9AM-1:30PM UFATOWED27-5000
20201230_034804,TOW AWAY NO PARKING ME 94M-1:30PM ETOWED27-5000
20201230_034804,TOW AWAY NO PARKING ME 9AM-1:30PM UETOWED727-5000
20201230_034805,TOW.AWAY NO PARKING 9AM-1:30PM UFTOWED27-5000
20201230_034805,TOW AWAY NO PARKING 9AM-1:30PM UFTOWED27-5000 -
20201230_034806,TOW AWAY NO PARKING 9AM-1:30PM UETOWED27-5000
20201230_034806,TOW.AWAY NO PARKING 9AM-1:30PM FTOWED27-5000 T
20201230_034807,TOW.AWAY NO PARKING 9AM-1:30PM UETOWED27-5000
20201230_034807,WE STREET OF THE WESTERNLA STREHTOFTHE STARBOARD IANTERN % T
20201230_034808,STREET OF THE WESTERNLA STREBT OFTHE STARBOARD IANTERN
20201230_034808,STREET OF THE WESTERNL STREBT OFTHE STARBOARD IANTERN
20201230_034809,STREET OF THE WESTERN LA STREBT OFTHE STARBOARD IANTERN T
20201230_034809,WE STREET OF THE WESTERNLA STREHTOF THE STARBOARD IANTERN
20201230_034810,STREET OF THE WESTERN LA STREHT OFTHE STARBOARD IANTERN T
20201230_034810,STREET OR THE WESTERNLA STREHTOF HE STARBOARD IANTERN T
20201230_034810,STREET OF THE WESTERNLA STR EHT OFTHE STARBOARD IANTERN
20201230_034811,STREET OF THE WESTERN LA STREHT OFTHE STARBOARDIANTERN
20201230_034811,STREET OF THE WESTERN LA STRBETOFTHE STARBOARD IANTERN T
20201230_034812,STREET OF THE WESTERN LA STREHTOF HE STARBOARD IANTERNN 1
20201230_034812,Rd Grennan Brace R STOP
20201230_034813,Rd Gre ennan Brace Rt STOP
20201230_034813,Rd Grennan Brace R STOP
20201230_034814,Rd Gre ennan Brace R STOP BRACE
20201230_034814,Rd Grennan Brace Rd STOP BRACE T
20201230_034815,Grennan R Brace R STOP BRACE
20201230_034815,Rd Grennan Brace R STOP BRACE T
20201230_034816,Crennan nR Brace R STOP BRACE e T
20201230_034816,Rdh Grennan Brace R STOP
20201230_034817,Rd Grennan Brace Rt STOP
20201230_034817,TRANQUILITY BLVD BLVD
20201230_034818,TRANQUILITY BLVD BLVD
20201230_034818,T BLVD TRANQUILITY BLVD T
20201230_034819,TRANQUILITY BLVD BLVD
20201230_034819,TRANQUILITY BLVD BLVD
20201230_034820,T BLVD TRANQUILITY BLVD
20201230_034820,BLVD TRANQUILITY BLVD T
20201230_034821,TRANQUILITY BLVD BLVD
20201230_034821,TRANQUILITY BLVD BLVD
20201230_034822,TRANQUILITY BLVD BLVD
20201230_034822,500 HiahSt S HUnter
20201230_034823,500 Hiah St S HUnter
20201230_034823,500 Hiah St S 200 HUnterle
20201230_034824,500 Hiah St THUnterhe
20201230_034824,S00 HiahSt S 000 Hunterhe
20201230_034825,500 Hiah st HUnterie 1
20201230_034825,500 HiahSt S THUnterhe
20201230_034826,500 HiahSt nteri
20201230_034826,500 HiahSt S Hunterwe
20201230_034827,500 Hiah st S HUnter
20201230_034827,ONLY NO TRUMP ANYTIME
20201230_034828,ONLY NO TRUMP ANYTIME
20201230_034828,ONLY NO TRUMP ANYTIME
20201230_034829,ONLY NO TRUMP ANYTIME
20201230_034829,ONLY NO TRUMP ANYTIME T
20201230_034830,ONLY NO TRUMP ANYTIME
20201230_034830,ONLY NO TRUMP ANYTIME T
20201230_034831,ONLY NO TRUMP ANYTIME
20201230_034831,ONLY NO TRUMP ANYTIME
