  bash arg: -p
  bash arg: edu.temple.mar_security.mlkit
  bash arg: 1
Events injected: 1
## Network stats: elapsed time=51ms (0ms mobile, 0ms wifi, 51ms not connected)
TRIAL,ELAPSED_TIME_MS,CPU_PERC,MEM_PERC, EM_STOR_SIZE_KB,EM_STOR_AVAIL_KB,EM_STOR_USED_KB,EM_STOR_USE_PERC,APP_DIR_SIZE_KB, TOTAL_MEM_KB,FREE_MEM_KB,AVAIL_MEM_KB, FLAGS,UTIME,STIME,CUTIME,CSTIME,PRIORITY,NUM_THREADS,START_TIME,RSS
1,,116,5.3,54725904,49453628,5272276,10,16,3667668,297024,1514552,1077952832,595,65,0,0,10,26,1482,56065
2,7970,109,5.7,54725904,49453648,5272256,10,16,3667668,308920,1527964,1077952832,890,91,0,0,10,27,1482,59397
3,10846,103,7.1,54725904,49453356,5272548,10,16,3667668,360936,1545200,1077952832,1197,109,0,0,10,28,1482,59116
4,13741,126,7.1,54725904,49444716,5281188,10,16,3667668,283432,1517300,1077952832,1492,135,0,0,10,28,1482,68052
5,16598,118,6.4,54725904,49424992,5300912,10,16,3667668,276532,1536944,1077952832,1794,157,0,0,10,28,1482,58073
6,19496,110,5.6,54725904,49424652,5301252,10,16,3667668,261004,1573372,1077952832,2108,181,0,0,10,28,1482,57236
7,22418,103,5.7,54725904,49424620,5301284,10,16,3667668,218848,1541516,1077952832,2428,200,0,0,10,28,1482,59105
8,25369,112,6.0,54725904,49425028,5300876,10,16,3667668,259872,1583588,1077952832,2741,221,0,0,10,28,1482,57696
9,28257,R,113,54725904,49425028,5300876,10,16,3667668,253568,1583292,1077952832,3045,249,0,0,10,28,1482,57163
10,31177,113,6.7,54725904,49427112,5298792,10,16,3667668,213036,1613904,1077952832,3336,273,0,0,10,28,1482,59233
11,34020,R,109,54725904,49425908,5299996,10,16,3667668,284848,1650240,1077952832,3639,287,0,0,10,28,1482,47424
12,36824,106,5.2,54725904,49425896,5300008,10,16,3667668,297924,1663420,4211008,3933,312,0,0,10,28,1482,49226
13,39664,115,6.2,54725904,49425896,5300008,10,16,3667668,272100,1637680,1077952832,4232,332,0,0,10,28,1482,54606
