  bash arg: -p
  bash arg: edu.temple.mar_security.mlkit
  bash arg: 1
Events injected: 1
## Network stats: elapsed time=49ms (0ms mobile, 0ms wifi, 49ms not connected)
TRIAL,ELAPSED_TIME_MS,CPU_PERC,MEM_PERC, EM_STOR_SIZE_KB,EM_STOR_AVAIL_KB,EM_STOR_USED_KB,EM_STOR_USE_PERC,APP_DIR_SIZE_KB, TOTAL_MEM_KB,FREE_MEM_KB,AVAIL_MEM_KB, FLAGS,UTIME,STIME,CUTIME,CSTIME,PRIORITY,NUM_THREADS,START_TIME,RSS
1,,109,5.2,54725904,49427488,5298416,10,16,3667668,358220,1665672,1077952832,649,60,0,0,10,25,1476,48758
2,8020,109,6.7,54725904,49427488,5298416,10,16,3667668,370280,1649900,1077952832,962,80,0,0,10,26,1476,69103
3,10959,106,7.2,54725904,49427480,5298424,10,16,3667668,385472,1666060,1077952832,1262,111,0,0,10,26,1476,67411
4,13896,116,6.0,54725904,49427476,5298428,10,16,3667668,355072,1635800,1077952832,1574,129,0,0,10,26,1476,69515
5,16768,109,6.3,54725904,49427476,5298428,10,16,3667668,425016,1705928,1077952832,1897,150,0,0,10,26,1476,55994
6,19721,115,7.5,54725904,49427476,5298428,10,16,3667668,371632,1652568,4211008,2209,188,0,0,10,26,1476,68926
7,22662,109,5.7,54725904,49427476,5298428,10,16,3667668,394180,1676716,1077952832,2531,207,0,0,10,26,1476,58112
8,25597,116,6.0,54725904,49427468,5298436,10,16,3667668,392200,1675168,1077952832,2844,229,0,0,10,26,1476,58918
9,28504,116,6.8,54725904,49427468,5298436,10,16,3667668,406196,1689496,1077952832,3150,252,0,0,10,26,1476,60280
10,31425,123,7.7,54725904,49427468,5298436,10,16,3667668,376764,1660396,1077952832,3461,276,0,0,10,26,1476,65778
11,34359,121,6.6,54725904,49427464,5298440,10,16,3667668,394388,1678032,1077952832,3773,305,0,0,10,26,1476,57942
12,37320,R,112,54725904,49427460,5298444,10,16,3667668,390412,1674068,1077952832,4093,323,0,0,10,26,1476,57822
13,40275,106,7.2,54725904,49427460,5298444,10,16,3667668,333952,1619656,1077952832,4412,344,0,0,10,26,1476,69053
14,43225,112,6.3,54725904,49427460,5298444,10,16,3667668,390584,1676520,1077952832,4731,366,0,0,10,26,1476,57115
15,46162,109,6.4,54725904,49427460,5298444,10,16,3667668,391180,1677124,1077952832,5049,387,0,0,10,26,1476,56036
16,49092,126,6.4,54725904,49427448,5298456,10,16,3667668,386512,1672484,4211008,5366,405,0,0,10,26,1476,60552
17,52015,115,6.4,54725904,49427448,5298456,10,16,3667668,384040,1670020,1077952832,5682,427,0,0,10,26,1476,61838
18,54955,116,6.4,54725904,49427444,5298460,10,16,3667668,338836,1624824,1077952832,5987,451,0,0,10,26,1476,70775
19,57850,120,7.4,54725904,49427444,5298460,10,16,3667668,389948,1675960,1077952832,6294,478,0,0,10,26,1476,59545
20,60760,113,6.5,54725904,49427436,5298468,10,16,3667668,385348,1671512,4211008,6608,495,0,0,10,26,1476,53121
21,63650,119,6.4,54725904,49427432,5298472,10,20,3667668,392856,1679208,1077952832,6923,520,0,0,10,31,1476,59961
22,66553,122,5.8,54725904,49427428,5298476,10,20,3667668,410540,1696908,1077952832,7231,549,0,0,10,31,1476,55989
23,69507,126,6.1,54725904,49427428,5298476,10,20,3667668,405720,1695784,1077952832,7543,572,0,0,10,31,1476,49787
24,72415,112,5.8,54725904,49427424,5298480,10,20,3667668,374800,1664868,1077952832,7844,601,0,0,10,31,1476,62356
25,75332,116,5.9,54725904,49427420,5298484,10,20,3667668,399772,1689872,1077952832,8157,617,0,0,10,31,1476,52263
26,78244,113,6.6,54725904,49427416,5298488,10,20,3667668,382360,1672516,1077952832,8457,635,0,0,10,31,1476,50961
27,81113,103,6.5,54725904,49427416,5298488,10,20,3667668,363980,1654136,1077952832,8770,656,0,0,10,31,1476,56342
28,84034,109,5.5,54725904,49427412,5298492,10,20,3667668,406324,1696492,1077952832,9072,681,0,0,10,31,1476,57617
29,86931,116,5.9,54725904,49427412,5298492,10,20,3667668,387372,1677548,1077952832,9375,716,0,0,10,31,1476,52160
30,89870,112,5.7,54725904,49427404,5298500,10,20,3667668,366912,1657112,1077952832,9677,742,0,0,10,31,1476,61741
31,92789,116,6.2,54725904,49427404,5298500,10,20,3667668,367676,1657876,1077952832,9997,760,0,0,10,31,1476,61454
32,95721,R,109,54725904,49427400,5298504,10,20,3667668,387236,1677756,1077952832,10309,785,0,0,10,31,1476,51670
33,98651,122,6.5,54725904,49427400,5298504,10,20,3667668,374124,1664652,4211008,10615,809,0,0,10,31,1476,45671
34,101549,116,5.6,54725904,49427396,5298508,10,20,3667668,359192,1649876,1077952832,10925,833,0,0,10,31,1476,59496
35,104482,106,5.2,54725904,49427392,5298512,10,20,3667668,395796,1686492,1077952832,11240,855,0,0,10,31,1476,49539
36,107433,R,115,54725904,49427388,5298516,10,20,3667668,406524,1697232,1077952832,11549,883,0,0,10,31,1476,51268
37,110391,103,5.8,54725904,49427384,5298520,10,20,3667668,360760,1651468,1077952832,11856,915,0,0,10,31,1476,54935
38,113348,109,5.3,54725904,49427384,5298520,10,20,3667668,393192,1684024,1077952832,12155,953,0,0,10,31,1476,59062
39,116299,109,5.7,54725904,49427380,5298524,10,20,3667668,386788,1677624,1077952832,12473,971,0,0,10,31,1476,51962
40,119227,112,5.9,54725904,49427380,5298524,10,20,3667668,368532,1659384,1077952832,12778,1002,0,0,10,31,1476,60467
41,122153,112,6.3,54725904,49427376,5298528,10,20,3667668,389428,1680292,1077952832,13096,1024,0,0,10,31,1476,54745
42,125089,106,6.0,54725904,49427372,5298532,10,20,3667668,387180,1678460,1077952832,13410,1040,0,0,10,31,1476,54517
43,127995,R,121,54725904,49427368,5298536,10,24,3667668,373672,1664952,1077952832,13719,1064,0,0,10,31,1476,59212
44,130933,112,6.2,54725904,49427364,5298540,10,24,3667668,378140,1669432,1077952832,14030,1089,0,0,10,31,1476,51757
45,133897,112,5.3,54725904,49427364,5298540,10,24,3667668,367020,1658316,1077952832,14342,1111,0,0,10,33,1476,55532
46,136821,R,112,54725904,49427364,5298540,10,24,3667668,399488,1690796,1077952832,14655,1135,0,0,10,33,1476,55909
47,139786,103,6.4,54725904,49427360,5298544,10,24,3667668,372172,1663488,1077952832,14969,1158,0,0,10,33,1476,49773
48,142740,125,6.2,54725904,49427360,5298544,10,24,3667668,401084,1692404,1077952832,15278,1179,0,0,10,33,1476,52102
