2020-05-25 02:29:28.794,/storage/emulated/0/Android/data/edu.temple.edge_playground/files/Movies/text_65pt_crf23.mp4,duration,20318
2020-05-25 02:29:28.797,/storage/emulated/0/Android/data/edu.temple.edge_playground/files/Movies/text_65pt_crf23.mp4,frame count,608
