2020-05-25 02:13:39.589,/storage/emulated/0/Android/data/edu.temple.edge_playground/files/Movies/dogs_5.mp4,duration,20318
2020-05-25 02:13:39.592,/storage/emulated/0/Android/data/edu.temple.edge_playground/files/Movies/dogs_5.mp4,frame count,608
