Timestamp,TimeToClassify,LabelCount,IsRunningLocally,,,,,
13:40.2,791,18,FALSE,,,,599.6428571,28
13:41.0,701,18,FALSE,,,,,
13:41.9,724,18,FALSE,,,,,
13:42.7,628,18,FALSE,,,,,
13:43.4,566,18,FALSE,,,,,
13:44.2,741,18,FALSE,,,,,
13:45.0,628,20,FALSE,,,,,
13:45.8,715,20,FALSE,,,,,
13:46.6,662,20,FALSE,,,,,
13:47.5,670,20,FALSE,,,,,
13:48.3,663,20,FALSE,,,,,
13:49.0,586,20,FALSE,,,,,
13:49.8,705,20,FALSE,,,,,
13:50.5,533,20,FALSE,,,,,
13:51.2,527,20,FALSE,,,,,
13:51.8,456,20,FALSE,,,,,
13:52.3,406,19,FALSE,,,,,
13:53.0,551,19,FALSE,,,,,
13:53.7,606,19,FALSE,,,,,
13:54.3,463,19,FALSE,,,,,
13:55.0,621,19,FALSE,,,,,
13:55.6,411,19,FALSE,,,,,
13:56.3,552,19,FALSE,,,,,
13:57.1,707,19,FALSE,,,,,
13:57.8,575,19,FALSE,,,,,
13:58.4,456,19,FALSE,,,,,
13:59.1,588,19,FALSE,,,,,
13:59.8,558,19,FALSE,,,,,
