Timestamp,TimeToClassify,LabelCount,IsRunningLocally
2020-05-25 03:39:40.618,43,3,true
2020-05-25 03:39:40.765,39,3,true
2020-05-25 03:39:40.915,41,3,true
2020-05-25 03:39:41.026,40,3,true
2020-05-25 03:39:41.137,41,3,true
2020-05-25 03:39:41.282,42,3,true
2020-05-25 03:39:41.397,43,3,true
2020-05-25 03:39:41.577,43,3,true
2020-05-25 03:39:41.695,44,3,true
2020-05-25 03:39:41.856,90,3,true
