Timestamp,TimeToClassify,LabelCount,IsRunningLocally,,,,,
14:12.3,664,18,FALSE,,,,612.7857143,28
14:13.1,622,18,FALSE,,,,,
14:13.9,652,18,FALSE,,,,,
14:14.7,721,18,FALSE,,,,,
14:15.4,599,18,FALSE,,,,,
14:16.1,592,18,FALSE,,,,,
14:16.8,601,20,FALSE,,,,,
14:17.4,493,20,FALSE,,,,,
14:18.1,528,20,FALSE,,,,,
14:18.7,456,20,FALSE,,,,,
14:19.5,634,20,FALSE,,,,,
14:20.2,562,20,FALSE,,,,,
14:21.0,696,20,FALSE,,,,,
14:21.8,688,20,FALSE,,,,,
14:22.6,579,20,FALSE,,,,,
14:23.4,685,20,FALSE,,,,,
14:24.1,640,20,FALSE,,,,,
14:24.7,466,19,FALSE,,,,,
14:25.4,602,19,FALSE,,,,,
14:26.2,712,19,FALSE,,,,,
14:27.1,698,19,FALSE,,,,,
14:27.8,573,19,FALSE,,,,,
14:28.6,692,19,FALSE,,,,,
14:29.4,692,19,FALSE,,,,,
14:30.2,704,19,FALSE,,,,,
14:31.1,663,19,FALSE,,,,,
14:31.8,517,19,FALSE,,,,,
14:32.3,427,19,FALSE,,,,,
