2020-05-25 02:14:11.794,/storage/emulated/0/Android/data/edu.temple.edge_playground/files/Movies/dogs_5.mp4,duration,20318
2020-05-25 02:14:11.797,/storage/emulated/0/Android/data/edu.temple.edge_playground/files/Movies/dogs_5.mp4,frame count,608
