2020-05-25 01:30:52.809,/storage/emulated/0/Android/data/edu.temple.edge_playground/files/Movies/text_35pt.mp4,duration,20480
2020-05-25 01:30:52.814,/storage/emulated/0/Android/data/edu.temple.edge_playground/files/Movies/text_35pt.mp4,frame count,613
