RECORD,Timestamp,Frame Count,Total Frame Time (millis),Avg Frame Time (millis),Avg FPS,AVG_FPS
36.054,20201230_073320,60,1001,16.68333333,5.99E-05,5.99E+01
37.055,20201230_073321,58,1001,17.25862069,5.79E-05,5.79E+01
38.056,20201230_073322,59,1001,16.96610169,5.89E-05,5.89E+01
39.056,20201230_073323,59,1000,16.94915254,5.90E-05,5.90E+01
40.057,20201230_073324,60,1001,16.68333333,5.99E-05,5.99E+01
41.058,20201230_073325,60,1001,16.68333333,5.99E-05,5.99E+01
42.058,20201230_073326,60,1000,16.66666667,6.00E-05,6.00E+01
43.058,20201230_073327,59,1000,16.94915254,5.90E-05,5.90E+01
44.059,20201230_073328,59,1001,16.96610169,5.89E-05,5.89E+01
45.059,20201230_073329,60,1000,16.66666667,6.00E-05,6.00E+01
46.06,20201230_073330,59,1001,16.96610169,5.89E-05,5.89E+01
47.061,20201230_073331,60,1001,16.68333333,5.99E-05,5.99E+01
48.061,20201230_073332,60,1000,16.66666667,6.00E-05,6.00E+01
49.062,20201230_073333,58,1001,17.25862069,5.79E-05,5.79E+01
50.062,20201230_073334,59,1000,16.94915254,5.90E-05,5.90E+01
51.062,20201230_073335,60,1000,16.66666667,6.00E-05,6.00E+01
52.063,20201230_073336,59,1001,16.96610169,5.89E-05,5.89E+01
53.063,20201230_073337,60,1000,16.66666667,6.00E-05,6.00E+01
54.064,20201230_073338,59,1001,16.96610169,5.89E-05,5.89E+01
55.064,20201230_073339,60,1000,16.66666667,6.00E-05,6.00E+01
56.065,20201230_073340,60,1001,16.68333333,5.99E-05,5.99E+01
57.066,20201230_073341,59,1001,16.96610169,5.89E-05,5.89E+01
58.066,20201230_073342,60,1000,16.66666667,6.00E-05,6.00E+01
59.066,20201230_073343,60,1000,16.66666667,6.00E-05,6.00E+01
60.067,20201230_073344,60,1001,16.68333333,5.99E-05,5.99E+01
61.068,20201230_073345,58,1001,17.25862069,5.79E-05,5.79E+01
62.068,20201230_073346,60,1000,16.66666667,6.00E-05,6.00E+01
63.069,20201230_073347,60,1001,16.68333333,5.99E-05,5.99E+01
64.07,20201230_073348,60,1001,16.68333333,5.99E-05,5.99E+01
65.07,20201230_073349,60,1000,16.66666667,6.00E-05,6.00E+01
66.071,20201230_073350,59,1001,16.96610169,5.89E-05,5.89E+01
67.086,20201230_073351,60,1015,16.91666667,5.91E-05,5.91E+01
68.098,20201230_073352,29,1012,34.89655172,2.87E-05,2.87E+01
69.107,20201230_073353,38,1009,26.55263158,3.77E-05,3.77E+01
70.108,20201230_073354,37,1001,27.05405405,3.70E-05,3.70E+01
71.108,20201230_073355,37,1000,27.02702703,3.70E-05,3.70E+01
72.109,20201230_073356,37,1001,27.05405405,3.70E-05,3.70E+01
73.184,20201230_073357,30,1075,35.83333333,2.79E-05,2.79E+01
74.194,20201230_073358,49,1010,20.6122449,4.85E-05,4.85E+01
75.194,20201230_073359,37,1000,27.02702703,3.70E-05,3.70E+01
76.195,20201230_073400,48,1001,20.85416667,4.80E-05,4.80E+01
77.195,20201230_073401,37,1000,27.02702703,3.70E-05,3.70E+01
78.196,20201230_073402,48,1001,20.85416667,4.80E-05,4.80E+01
79.197,20201230_073403,38,1001,26.34210526,3.80E-05,3.80E+01
80.197,20201230_073404,48,1000,20.83333333,4.80E-05,4.80E+01
81.198,20201230_073405,36,1001,27.80555556,3.60E-05,3.60E+01
82.199,20201230_073406,49,1001,20.42857143,4.90E-05,4.90E+01
83.2,20201230_073407,38,1001,26.34210526,3.80E-05,3.80E+01
84.216,20201230_073408,50,1016,20.32,4.92E-05,4.92E+01
85.237,20201230_073409,35,1021,29.17142857,3.43E-05,3.43E+01
86.252,20201230_073410,46,1015,22.06521739,4.53E-05,4.53E+01
87.252,20201230_073411,47,1000,21.27659574,4.70E-05,4.70E+01
88.258,20201230_073412,34,1006,29.58823529,3.38E-05,3.38E+01
89.27,20201230_073413,48,1012,21.08333333,4.74E-05,4.74E+01
90.492,20201230_073414,47,1222,26,3.85E-05,3.85E+01
91.505,20201230_073415,48,1013,21.10416667,4.74E-05,4.74E+01
92.729,20201230_073417,46,1224,26.60869565,3.76E-05,3.76E+01
93.74,20201230_073418,48,1011,21.0625,4.75E-05,4.75E+01
94.94,20201230_073419,46,1200,26.08695652,3.83E-05,3.83E+01
95.942,20201230_073420,46,1002,21.7826087,4.59E-05,4.59E+01
96.942,20201230_073421,47,1000,21.27659574,4.70E-05,4.70E+01
97.943,20201230_073422,34,1001,29.44117647,3.40E-05,3.40E+01
98.944,20201230_073423,47,1001,21.29787234,4.70E-05,4.70E+01
100.174,20201230_073424,45,1230,27.33333333,3.66E-05,3.66E+01
101.179,20201230_073425,48,1005,20.9375,4.78E-05,4.78E+01
102.367,20201230_073426,45,1188,26.4,3.79E-05,3.79E+01
103.38,20201230_073427,48,1013,21.10416667,4.74E-05,4.74E+01
104.381,20201230_073428,47,1001,21.29787234,4.70E-05,4.70E+01
105.466,20201230_073429,35,1085,31,3.23E-05,3.23E+01
106.466,20201230_073430,45,1000,22.22222222,4.50E-05,4.50E+01
107.467,20201230_073431,45,1001,22.24444444,4.50E-05,4.50E+01
108.467,20201230_073432,45,1000,22.22222222,4.50E-05,4.50E+01
109.669,20201230_073434,42,1202,28.61904762,3.49E-05,3.49E+01
110.669,20201230_073435,45,1000,22.22222222,4.50E-05,4.50E+01
111.67,20201230_073436,45,1001,22.24444444,4.50E-05,4.50E+01
112.67,20201230_073437,46,1000,21.73913043,4.60E-05,4.60E+01
113.671,20201230_073438,58,1001,17.25862069,5.79E-05,5.79E+01
114.672,20201230_073439,59,1001,16.96610169,5.89E-05,5.89E+01
115.673,20201230_073440,59,1001,16.96610169,5.89E-05,5.89E+01
116.673,20201230_073441,58,1000,17.24137931,5.80E-05,5.80E+01
117.852,20201230_073442,55,1179,21.43636364,4.66E-05,4.66E+01
118.858,20201230_073443,47,1006,21.40425532,4.67E-05,4.67E+01
119.86,20201230_073444,45,1002,22.26666667,4.49E-05,4.49E+01
120.86,20201230_073445,45,1000,22.22222222,4.50E-05,4.50E+01
122.079,20201230_073446,43,1219,28.34883721,3.53E-05,3.53E+01
123.079,20201230_073447,45,1000,22.22222222,4.50E-05,4.50E+01
124.079,20201230_073448,60,1000,16.66666667,6.00E-05,6.00E+01
125.08,20201230_073449,58,1001,17.25862069,5.79E-05,5.79E+01
126.081,20201230_073450,58,1001,17.25862069,5.79E-05,5.79E+01
127.082,20201230_073451,59,1001,16.96610169,5.89E-05,5.89E+01
128.082,20201230_073452,57,1000,17.54385965,5.70E-05,5.70E+01
129.084,20201230_073453,59,1002,16.98305085,5.89E-05,5.89E+01
130.084,20201230_073454,58,1000,17.24137931,5.80E-05,5.80E+01
131.099,20201230_073455,59,1015,17.20338983,5.81E-05,5.81E+01
132.102,20201230_073456,60,1003,16.71666667,5.98E-05,5.98E+01
133.103,20201230_073457,58,1001,17.25862069,5.79E-05,5.79E+01
134.104,20201230_073458,59,1001,16.96610169,5.89E-05,5.89E+01
135.105,20201230_073459,59,1001,16.96610169,5.89E-05,5.89E+01
136.106,20201230_073500,59,1001,16.96610169,5.89E-05,5.89E+01
137.107,20201230_073501,58,1001,17.25862069,5.79E-05,5.79E+01
138.107,20201230_073502,58,1000,17.24137931,5.80E-05,5.80E+01
139.108,20201230_073503,59,1001,16.96610169,5.89E-05,5.89E+01
140.109,20201230_073504,58,1001,17.25862069,5.79E-05,5.79E+01
141.109,20201230_073505,59,1000,16.94915254,5.90E-05,5.90E+01
142.111,20201230_073506,58,1002,17.27586207,5.79E-05,5.79E+01
143.111,20201230_073507,58,1000,17.24137931,5.80E-05,5.80E+01
144.112,20201230_073508,59,1001,16.96610169,5.89E-05,5.89E+01
145.113,20201230_073509,57,1001,17.56140351,5.69E-05,5.69E+01
146.114,20201230_073510,58,1001,17.25862069,5.79E-05,5.79E+01
147.114,20201230_073511,58,1000,17.24137931,5.80E-05,5.80E+01
148.115,20201230_073512,59,1001,16.96610169,5.89E-05,5.89E+01
149.116,20201230_073513,58,1001,17.25862069,5.79E-05,5.79E+01
150.117,20201230_073514,59,1001,16.96610169,5.89E-05,5.89E+01
151.118,20201230_073515,59,1001,16.96610169,5.89E-05,5.89E+01
152.118,20201230_073516,58,1000,17.24137931,5.80E-05,5.80E+01
153.119,20201230_073517,59,1001,16.96610169,5.89E-05,5.89E+01
154.12,20201230_073518,58,1001,17.25862069,5.79E-05,5.79E+01
155.15,20201230_073519,59,1030,17.45762712,5.73E-05,5.73E+01
156.155,20201230_073520,60,1005,16.75,5.97E-05,5.97E+01
157.156,20201230_073521,58,1001,17.25862069,5.79E-05,5.79E+01
158.157,20201230_073522,59,1001,16.96610169,5.89E-05,5.89E+01
159.158,20201230_073523,58,1001,17.25862069,5.79E-05,5.79E+01
160.159,20201230_073524,59,1001,16.96610169,5.89E-05,5.89E+01
161.159,20201230_073525,58,1000,17.24137931,5.80E-05,5.80E+01
162.16,20201230_073526,58,1001,17.25862069,5.79E-05,5.79E+01
163.161,20201230_073527,59,1001,16.96610169,5.89E-05,5.89E+01
164.161,20201230_073528,58,1000,17.24137931,5.80E-05,5.80E+01
165.163,20201230_073529,59,1002,16.98305085,5.89E-05,5.89E+01
166.163,20201230_073530,58,1000,17.24137931,5.80E-05,5.80E+01
167.164,20201230_073531,59,1001,16.96610169,5.89E-05,5.89E+01
168.166,20201230_073532,59,1002,16.98305085,5.89E-05,5.89E+01
169.166,20201230_073533,58,1000,17.24137931,5.80E-05,5.80E+01
170.167,20201230_073534,60,1001,16.68333333,5.99E-05,5.99E+01
171.167,20201230_073535,57,1000,17.54385965,5.70E-05,5.70E+01
172.168,20201230_073536,59,1001,16.96610169,5.89E-05,5.89E+01
173.169,20201230_073537,60,1001,16.68333333,5.99E-05,5.99E+01
174.183,20201230_073538,59,1014,17.18644068,5.82E-05,5.82E+01
175.188,20201230_073539,60,1005,16.75,5.97E-05,5.97E+01
176.188,20201230_073540,60,1000,16.66666667,6.00E-05,6.00E+01
177.189,20201230_073541,59,1001,16.96610169,5.89E-05,5.89E+01
178.19,20201230_073542,58,1001,17.25862069,5.79E-05,5.79E+01
179.191,20201230_073543,59,1001,16.96610169,5.89E-05,5.89E+01
