RECORD,Timestamp,Frame Count,Total Frame Time (millis),Avg Frame Time (millis),Avg FPS,AVG_FPS
47.097,20201230_083713,60,1000,16.66666667,6.00E-05,6.00E+01
48.098,20201230_083714,60,1001,16.68333333,5.99E-05,5.99E+01
49.099,20201230_083715,60,1001,16.68333333,5.99E-05,5.99E+01
50.1,20201230_083716,60,1001,16.68333333,5.99E-05,5.99E+01
51.1,20201230_083717,59,1000,16.94915254,5.90E-05,5.90E+01
52.1,20201230_083718,60,1000,16.66666667,6.00E-05,6.00E+01
53.1,20201230_083719,60,1000,16.66666667,6.00E-05,6.00E+01
54.101,20201230_083720,59,1001,16.96610169,5.89E-05,5.89E+01
55.102,20201230_083721,60,1001,16.68333333,5.99E-05,5.99E+01
56.103,20201230_083722,59,1001,16.96610169,5.89E-05,5.89E+01
57.103,20201230_083723,60,1000,16.66666667,6.00E-05,6.00E+01
58.103,20201230_083724,60,1000,16.66666667,6.00E-05,6.00E+01
59.103,20201230_083725,60,1000,16.66666667,6.00E-05,6.00E+01
60.105,20201230_083726,60,1002,16.7,5.99E-05,5.99E+01
61.105,20201230_083727,60,1000,16.66666667,6.00E-05,6.00E+01
62.105,20201230_083728,60,1000,16.66666667,6.00E-05,6.00E+01
63.106,20201230_083729,60,1001,16.68333333,5.99E-05,5.99E+01
64.106,20201230_083730,58,1000,17.24137931,5.80E-05,5.80E+01
65.115,20201230_083731,60,1009,16.81666667,5.95E-05,5.95E+01
66.125,20201230_083732,60,1010,16.83333333,5.94E-05,5.94E+01
67.125,20201230_083733,60,1000,16.66666667,6.00E-05,6.00E+01
68.126,20201230_083734,31,1001,32.29032258,3.10E-05,3.10E+01
69.127,20201230_083735,37,1001,27.05405405,3.70E-05,3.70E+01
70.127,20201230_083736,37,1000,27.02702703,3.70E-05,3.70E+01
71.47,20201230_083737,34,1343,39.5,2.53E-05,2.53E+01
72.479,20201230_083738,38,1009,26.55263158,3.77E-05,3.77E+01
73.649,20201230_083740,47,1170,24.89361702,4.02E-05,4.02E+01
74.663,20201230_083741,50,1014,20.28,4.93E-05,4.93E+01
75.664,20201230_083742,36,1001,27.80555556,3.60E-05,3.60E+01
76.664,20201230_083743,49,1000,20.40816327,4.90E-05,4.90E+01
77.665,20201230_083744,36,1001,27.80555556,3.60E-05,3.60E+01
78.666,20201230_083745,48,1001,20.85416667,4.80E-05,4.80E+01
79.667,20201230_083746,37,1001,27.05405405,3.70E-05,3.70E+01
80.88,20201230_083747,49,1213,24.75510204,4.04E-05,4.04E+01
81.885,20201230_083748,49,1005,20.51020408,4.88E-05,4.88E+01
82.885,20201230_083749,37,1000,27.02702703,3.70E-05,3.70E+01
83.886,20201230_083750,48,1001,20.85416667,4.80E-05,4.80E+01
84.982,20201230_083751,39,1096,28.1025641,3.56E-05,3.56E+01
85.987,20201230_083752,48,1005,20.9375,4.78E-05,4.78E+01
87.205,20201230_083753,46,1218,26.47826087,3.78E-05,3.78E+01
88.206,20201230_083754,47,1001,21.29787234,4.70E-05,4.70E+01
89.206,20201230_083755,47,1000,21.27659574,4.70E-05,4.70E+01
90.207,20201230_083756,35,1001,28.6,3.50E-05,3.50E+01
91.207,20201230_083757,47,1000,21.27659574,4.70E-05,4.70E+01
92.402,20201230_083758,46,1195,25.97826087,3.85E-05,3.85E+01
93.409,20201230_083759,48,1007,20.97916667,4.77E-05,4.77E+01
94.633,20201230_083801,47,1224,26.04255319,3.84E-05,3.84E+01
95.644,20201230_083802,48,1011,21.0625,4.75E-05,4.75E+01
96.807,20201230_083803,44,1163,26.43181818,3.78E-05,3.78E+01
97.812,20201230_083804,48,1005,20.9375,4.78E-05,4.78E+01
99.027,20201230_083805,46,1215,26.41304348,3.79E-05,3.79E+01
100.03,20201230_083806,47,1003,21.34042553,4.69E-05,4.69E+01
101.221,20201230_083807,45,1191,26.46666667,3.78E-05,3.78E+01
102.231,20201230_083808,48,1010,21.04166667,4.75E-05,4.75E+01
103.438,20201230_083809,46,1207,26.23913043,3.81E-05,3.81E+01
104.449,20201230_083810,46,1011,21.97826087,4.55E-05,4.55E+01
105.45,20201230_083811,45,1001,22.24444444,4.50E-05,4.50E+01
106.45,20201230_083812,46,1000,21.73913043,4.60E-05,4.60E+01
107.578,20201230_083814,38,1128,29.68421053,3.37E-05,3.37E+01
108.585,20201230_083815,45,1007,22.37777778,4.47E-05,4.47E+01
109.585,20201230_083816,45,1000,22.22222222,4.50E-05,4.50E+01
110.586,20201230_083817,46,1001,21.76086957,4.60E-05,4.60E+01
111.794,20201230_083818,43,1208,28.09302326,3.56E-05,3.56E+01
112.804,20201230_083819,46,1010,21.95652174,4.55E-05,4.55E+01
113.804,20201230_083820,59,1000,16.94915254,5.90E-05,5.90E+01
114.805,20201230_083821,58,1001,17.25862069,5.79E-05,5.79E+01
115.805,20201230_083822,58,1000,17.24137931,5.80E-05,5.80E+01
116.806,20201230_083823,59,1001,16.96610169,5.89E-05,5.89E+01
117.807,20201230_083824,45,1001,22.24444444,4.50E-05,4.50E+01
118.807,20201230_083825,46,1000,21.73913043,4.60E-05,4.60E+01
119.808,20201230_083826,44,1001,22.75,4.40E-05,4.40E+01
121.059,20201230_083827,45,1251,27.8,3.60E-05,3.60E+01
122.059,20201230_083828,45,1000,22.22222222,4.50E-05,4.50E+01
123.06,20201230_083829,45,1001,22.24444444,4.50E-05,4.50E+01
124.061,20201230_083830,58,1001,17.25862069,5.79E-05,5.79E+01
125.061,20201230_083831,59,1000,16.94915254,5.90E-05,5.90E+01
126.062,20201230_083832,58,1001,17.25862069,5.79E-05,5.79E+01
127.079,20201230_083833,59,1017,17.23728814,5.80E-05,5.80E+01
128.08,20201230_083834,59,1001,16.96610169,5.89E-05,5.89E+01
129.08,20201230_083835,58,1000,17.24137931,5.80E-05,5.80E+01
130.081,20201230_083836,59,1001,16.96610169,5.89E-05,5.89E+01
131.081,20201230_083837,58,1000,17.24137931,5.80E-05,5.80E+01
132.082,20201230_083838,59,1001,16.96610169,5.89E-05,5.89E+01
133.082,20201230_083839,59,1000,16.94915254,5.90E-05,5.90E+01
134.106,20201230_083840,59,1024,17.3559322,5.76E-05,5.76E+01
135.117,20201230_083841,60,1011,16.85,5.93E-05,5.93E+01
136.118,20201230_083842,58,1001,17.25862069,5.79E-05,5.79E+01
137.118,20201230_083843,60,1000,16.66666667,6.00E-05,6.00E+01
138.119,20201230_083844,58,1001,17.25862069,5.79E-05,5.79E+01
139.12,20201230_083845,59,1001,16.96610169,5.89E-05,5.89E+01
140.12,20201230_083846,58,1000,17.24137931,5.80E-05,5.80E+01
141.121,20201230_083847,58,1001,17.25862069,5.79E-05,5.79E+01
142.137,20201230_083848,60,1016,16.93333333,5.91E-05,5.91E+01
143.138,20201230_083849,58,1001,17.25862069,5.79E-05,5.79E+01
144.139,20201230_083850,60,1001,16.68333333,5.99E-05,5.99E+01
145.139,20201230_083851,59,1000,16.94915254,5.90E-05,5.90E+01
146.143,20201230_083852,59,1004,17.01694915,5.88E-05,5.88E+01
147.157,20201230_083853,60,1014,16.9,5.92E-05,5.92E+01
148.158,20201230_083854,58,1001,17.25862069,5.79E-05,5.79E+01
149.159,20201230_083855,59,1001,16.96610169,5.89E-05,5.89E+01
150.159,20201230_083856,58,1000,17.24137931,5.80E-05,5.80E+01
151.16,20201230_083857,59,1001,16.96610169,5.89E-05,5.89E+01
152.161,20201230_083858,58,1001,17.25862069,5.79E-05,5.79E+01
153.162,20201230_083859,58,1001,17.25862069,5.79E-05,5.79E+01
154.162,20201230_083900,59,1000,16.94915254,5.90E-05,5.90E+01
155.163,20201230_083901,58,1001,17.25862069,5.79E-05,5.79E+01
156.164,20201230_083902,60,1001,16.68333333,5.99E-05,5.99E+01
157.164,20201230_083903,59,1000,16.94915254,5.90E-05,5.90E+01
158.164,20201230_083904,57,1000,17.54385965,5.70E-05,5.70E+01
159.165,20201230_083905,58,1001,17.25862069,5.79E-05,5.79E+01
160.171,20201230_083906,59,1006,17.05084746,5.86E-05,5.86E+01
161.184,20201230_083907,60,1013,16.88333333,5.92E-05,5.92E+01
162.184,20201230_083908,58,1000,17.24137931,5.80E-05,5.80E+01
163.185,20201230_083909,59,1001,16.96610169,5.89E-05,5.89E+01
164.186,20201230_083910,59,1001,16.96610169,5.89E-05,5.89E+01
165.187,20201230_083911,59,1001,16.96610169,5.89E-05,5.89E+01
166.187,20201230_083912,59,1000,16.94915254,5.90E-05,5.90E+01
167.188,20201230_083913,57,1001,17.56140351,5.69E-05,5.69E+01
168.188,20201230_083914,60,1000,16.66666667,6.00E-05,6.00E+01
169.189,20201230_083915,58,1001,17.25862069,5.79E-05,5.79E+01
170.189,20201230_083916,59,1000,16.94915254,5.90E-05,5.90E+01
171.19,20201230_083917,58,1001,17.25862069,5.79E-05,5.79E+01
172.192,20201230_083918,60,1002,16.7,5.99E-05,5.99E+01
173.192,20201230_083919,58,1000,17.24137931,5.80E-05,5.80E+01
174.192,20201230_083920,58,1000,17.24137931,5.80E-05,5.80E+01
175.193,20201230_083921,59,1001,16.96610169,5.89E-05,5.89E+01
176.193,20201230_083922,58,1000,17.24137931,5.80E-05,5.80E+01
177.194,20201230_083923,59,1001,16.96610169,5.89E-05,5.89E+01
178.195,20201230_083924,58,1001,17.25862069,5.79E-05,5.79E+01
179.196,20201230_083925,59,1001,16.96610169,5.89E-05,5.89E+01
