  bash arg: -p
  bash arg: com.google.android.apps.translate
  bash arg: 1
Events injected: 1
## Network stats: elapsed time=41ms (0ms mobile, 0ms wifi, 41ms not connected)
TRIAL,ELAPSED_TIME_MS,CPU_PERC,MEM_PERC, EM_STOR_SIZE_KB,EM_STOR_AVAIL_KB,EM_STOR_USED_KB,EM_STOR_USE_PERC,APP_DIR_SIZE_KB, TOTAL_MEM_KB,FREE_MEM_KB,AVAIL_MEM_KB, FLAGS,UTIME,STIME,CUTIME,CSTIME,PRIORITY,NUM_THREADS,START_TIME,RSS
1,,102,5.4,54725904,48912544,5813360,11,48,3667664,160272,1487040,1077952832,491,94,0,0,10,99,9639579,48655
2,8481,44.1,5.4,54725904,48912544,5813360,11,48,3667664,368712,1482316,1077952832,648,113,0,0,10,99,9639579,48350
3,11463,48.4,5.7,54725904,48912540,5813364,11,48,3667664,361964,1475904,1077952832,801,133,0,0,10,97,9639579,51645
4,14475,44.1,5.8,54725904,48912540,5813364,11,48,3667664,352464,1468004,1077952832,963,151,0,0,10,97,9639579,52432
5,17480,43.2,6.1,54725904,48912540,5813364,11,48,3667664,347632,1463180,1077952832,1119,170,0,0,10,97,9639579,55172
6,20506,34.2,6.1,54725904,48912528,5813376,11,48,3667664,340260,1422852,1077952832,1264,190,0,0,10,97,9639579,55489
7,23590,63.6,6.3,54725904,48912524,5813380,11,48,3667664,358132,1458764,1077952832,1427,207,0,0,10,97,9639579,53317
8,26581,44.1,5.5,54725904,48912524,5813380,11,48,3667664,379156,1479636,1077952832,1582,230,0,0,10,97,9639579,49115
9,29637,47.0,5.4,54725904,48912524,5813380,11,48,3667664,375196,1475844,1077952832,1740,245,0,0,10,98,9639579,48719
10,32679,48.4,5.4,54725904,48912520,5813384,11,48,3667664,376440,1451372,1077952832,1881,270,0,0,10,98,9639579,48475
11,35715,42.4,5.4,54725904,48912516,5813388,11,48,3667664,373284,1476880,1077952832,2049,291,0,0,10,98,9639579,49108
12,38760,47.0,5.6,54725904,48912512,5813392,11,48,3667664,371208,1474828,1077952832,2208,316,0,0,10,98,9639579,50245
13,41802,52.9,6.0,54725904,48912736,5813168,11,48,3667664,362256,1466488,1077952832,2353,337,0,0,10,98,9639579,54691
14,44806,50.0,6.0,54725904,48912732,5813172,11,48,3667664,352228,1427824,1077952832,2491,358,0,0,10,98,9639579,54262
15,47857,57.5,6.3,54725904,48912732,5813172,11,48,3667664,348208,1452468,1077952832,2649,374,0,0,10,98,9639579,56596
16,50912,63.6,6.5,54725904,48912732,5813172,11,48,3667664,342784,1447048,1077952832,2828,392,0,0,10,98,9639579,58298
17,53963,45.4,6.5,54725904,48912728,5813176,11,48,3667664,349424,1442044,1077952832,2984,414,0,0,10,98,9639579,59063
18,56998,44.1,6.6,54725904,48912728,5813176,11,48,3667664,359760,1423280,1077952832,3116,441,0,0,10,98,9639579,60517
19,60034,42.4,6.8,54725904,48912728,5813176,11,48,3667664,355088,1428064,1077952832,3255,463,0,0,10,95,9639579,61182
20,63102,50.0,6.7,54725904,48912728,5813176,11,48,3667664,350356,1423340,1077952832,3421,477,0,0,10,95,9639579,61740
21,66129,38.2,7.1,54725904,48912700,5813204,11,48,3667664,354656,1386328,1077952832,3564,503,0,0,10,95,9639579,65225
22,69178,47.0,7.1,54725904,48912700,5813204,11,48,3667664,349928,1410276,1077952832,3735,524,0,0,10,95,9639579,65859
23,72260,44.1,7.2,54725904,48912700,5813204,11,48,3667664,370700,1431056,1077952832,3896,537,0,0,10,95,9639579,66043
24,75335,44.1,6.5,54725904,48912700,5813204,11,48,3667664,402844,1463204,1077952832,4052,564,0,0,10,95,9639579,53580
25,78354,44.1,6.0,54725904,48912696,5813208,11,48,3667664,413852,1445624,1077952832,4205,589,0,0,10,95,9639579,48465
26,81417,42.4,5.3,54725904,48912696,5813208,11,48,3667664,431280,1491716,1077952832,4352,612,0,0,10,95,9639579,47684
27,84404,48.4,5.3,54725904,48912696,5813208,11,48,3667664,425828,1486272,1077952832,4532,639,0,0,10,95,9639579,47731
28,87378,39.3,5.6,54725904,48912692,5813212,11,48,3667664,421672,1482264,1077952832,4673,660,0,0,10,95,9639579,50834
29,90408,48.4,5.6,54725904,48912688,5813216,11,48,3667664,413152,1473772,1077952832,4827,680,0,0,10,95,9639579,50629
30,93425,69.6,5.9,54725904,48912688,5813216,11,48,3667664,420812,1481900,1077952832,5012,696,0,0,10,95,9639579,52712
31,96458,48.4,5.8,54725904,48912688,5813216,11,48,3667664,416052,1477148,1077952832,5177,713,0,0,10,95,9639579,52322
32,99462,52.9,5.9,54725904,48912680,5813224,11,48,3667664,405808,1467076,1077952832,5331,730,0,0,10,93,9639579,53696
33,102474,48.4,6.3,54725904,48912676,5813228,11,48,3667664,398208,1430844,1077952832,5476,744,0,0,10,93,9639579,56178
34,105501,45.4,6.5,54725904,48912676,5813228,11,48,3667664,393944,1455240,1077952832,5624,761,0,0,10,93,9639579,59520
35,108490,44.1,6.5,54725904,48912676,5813228,11,48,3667664,388504,1449800,1077952832,5791,785,0,0,10,93,9639579,59768
36,111541,57.5,7.3,54725904,48912640,5813264,11,48,3667664,376520,1409324,1077952832,5945,807,0,0,10,93,9639579,65815
37,114573,51.5,7.2,54725904,48912640,5813264,11,48,3667664,372524,1434692,1077952832,6090,831,0,0,10,93,9639579,66292
38,117618,42.4,7.3,54725904,48912640,5813264,11,48,3667664,366016,1428776,1077952832,6240,852,0,0,10,93,9639579,67542
39,120657,42.4,7.7,54725904,48912640,5813264,11,48,3667664,360812,1423580,1077952832,6391,876,0,0,10,84,9639579,69679
40,123649,44.1,7.5,54725904,48912644,5813260,11,48,3667664,349320,1383492,1077952832,6548,904,0,0,10,84,9639579,66291
41,126628,47.0,5.8,54725904,48912644,5813260,11,48,3667664,421056,1483912,1077952832,6710,926,0,0,10,86,9639579,52600
42,129645,51.5,6.0,54725904,48912644,5813260,11,48,3667664,431752,1494872,1077952832,6881,942,0,0,10,86,9639579,54455
43,132687,47.0,6.0,54725904,48912636,5813268,11,48,3667664,424520,1487672,1077952832,7051,959,0,0,10,86,9639579,54521
44,135700,48.4,6.0,54725904,48912636,5813268,11,48,3667664,414788,1449300,1077952832,7208,981,0,0,10,86,9639579,55114
45,138712,58.8,5.7,54725904,48912636,5813268,11,48,3667664,426936,1490112,1077952832,7391,1003,0,0,10,86,9639579,50616
46,141738,51.5,5.9,54725904,48912636,5813268,11,48,3667664,430812,1494000,1077952832,7566,1026,0,0,10,86,9639579,53131
47,144804,48.4,5.9,54725904,48912632,5813272,11,48,3667664,420076,1483292,1077952832,7723,1045,0,0,10,86,9639579,52965
48,147868,45.4,6.2,54725904,48912632,5813272,11,48,3667664,412520,1447104,1077952832,7872,1063,0,0,10,86,9639579,55737
49,150916,51.5,6.1,54725904,48912628,5813276,11,48,3667664,408616,1471876,1077952832,8029,1084,0,0,10,87,9639579,55341
50,153946,57.5,5.6,54725904,48912628,5813276,11,48,3667664,421464,1484728,1077952832,8222,1100,0,0,10,87,9639579,51158
51,156981,63.6,5.6,54725904,48912624,5813280,11,48,3667664,408692,1443352,1077952832,8381,1120,0,0,10,87,9639579,50947
52,159980,45.4,5.5,54725904,48912624,5813280,11,48,3667664,411908,1475224,1077952832,8545,1140,0,0,10,87,9639579,49286
53,162978,55.8,5.9,54725904,48912620,5813284,11,48,3667664,405360,1468688,1077952832,8728,1161,0,0,10,87,9639579,53196
54,166023,51.5,5.8,54725904,48912620,5813284,11,48,3667664,404512,1467840,1077952832,8914,1172,0,0,10,87,9639579,53215
55,169095,44.1,5.9,54725904,48912616,5813288,11,48,3667664,393792,1428528,1077952832,9070,1192,0,0,10,87,9639579,54291
56,172139,47.0,6.2,54725904,48912616,5813288,11,48,3667664,387924,1451452,1077952832,9235,1213,0,0,10,87,9639579,57450
57,175133,50.0,6.1,54725904,48912616,5813288,11,48,3667664,393764,1457428,1077952832,9397,1242,0,0,10,87,9639579,55202
58,178139,47.0,5.6,54725904,48912608,5813296,11,48,3667664,409156,1472936,1077952832,9553,1268,0,0,10,87,9639579,50490
