Timestamp,TimeToClassify,LabelCount,IsRunningLocally,,,,,
34:26.1,801,16,FALSE,,,,571.0333333,30
34:26.8,627,16,FALSE,,,,,
34:27.5,618,16,FALSE,,,,,
34:28.3,689,16,FALSE,,,,,
34:28.9,447,16,FALSE,,,,,
34:29.5,464,16,FALSE,,,,,
34:30.1,489,17,FALSE,,,,,
34:30.8,561,17,FALSE,,,,,
34:31.7,737,17,FALSE,,,,,
34:32.3,574,17,FALSE,,,,,
34:32.8,416,17,FALSE,,,,,
34:33.7,764,17,FALSE,,,,,
34:34.5,691,17,FALSE,,,,,
34:35.1,478,17,FALSE,,,,,
34:35.8,626,17,FALSE,,,,,
34:36.5,489,17,FALSE,,,,,
34:37.2,622,17,FALSE,,,,,
34:37.7,422,17,FALSE,,,,,
34:38.4,617,17,FALSE,,,,,
34:39.1,581,19,FALSE,,,,,
34:39.8,600,19,FALSE,,,,,
34:40.4,477,19,FALSE,,,,,
34:41.1,619,19,FALSE,,,,,
34:41.7,426,19,FALSE,,,,,
34:42.4,542,19,FALSE,,,,,
34:43.1,593,19,FALSE,,,,,
34:43.8,588,19,FALSE,,,,,
34:44.4,507,19,FALSE,,,,,
34:45.1,595,19,FALSE,,,,,
34:45.7,471,19,FALSE,,,,,
