Timestamp,TimeToClassify,LabelCount,IsRunningLocally,,,,,
23:16.4,1321,4,FALSE,,,,1112.75,16
23:17.8,1291,4,FALSE,,,,,
23:19.1,1137,4,FALSE,,,,,
23:20.2,973,3,FALSE,,,,,
23:21.5,1074,3,FALSE,,,,,
23:22.7,1038,3,FALSE,,,,,
23:23.9,1133,3,FALSE,,,,,
23:25.2,1171,3,FALSE,,,,,
23:26.7,1309,3,FALSE,,,,,
23:27.9,1096,3,FALSE,,,,,
23:29.0,987,3,FALSE,,,,,
23:30.4,1176,3,FALSE,,,,,
23:31.6,1074,3,FALSE,,,,,
23:32.7,991,3,FALSE,,,,,
23:34.0,1071,3,FALSE,,,,,
23:35.1,962,3,FALSE,,,,,
