Timestamp,TimeToClassify,LabelCount,IsRunningLocally,,,,,
30:16.4,1071,16,FALSE,,,,634.9259259,27
30:17.2,706,16,FALSE,,,,,
30:18.0,597,16,FALSE,,,,,
30:18.6,510,16,FALSE,,,,,
30:19.3,590,16,FALSE,,,,,
30:20.0,628,16,FALSE,,,,,
30:20.8,684,17,FALSE,,,,,
30:21.7,792,17,FALSE,,,,,
30:22.4,480,17,FALSE,,,,,
30:23.2,715,17,FALSE,,,,,
30:24.1,739,17,FALSE,,,,,
30:24.9,656,17,FALSE,,,,,
30:25.6,575,17,FALSE,,,,,
30:26.5,701,17,FALSE,,,,,
30:27.2,588,17,FALSE,,,,,
30:28.0,683,17,FALSE,,,,,
30:28.8,680,18,FALSE,,,,,
30:29.6,678,18,FALSE,,,,,
30:30.5,773,18,FALSE,,,,,
30:31.3,582,18,FALSE,,,,,
30:31.9,474,18,FALSE,,,,,
30:32.6,609,18,FALSE,,,,,
30:33.2,506,18,FALSE,,,,,
30:33.9,529,18,FALSE,,,,,
30:34.5,491,18,FALSE,,,,,
30:35.2,498,18,FALSE,,,,,
30:35.9,608,18,FALSE,,,,,
